id,arm,N,total,runtime,discovery__travel_s,discovery__measure_s,discovery__switch_s,discovery__clear_s,discovery__total_s,active_localization__travel_s,active_localization__measure_s,active_localization__switch_s,active_localization__clear_s,active_localization__total_s,diagnostic__travel_s,diagnostic__measure_s,diagnostic__switch_s,diagnostic__clear_s,diagnostic__total_s,optical_fallback__travel_s,optical_fallback__measure_s,optical_fallback__switch_s,optical_fallback__clear_s,optical_fallback__total_s,certified_clear__travel_s,certified_clear__measure_s,certified_clear__switch_s,certified_clear__clear_s,certified_clear__total_s,all__travel_s,all__measure_s,all__switch_s,all__clear_s,last_source_first_seen_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,discovery_nodes,detect_count,clear_attempts,fallback_count,diagnostic_count,distance
107,B20,10,7150.703325,3.2243917000014335,3667.1346249999997,1810.0,343.0,0.0,5820.134625,903.8736050000001,45.0,8.0,0.0,956.8736050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.6950950000004,0.0,0.0,50.0,373.6950950000004,4894.7033249999995,1855.0,351.0,50.0,2623.15227,3784.843371,1450.4882710000002,25,371,10,0,0,24473.516630192917
108,B20,10,6921.013725,3.1288594999932684,3678.917349,1660.0,312.0,0.0,5650.917349,571.9236079999998,40.0,6.0,0.0,617.9236079999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.172768,0.0,0.0,50.0,652.172768,4853.013725,1700.0,318.0,50.0,2786.092775,3719.1625299999996,1012.3764679999995,25,340,10,0,0,24265.068626113345
109,B20,15,7735.61171,4.051909500005422,3704.819249999999,1270.0,238.0,0.0,5212.819249999999,1245.5779179999997,95.0,11.0,0.0,1351.5779179999997,463.64388199999985,20.0,2.0,0.0,485.64388199999985,0.0,0.0,0.0,0.0,0.0,610.5706600000013,0.0,0.0,75.0,685.5706600000013,6024.611709999999,1385.0,251.0,75.0,5959.308688,1634.1544990000002,1543.172356,25,277,15,0,4,30123.058572372996
110,B20,15,7050.533325,3.622301299998071,3571.4768080000003,1130.0,209.0,0.0,4910.476808,1366.6486909999999,85.0,10.0,0.0,1461.6486909999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.4078260000001,0.0,0.0,75.0,678.4078260000001,5541.533325,1215.0,219.0,75.0,4563.726044,2155.815665,1918.5735460000005,25,243,15,0,0,27707.666630535703
111,B20,12,7636.732134,3.8215270999935456,3460.7478249999986,1715.0,326.0,0.0,5501.747824999999,1376.6736690000002,80.0,11.0,0.0,1467.6736690000002,41.90409599999998,10.0,0.0,0.0,51.90409599999998,0.0,0.0,0.0,0.0,0.0,555.4065440000011,0.0,0.0,60.0,615.4065440000011,5434.732134,1805.0,337.0,60.0,6994.099393,506.2607279999993,146.5953959999997,25,361,12,0,2,27173.660669457906
112,B20,10,6892.245027,3.1493011999991722,3425.7156600000003,1725.0,324.0,0.0,5474.71566,702.3684209999996,50.0,6.0,0.0,758.3684209999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.1609460000002,0.0,0.0,50.0,659.1609460000002,4737.245027,1775.0,330.0,50.0,5241.041127,1322.0171389999996,1120.692991,25,355,10,0,0,23686.22515181776
113,B20,12,7227.556558,3.3414380000031088,3752.54943,1510.0,283.0,0.0,5545.54943,930.9265540000004,60.0,6.0,0.0,996.9265540000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.080574,0.0,0.0,60.0,685.080574,5308.556558,1570.0,289.0,60.0,4080.234517,2640.446076,371.4713069999998,25,314,12,0,0,26542.782812385114
114,B20,15,6813.293173,3.4067588000034448,3205.380211,1215.0,224.0,0.0,4644.380211000001,778.3001769999998,55.0,6.0,0.0,839.3001769999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.6127849999998,0.0,0.0,75.0,1329.6127849999998,5238.293173,1270.0,230.0,75.0,5068.602418,1335.7205249999997,1084.636082,25,254,15,0,0,26191.465864459795
115,B20,15,6622.352708,3.589003100001719,3270.8635120000026,1260.0,232.0,0.0,4762.863512000003,734.5023769999995,70.0,10.0,0.0,814.5023769999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.9868189999981,0.0,0.0,75.0,1044.9868189999981,4975.352708,1330.0,242.0,75.0,5205.601863,1094.3898870000012,511.3135570000004,25,266,15,0,0,24876.76354921106
116,B20,11,7320.52215,3.1687566000036895,3676.843823999998,1610.0,302.0,0.0,5588.843823999998,724.7827520000011,45.0,5.0,0.0,774.7827520000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.8955740000004,0.0,0.0,55.0,956.8955740000004,5303.52215,1655.0,307.0,55.0,4419.272812,2686.1228819999988,0.0,25,331,11,0,0,26517.61075888036
117,B20,15,6400.422532,3.4707905999966897,3500.2930309999992,1065.0,194.0,0.0,4759.293031,591.3399270000004,50.0,7.0,0.0,648.3399270000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.7895739999997,0.0,0.0,75.0,992.7895739999997,5009.422532,1115.0,201.0,75.0,1220.347356,4057.6765459999997,1454.8972089999997,25,223,15,0,0,25047.11266777578
118,B20,15,6532.29266,3.7076415000046836,3210.5079020000003,1350.0,252.0,0.0,4812.507902,1031.0910730000003,75.0,11.0,0.0,1117.0910730000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.6936849999997,0.0,0.0,75.0,602.6936849999997,4769.292660000001,1425.0,263.0,75.0,5298.908352,1002.2556820000009,191.7516480000004,25,285,15,0,0,23846.463298241983
119,B20,16,6068.731263,4.136192000005394,2080.9611630000004,1215.0,233.0,0.0,3528.961163,1796.760819999999,100.0,13.0,0.0,1909.760819999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0092800000003,0.0,0.0,80.0,630.0092800000003,4427.731263,1315.0,246.0,80.0,5353.652664,0.0,0.0,18,263,16,0,0,22138.656319584912
120,B20,13,7438.707404,3.9195025999943027,3459.6531509999986,1320.0,246.0,0.0,5025.6531509999995,1490.904006000001,85.0,8.0,0.0,1583.904006000001,463.17158500000096,15.0,2.0,0.0,480.17158500000096,0.0,0.0,0.0,0.0,0.0,283.97866199999913,0.0,0.0,65.0,348.97866199999913,5697.707404,1420.0,256.0,65.0,4751.591831,2270.132325999999,2009.4513179999994,25,284,13,0,3,28488.53702427133
121,B20,11,6852.735266,3.516011500003515,3168.161623,1540.0,289.0,0.0,4997.161623,872.220742999999,60.0,7.0,0.0,939.220742999999,371.2707169999999,5.0,1.0,0.0,377.2707169999999,0.0,0.0,0.0,0.0,0.0,484.0821830000011,0.0,0.0,55.0,539.0821830000011,4895.735266000001,1605.0,297.0,55.0,5295.024144,1331.6832379999996,1017.8829139999998,25,321,11,0,1,24478.67634298322
122,B20,14,7576.513004,3.678945899999235,3704.2502239999994,1295.0,242.0,0.0,5241.250223999999,1312.940380000001,80.0,10.0,0.0,1402.940380000001,325.4543539999995,10.0,1.0,0.0,336.4543539999995,0.0,0.0,0.0,0.0,0.0,525.8680460000004,0.0,0.0,70.0,595.8680460000004,5868.513004,1385.0,253.0,70.0,5450.431705,1619.3924180000004,1251.4102750000002,25,277,14,0,2,29342.565022575243
123,B20,11,6718.981582,3.119091100001242,2941.683282000001,1665.0,316.0,0.0,4922.683282000001,1288.687178,60.0,8.0,0.0,1356.687178,170.16559000000007,5.0,1.0,0.0,176.16559000000007,0.0,0.0,0.0,0.0,0.0,208.4455319999994,0.0,0.0,55.0,263.4455319999994,4608.981582,1730.0,325.0,55.0,5934.957062,690.2808890000006,419.28088900000057,25,346,11,0,1,23044.907919276313
124,B20,11,7456.36805,3.271111199996085,3805.178747,1560.0,293.0,0.0,5658.178747,1395.2930890000002,55.0,9.0,0.0,1459.2930890000002,101.2208040000005,5.0,1.0,0.0,107.2208040000005,0.0,0.0,0.0,0.0,0.0,176.67540999999937,0.0,0.0,55.0,231.67540999999937,5478.368050000001,1620.0,303.0,55.0,3266.017537,3675.028807,406.0943180000004,25,324,11,0,1,27391.840263471742
125,B20,12,6532.277968,3.245281600000453,3284.3217790000003,1485.0,276.0,0.0,5045.321779000001,681.2369249999995,40.0,6.0,0.0,727.2369249999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7192640000004,0.0,0.0,60.0,759.7192640000004,4665.277968,1525.0,282.0,60.0,5313.020899,904.603537,422.2555000000002,25,305,12,0,0,23326.38984530461
126,B20,15,7842.51069,3.768248099993798,3264.999624999999,1490.0,281.0,0.0,5035.999624999999,1362.701676999999,70.0,9.0,0.0,1441.701676999999,74.49588399999993,10.0,1.0,0.0,85.49588399999993,464.6039060000003,0.0,0.0,20.0,484.6039060000003,724.7095980000018,0.0,0.0,70.0,794.7095980000018,5891.51069,1570.0,291.0,90.0,5769.536288,1187.2816089999997,0.0,25,314,20,1,2,29457.553460179603
127,B20,15,7025.215086,2.769402199992328,3183.820476,1275.0,236.0,0.0,4694.820476,1265.9939009999994,80.0,7.0,0.0,1352.9939009999994,20.223747999999887,5.0,0.0,0.0,25.223747999999887,0.0,0.0,0.0,0.0,0.0,877.1769610000014,0.0,0.0,75.0,952.1769610000014,5347.215086,1360.0,243.0,75.0,4755.582583,1769.9639799999995,0.0,25,272,15,0,1,26736.07543490056
0,B5,10,7054.440363,4.325098900008015,3496.491138,1710.0,324.0,0.0,5530.491138,754.2383080000003,50.0,6.0,0.0,810.2383080000003,264.99518400000034,20.0,2.0,0.0,286.99518400000034,0.0,0.0,0.0,0.0,0.0,376.7157329999992,0.0,0.0,50.0,426.7157329999992,4892.440363,1780.0,332.0,50.0,2118.470961,3912.513512,2052.5123379999995,25,356,10,0,4,24462.201820133236
1,B5,12,7705.477324,4.47046730000875,3432.1497289999998,1740.0,328.0,0.0,5500.149729,1117.5902960000008,60.0,8.0,0.0,1185.5902960000008,154.48943499999996,10.0,1.0,0.0,165.48943499999996,0.0,0.0,0.0,0.0,0.0,794.247864,0.0,0.0,60.0,854.247864,5498.477324,1810.0,337.0,60.0,7246.472404,247.0,0.0,25,362,12,0,2,27492.386627423602
2,B5,10,6903.189982,2.38055409998924,3489.067804,1745.0,330.0,0.0,5564.067803999999,693.3282970000005,35.0,5.0,0.0,733.3282970000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.7938809999995,0.0,0.0,50.0,605.7938809999995,4738.189982,1780.0,335.0,50.0,3903.84651,2363.1817440000004,1548.8512730000002,25,356,10,0,0,23690.949919436545
3,B5,14,7021.179233,2.8524141000089003,3862.2611149999984,1350.0,249.0,0.0,5461.261114999998,385.6195080000007,40.0,5.0,0.0,430.6195080000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.298610000001,0.0,0.0,70.0,1129.298610000001,5307.179233,1390.0,254.0,70.0,5967.327595,944.2751280000002,661.2751280000002,25,278,14,0,0,26535.89617632033
4,B5,11,7079.292019,3.1093441999983042,3349.5721919999996,1485.0,279.0,0.0,5113.572192,1326.9711340000001,90.0,9.0,0.0,1425.9711340000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.74869300000074,0.0,0.0,55.0,539.7486930000007,5161.292019,1575.0,288.0,55.0,3523.073077,3154.261595,2785.711311,25,315,11,0,0,25806.460100007982
5,B5,15,7159.533377,3.027350500007742,3952.471507,1110.0,204.0,0.0,5266.471507,852.7653169999995,55.0,10.0,0.0,917.7653169999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.2965530000001,0.0,0.0,75.0,975.2965530000001,5705.533377,1165.0,214.0,75.0,2486.875086,3808.912005,1578.254973,25,233,15,0,0,28527.666891881407
6,B5,10,6853.36291,2.633545000004233,3492.5983489999994,1640.0,308.0,0.0,5440.598349,710.6108740000001,40.0,8.0,0.0,758.6108740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.1536870000004,0.0,0.0,50.0,654.1536870000004,4807.36291,1680.0,316.0,50.0,3312.581245,3137.7395149999998,1178.4900109999999,25,336,10,0,0,24036.814558647384
7,B5,14,7252.608516,3.27559009999095,3450.679592,1620.0,306.0,0.0,5376.6795919999995,866.0280390000013,70.0,9.0,0.0,945.0280390000013,344.02826599999935,10.0,2.0,0.0,356.02826599999935,0.0,0.0,0.0,0.0,0.0,504.87261899999976,0.0,0.0,70.0,574.8726189999998,5165.608516,1700.0,317.0,70.0,6485.740593,590.7801389999995,258.79799600000024,25,340,14,0,2,25828.042588138684
8,B5,12,7365.64366,3.408400200001779,3407.095036,1545.0,292.0,0.0,5244.095036,1288.8242959999998,100.0,10.0,0.0,1398.8242959999998,190.21852800000033,10.0,0.0,0.0,200.21852800000033,0.0,0.0,0.0,0.0,0.0,462.50579999999934,0.0,0.0,60.0,522.5057999999993,5348.643659999999,1655.0,302.0,60.0,4419.451458,2495.741613,902.6924849999996,25,331,12,0,2,26743.218303418078
9,B5,10,7694.480029,3.0757511999981944,3192.809471999998,1940.0,368.0,0.0,5500.809471999998,1127.3321230000015,65.0,8.0,0.0,1200.3321230000015,541.7459309999995,15.0,1.0,0.0,557.7459309999995,0.0,0.0,0.0,0.0,0.0,385.59250300000133,0.0,0.0,50.0,435.59250300000133,5247.480029,2020.0,377.0,50.0,5806.335715,753.326329999998,0.0,25,404,10,0,3,26237.400160709403
10,B5,13,6377.84037,2.576050400006352,2818.134907000001,1355.0,253.0,0.0,4426.134907000001,1139.3996310000005,60.0,9.0,0.0,1208.3996310000005,122.55571599999985,5.0,1.0,0.0,128.55571599999985,0.0,0.0,0.0,0.0,0.0,549.7501159999986,0.0,0.0,65.0,614.7501159999986,4629.84037,1420.0,263.0,65.0,4294.817178,1761.5148720000007,705.9485450000002,25,284,13,0,1,23149.20184999312
11,B5,13,6745.284545,2.8888342000136618,3002.5658730000005,1395.0,261.0,0.0,4658.5658730000005,1369.6767540000003,75.0,10.0,0.0,1454.6767540000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0419179999996,0.0,0.0,65.0,632.0419179999996,4939.284545,1470.0,271.0,65.0,5856.471611,695.7883060000004,327.8061630000002,25,294,13,0,0,24696.42273874951
12,B5,15,7872.109223,3.028303400002187,3086.6583339999997,1420.0,266.0,0.0,4772.658334000001,937.3218610000005,50.0,8.0,0.0,995.3218610000005,733.485455,25.0,3.0,0.0,761.485455,0.0,0.0,0.0,0.0,0.0,1267.6435729999998,0.0,0.0,75.0,1342.6435729999998,6025.1092229999995,1495.0,277.0,75.0,3203.665452,2888.2013859999997,0.0,25,299,15,0,5,30125.546131669107
13,B5,11,7660.562693,3.50221999999485,3785.3160850000004,1705.0,322.0,0.0,5812.316085,1447.591996,90.0,9.0,0.0,1546.591996,40.23621400000002,5.0,0.0,0.0,45.23621400000002,0.0,0.0,0.0,0.0,0.0,201.41839799999934,0.0,0.0,55.0,256.41839799999934,5474.562693,1800.0,331.0,55.0,4697.455715,2578.773948,792.155659,25,360,11,0,1,27372.813477754204
14,B5,16,4193.716985,3.004984400002286,1104.9416079999996,620.0,120.0,0.0,1844.9416079999996,1293.8737509999996,70.0,8.0,0.0,1371.8737509999996,287.15160199999946,25.0,4.0,0.0,316.15160199999946,0.0,0.0,0.0,0.0,0.0,580.7500240000011,0.0,0.0,80.0,660.7500240000011,3266.716985,715.0,132.0,80.0,3170.507178,0.0,0.0,8,143,16,0,5,16333.584943483967
15,B5,10,7671.988483,2.801684899997781,3957.1614439999994,1865.0,354.0,0.0,6176.161443999999,813.0026749999998,45.0,8.0,0.0,866.0026749999998,382.9857430000002,10.0,1.0,0.0,393.9857430000002,0.0,0.0,0.0,0.0,0.0,185.83862100000078,0.0,0.0,50.0,235.83862100000078,5338.988483,1920.0,363.0,50.0,1558.72196,5165.078264999999,0.0,25,384,10,0,2,26694.942415348014
16,B5,12,8281.856724,2.885418899997603,3464.070316,1580.0,297.0,0.0,5341.070316,1221.925118,55.0,8.0,0.0,1284.925118,369.00512800000024,20.0,1.0,0.0,390.00512800000024,0.0,0.0,0.0,0.0,0.0,1205.8561619999991,0.0,0.0,60.0,1265.8561619999991,6260.856724,1655.0,306.0,60.0,7331.162984,262.6831890000003,0.0,25,331,12,0,4,31304.28364368225
17,B5,10,7080.609404,2.5224137000041083,3633.5774169999995,1660.0,313.0,0.0,5606.5774169999995,783.8392479999998,45.0,6.0,0.0,834.8392479999998,143.22461900000053,10.0,1.0,0.0,154.22461900000053,0.0,0.0,0.0,0.0,0.0,434.96812,0.0,0.0,50.0,484.96812,4995.609403999999,1715.0,320.0,50.0,3459.892735,3159.5125619999994,1503.9594710000001,25,343,10,0,2,24978.047038118333
18,B5,10,8157.61044,3.25814019999234,3830.689577,1625.0,304.0,0.0,5759.689577,1276.1973589999998,85.0,7.0,0.0,1368.1973589999998,673.2677059999995,25.0,1.0,0.0,699.2677059999995,0.0,0.0,0.0,0.0,0.0,280.455798000001,0.0,0.0,50.0,330.455798000001,6060.61044,1735.0,312.0,50.0,5517.108758,1839.4151839999995,0.0,25,347,10,0,5,30303.052217137963
19,B5,14,7819.001839,3.397690000012517,4008.214757999999,1535.0,291.0,0.0,5834.214757999999,1038.822083,50.0,6.0,0.0,1094.822083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.9649980000005,0.0,0.0,70.0,889.9649980000005,5867.001839,1585.0,297.0,70.0,6544.975635,900.7877329999992,653.7877329999992,25,317,14,0,0,29335.00921483597
20,B5,15,6558.018346,3.2780007000110345,3344.5791639999998,1220.0,224.0,0.0,4788.579164,729.312085999999,60.0,9.0,0.0,798.312085999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.1270960000011,0.0,0.0,75.0,971.1270960000011,4970.018346,1280.0,233.0,75.0,5463.011889,812.6280299999999,252.02940099999978,25,256,15,0,0,24850.091730731747
21,B5,13,7234.706211,3.387229900006787,3178.9912300000005,1595.0,304.0,0.0,5077.9912300000005,1498.443068999999,85.0,11.0,0.0,1594.443068999999,202.66285000000084,15.0,0.0,0.0,217.66285000000084,0.0,0.0,0.0,0.0,0.0,279.6090619999993,0.0,0.0,65.0,344.6090619999993,5159.706211,1695.0,315.0,65.0,6576.894287,485.9086559999996,370.92651299999943,25,339,13,0,3,25798.531061948775
22,B5,14,8320.034101,3.1421349000011105,3384.4628319999997,1810.0,344.0,0.0,5538.462832,600.0837930000012,50.0,6.0,0.0,656.0837930000012,742.8693679999997,20.0,2.0,0.0,764.8693679999997,0.0,0.0,0.0,0.0,0.0,1290.6181079999988,0.0,0.0,70.0,1360.6181079999988,6018.034100999999,1880.0,352.0,70.0,5488.352271,1585.304673999999,693.2623519999988,25,376,14,0,4,30090.17051108703
23,B5,14,6215.335106,2.619030500005465,3260.883679000001,1065.0,194.0,0.0,4519.8836790000005,622.5662449999996,50.0,7.0,0.0,679.5662449999996,242.1836500000004,5.0,1.0,0.0,248.1836500000004,0.0,0.0,0.0,0.0,0.0,697.7015319999996,0.0,0.0,70.0,767.7015319999996,4823.335106,1120.0,202.0,70.0,1484.825029,3630.185693000001,2556.7294500000003,25,224,14,0,1,24116.675527910327
24,B5,14,6918.723449,2.85384179999528,2994.2824749999995,1385.0,260.0,0.0,4639.282475,1336.6794020000004,70.0,8.0,0.0,1414.6794020000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.761572,0.0,0.0,70.0,864.761572,5125.723449,1455.0,268.0,70.0,5670.844506,982.5835869999992,441.15658900000017,25,291,14,0,0,25628.617244281188
25,B5,13,6918.186127,2.4314279000100214,3144.5348349999986,1400.0,261.0,0.0,4805.5348349999995,1129.608620000001,55.0,6.0,0.0,1190.608620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.042672,0.0,0.0,65.0,922.042672,5131.186126999999,1455.0,267.0,65.0,5607.511048,695.7923009999986,416.86468799999966,25,291,13,0,0,25655.93064509713
26,B5,14,7756.183997,3.3012971999996807,3941.5967460000006,1385.0,260.0,0.0,5586.596746,1065.996639,85.0,12.0,0.0,1162.996639,440.49020800000017,10.0,2.0,0.0,452.49020800000017,0.0,0.0,0.0,0.0,0.0,484.10040399999946,0.0,0.0,70.0,554.1004039999995,5932.183997,1480.0,274.0,70.0,6665.463793,896.8859200000006,567.2205880000001,25,296,14,0,2,29660.91997419901
27,B5,16,7131.654768,4.363741299996036,3571.088958,1435.0,270.0,0.0,5276.088957999999,942.1236250000004,120.0,13.0,0.0,1075.1236250000004,277.9815720000006,10.0,2.0,0.0,289.9815720000006,0.0,0.0,0.0,0.0,0.0,410.4606129999995,0.0,0.0,80.0,490.4606129999995,5201.654768,1565.0,285.0,80.0,6651.967639,0.0,0.0,23,313,16,0,2,26008.273853893337
28,B5,15,8117.031072,4.074755199995707,3441.6795920000004,1815.0,347.0,0.0,5603.679592,1431.7776469999994,65.0,9.0,0.0,1505.7776469999994,335.7044950000004,15.0,2.0,0.0,352.7044950000004,0.0,0.0,0.0,0.0,0.0,579.8693379999993,0.0,0.0,75.0,654.8693379999993,5789.031071999999,1895.0,358.0,75.0,5718.580552,1469.3758210000005,0.0,25,379,15,0,3,28945.155359849745
29,B5,12,6644.190369,3.2173173999908613,3236.601088999999,1420.0,265.0,0.0,4921.601088999999,705.7205460000001,45.0,7.0,0.0,757.7205460000001,301.38736400000016,20.0,2.0,0.0,323.38736400000016,0.0,0.0,0.0,0.0,0.0,581.4813700000008,0.0,0.0,60.0,641.4813700000008,4825.190368999999,1485.0,274.0,60.0,3108.65597,2879.896146999999,2082.3290449999995,25,297,12,0,4,24125.95186308086
30,B5,12,7909.655835,3.9618582999974024,3705.6735900000003,1605.0,301.0,0.0,5611.67359,1103.5574800000004,80.0,9.0,0.0,1192.5574800000004,335.0711709999997,20.0,1.0,0.0,356.0711709999997,132.53465800000004,0.0,0.0,23.0,155.53465800000004,538.8189359999994,0.0,0.0,55.0,593.8189359999994,5815.655835,1705.0,311.0,78.0,7261.389145,389.6653319999996,0.0,25,341,18,1,4,29078.279166502554
31,B5,13,7690.329082,4.073004799996852,4059.623689,1385.0,257.0,0.0,5701.623689,1443.6647170000003,85.0,10.0,0.0,1538.6647170000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.04067599999956,0.0,0.0,65.0,450.04067599999956,5888.329082,1470.0,267.0,65.0,7054.828115,331.9821430000002,0.0,25,294,13,0,0,29441.645425742507
32,B5,15,7260.569175,4.0288184999953955,2850.5033080000003,1240.0,231.0,0.0,4321.503308,1341.842744999999,70.0,8.0,0.0,1419.842744999999,576.4943239999998,25.0,3.0,0.0,604.4943239999998,65.22711900000013,0.0,0.0,41.0,106.22711900000013,738.5016790000002,0.0,0.0,70.0,808.5016790000002,5572.569174999999,1335.0,242.0,111.0,4808.028883,2077.4781510000003,104.5224449999996,25,267,27,1,5,27862.845890771987
33,B5,14,6343.244714,3.65208210000128,3314.7115189999995,1185.0,217.0,0.0,4716.7115189999995,892.6635320000001,70.0,9.0,0.0,971.6635320000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.869663000001,0.0,0.0,70.0,654.869663000001,4792.244714000001,1255.0,226.0,70.0,4007.213918,2186.9475879999995,1400.137678,25,251,14,0,0,23961.22357309034
34,B5,15,7451.135953,3.8178130999876885,3079.1235260000003,1535.0,290.0,0.0,4904.123526,1107.3978589999992,55.0,7.0,0.0,1169.3978589999992,262.39434100000017,15.0,1.0,0.0,278.39434100000017,0.0,0.0,0.0,0.0,0.0,1024.2202270000002,0.0,0.0,75.0,1099.2202270000002,5473.135953000001,1605.0,298.0,75.0,3093.514444,2671.4715670000005,0.0,25,321,15,0,3,27365.679765472727
35,B5,14,6886.163528,3.7414520000020275,3145.5036329999994,1410.0,263.0,0.0,4818.503632999999,1222.517916,75.0,10.0,0.0,1307.517916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.1419790000007,0.0,0.0,70.0,760.1419790000007,5058.163528,1485.0,273.0,70.0,5855.185873,730.362936999999,639.3807939999997,25,297,14,0,0,25290.817663882288
36,B5,12,7297.775501,3.2061469000036595,3437.220461000001,1575.0,294.0,0.0,5306.220461000001,822.3372749999994,45.0,6.0,0.0,873.3372749999994,299.30948400000034,5.0,0.0,0.0,304.30948400000034,0.0,0.0,0.0,0.0,0.0,753.9082809999993,0.0,0.0,60.0,813.9082809999993,5312.775501,1625.0,300.0,60.0,2672.465727,3641.526255000001,0.0,25,325,12,0,1,26563.877514774635
37,B5,12,6470.275563,3.3550720999919577,3289.189468000001,1315.0,244.0,0.0,4848.1894680000005,986.4324729999998,70.0,8.0,0.0,1064.4324729999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.65362199999925,0.0,0.0,60.0,557.6536219999992,4773.275563,1385.0,252.0,60.0,2986.67614,3015.6802390000007,2702.5912160000003,25,277,12,0,0,23866.377826394135
38,B5,10,7496.753666,3.126896600006148,3933.896678,1770.0,336.0,0.0,6039.896678,544.6680899999998,50.0,4.0,0.0,598.6680899999998,284.44886499999984,10.0,1.0,0.0,295.44886499999984,0.0,0.0,0.0,0.0,0.0,512.7400329999999,0.0,0.0,50.0,562.7400329999999,5275.7536660000005,1830.0,341.0,50.0,6308.79907,1025.6896969999998,414.78310799999963,25,366,10,0,2,26378.768331419295
39,B5,11,7575.915116,3.0819806000072276,3847.413231,1605.0,300.0,0.0,5752.413231,370.4934050000003,20.0,3.0,0.0,393.4934050000003,417.353742,15.0,1.0,0.0,433.353742,0.0,0.0,0.0,0.0,0.0,941.654738,0.0,0.0,55.0,996.654738,5576.915116000001,1640.0,304.0,55.0,5402.040102,1599.612529,1265.82964,25,328,11,0,3,27884.575576631767
40,B5,15,7022.746283,3.4035226000123657,2990.521108,1250.0,233.0,0.0,4473.521108,952.2093479999995,55.0,9.0,0.0,1016.2093479999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.015827000001,0.0,0.0,75.0,1533.015827000001,5400.746283,1305.0,242.0,75.0,5683.080295,963.1106100000006,643.1284670000005,25,261,15,0,0,27003.731426397248
41,B5,16,5630.341547,4.061843499992392,2413.3347269999995,985.0,181.0,0.0,3579.3347269999995,832.3922020000002,75.0,11.0,0.0,918.3922020000002,417.17819899999995,20.0,2.0,0.0,439.17819899999995,0.0,0.0,0.0,0.0,0.0,613.4364190000002,0.0,0.0,80.0,693.4364190000002,4276.341547,1080.0,194.0,80.0,4861.822166,0.0,0.0,20,216,16,0,4,21381.707751571794
42,B5,15,6855.949882,3.7734864999947604,3027.711112999999,1305.0,244.0,0.0,4576.7111129999985,1240.1217680000002,75.0,10.0,0.0,1325.1217680000002,174.43711299999995,5.0,1.0,0.0,180.43711299999995,0.0,0.0,0.0,0.0,0.0,698.6798880000008,0.0,0.0,75.0,773.6798880000008,5140.949882,1385.0,255.0,75.0,2352.087034,3356.104503999999,0.0,25,277,15,0,1,25704.74942311674
