case_id,family,total_sources,stage,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,actions
57,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
57,mixed,14,certified_clear,3198.609812010523,639.7219630000002,0.0,0.0,70.0,709.7219630000002,14
58,mixed,16,discovery,10537.965569111291,2107.593114999999,197.0,1030.0,0.0,3334.593114999999,206
58,mixed,16,active_localization,7975.1197457848075,1595.0239500000012,11.0,90.0,0.0,1696.0239500000012,18
58,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
58,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
58,mixed,16,certified_clear,4955.610365724524,991.1220719999992,0.0,0.0,80.0,1071.1220719999992,16
59,mixed,16,discovery,13465.235240857688,2693.047050000001,246.0,1280.0,0.0,4219.04705,256
59,mixed,16,active_localization,7105.375447488873,1421.0750890000002,12.0,105.0,0.0,1538.0750890000002,21
59,mixed,16,diagnostic,558.5785494695613,111.71570999999994,0.0,5.0,0.0,116.71570999999994,1
59,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
59,mixed,16,certified_clear,3507.0758300829357,701.4151639999986,0.0,0.0,80.0,781.4151639999986,16
60,mixed,11,discovery,16862.284420207943,3372.456887999999,290.0,1510.0,0.0,5172.456887999999,302
60,mixed,11,active_localization,5485.799397787064,1097.1598779999995,9.0,65.0,0.0,1171.1598779999995,13
60,mixed,11,diagnostic,822.2375036841203,164.44750100000056,0.0,10.0,0.0,174.44750100000056,2
60,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
60,mixed,11,certified_clear,2228.1407568765185,445.62815100000074,0.0,0.0,55.0,500.62815100000074,11
61,mixed,12,discovery,15705.576440194978,3141.1152920000004,204.0,1095.0,0.0,4440.1152919999995,219
61,mixed,12,active_localization,4205.089862975313,841.0179729999998,9.0,50.0,0.0,900.0179729999998,10
61,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
61,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
61,mixed,12,certified_clear,2129.29860020303,425.8597199999998,0.0,0.0,60.0,485.8597199999998,12
62,all_directional,12,discovery,18622.22244011572,3724.4444909999984,278.0,1460.0,0.0,5462.444490999998,292
62,all_directional,12,active_localization,4935.821932381657,987.1643859999995,7.0,60.0,0.0,1054.1643859999995,12
62,all_directional,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
62,all_directional,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
62,all_directional,12,certified_clear,3781.38799230143,756.2775990000017,0.0,0.0,60.0,816.2775990000017,12
63,mixed,16,discovery,10524.868510348231,2104.973703,205.0,1050.0,0.0,3359.973703,210
63,mixed,16,active_localization,9305.365441588212,1861.07309,14.0,90.0,0.0,1965.07309,18
63,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
63,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
63,mixed,16,certified_clear,3342.3424324123507,668.468486,0.0,0.0,80.0,748.468486,16
64,mixed,14,discovery,15743.213083026585,3148.6426189999997,237.0,1260.0,0.0,4645.642618999999,252
64,mixed,14,active_localization,6344.874545144088,1268.9749090000005,10.0,80.0,0.0,1358.9749090000005,16
64,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
64,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
64,mixed,14,certified_clear,4077.4748004748767,815.4949620000002,0.0,0.0,70.0,885.4949620000002,14
65,mixed,10,discovery,16885.436330307963,3377.0872690000006,267.0,1415.0,0.0,5059.087269000001,283
65,mixed,10,active_localization,5790.3054749482235,1158.0610959999995,6.0,35.0,0.0,1199.0610959999995,7
65,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
65,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
65,mixed,10,certified_clear,2980.570194226786,596.114039,0.0,0.0,50.0,646.114039,10
66,mixed,13,discovery,16327.970264284468,3265.5940570000002,213.0,1145.0,0.0,4623.594057,229
66,mixed,13,active_localization,2673.3106738973684,534.6621349999998,7.0,50.0,0.0,591.6621349999998,10
66,mixed,13,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
66,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
66,mixed,13,certified_clear,4455.84766436336,891.1695340000002,0.0,0.0,65.0,956.1695340000002,13
67,mixed,11,discovery,15699.397139985174,3139.879428999999,252.0,1325.0,0.0,4716.879429,265
67,mixed,11,active_localization,6198.191620799239,1239.6383249999997,8.0,60.0,0.0,1307.6383249999997,12
67,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
67,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
67,mixed,11,certified_clear,2501.212814746627,500.24256200000093,0.0,0.0,55.0,555.2425620000009,11
68,all_directional,12,discovery,14968.300828391588,2993.660169,277.0,1445.0,0.0,4715.660169,289
68,all_directional,12,active_localization,5203.63119283695,1040.7262369999994,10.0,85.0,0.0,1135.7262369999994,17
68,all_directional,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
68,all_directional,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
68,all_directional,12,certified_clear,2380.136054636182,476.0272110000005,0.0,0.0,60.0,536.0272110000005,12
69,mixed,16,discovery,12725.628972330791,2545.1257960000003,218.0,1140.0,0.0,3903.1257960000003,228
69,mixed,16,active_localization,8887.211054398667,1777.4422109999998,15.0,150.0,0.0,1942.4422109999998,30
69,mixed,16,diagnostic,2204.682997091299,440.9366000000002,0.0,20.0,0.0,460.9366000000002,4
69,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
69,mixed,16,certified_clear,2143.30861254859,428.6617229999998,0.0,0.0,80.0,508.6617229999998,16
70,mixed,14,discovery,16590.796536921458,3318.15931,239.0,1260.0,0.0,4817.15931,252
70,mixed,14,active_localization,10265.539320224332,2053.107864999998,14.0,130.0,0.0,2197.107864999998,26
70,mixed,14,diagnostic,1227.7159933127284,245.54319900000064,0.0,15.0,0.0,260.54319900000064,3
70,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
70,mixed,14,certified_clear,1911.3428345979876,382.26856600000167,0.0,0.0,70.0,452.26856600000167,14
71,mixed,12,discovery,17239.86447344613,3447.972898000001,256.0,1355.0,0.0,5058.972898000001,271
71,mixed,12,active_localization,5873.664936986534,1174.7329889999992,10.0,85.0,0.0,1269.7329889999992,17
71,mixed,12,diagnostic,551.5636140771653,110.312723,0.0,5.0,0.0,115.312723,1
71,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
71,mixed,12,certified_clear,3327.8892604942275,665.5778510000004,0.0,0.0,60.0,725.5778510000004,12
72,all_directional,15,discovery,16085.026124142749,3217.0052279999986,215.0,1145.0,0.0,4577.005227999999,229
72,all_directional,15,active_localization,6295.799923851922,1259.1599840000003,8.0,70.0,0.0,1337.1599840000003,14
72,all_directional,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
72,all_directional,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
72,all_directional,15,certified_clear,4096.211097548354,819.242220000001,0.0,0.0,75.0,894.242220000001,15
73,mixed,12,discovery,16562.6905545369,3312.5381120000006,266.0,1400.0,0.0,4978.538112,280
73,mixed,12,active_localization,6487.718006880432,1297.5436020000013,11.0,80.0,0.0,1388.5436020000013,16
73,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
73,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
73,mixed,12,certified_clear,2744.3079428083656,548.8615899999984,0.0,0.0,60.0,608.8615899999984,12
74,mixed,15,discovery,16012.26601928344,3202.4532090000002,231.0,1220.0,0.0,4653.453209,244
74,mixed,15,active_localization,6867.206794218204,1373.441358,12.0,75.0,0.0,1460.441358,15
74,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
74,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
74,mixed,15,certified_clear,3405.1492798154595,681.0298539999997,0.0,0.0,75.0,756.0298539999997,15
75,mixed,14,discovery,16168.760207632684,3233.752042,248.0,1300.0,0.0,4781.752042,260
75,mixed,14,active_localization,9757.69680443991,1951.5393589999994,14.0,105.0,0.0,2070.5393589999994,21
75,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
75,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
75,mixed,14,certified_clear,593.184077301285,118.63681500000064,0.0,0.0,70.0,188.63681500000064,14
76,mixed,12,discovery,15842.452913440775,3168.4905869999993,243.0,1295.0,0.0,4706.490586999999,259
76,mixed,12,active_localization,5982.882564225306,1196.5765120000012,9.0,65.0,0.0,1270.5765120000012,13
76,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
76,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
76,mixed,12,certified_clear,2175.7634811000116,435.15269699999965,0.0,0.0,60.0,495.15269699999965,12
77,mixed,12,discovery,15426.130874813072,3085.226175,236.0,1265.0,0.0,4586.226175,253
77,mixed,12,active_localization,2777.691042509261,555.5382100000004,6.0,40.0,0.0,601.5382100000004,8
77,mixed,12,diagnostic,732.00097175228,146.40019399999983,1.0,5.0,0.0,152.40019399999983,1
77,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
77,mixed,12,certified_clear,4355.125741561377,871.0251509999998,0.0,0.0,60.0,931.0251509999998,12
78,mixed,10,discovery,15449.426532192057,3089.8853099999988,314.0,1650.0,0.0,5053.88531,330
78,mixed,10,active_localization,4179.171759850732,835.8343520000001,6.0,35.0,0.0,876.8343520000001,7
78,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
78,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
78,mixed,10,certified_clear,3742.44904659895,748.4898080000007,0.0,0.0,50.0,798.4898080000007,10
79,all_directional,14,discovery,15772.427503350038,3154.485504000001,288.0,1495.0,0.0,4937.485504000001,299
79,all_directional,14,active_localization,9641.826035587985,1928.3652049999982,10.0,115.0,0.0,2053.3652049999982,23
79,all_directional,14,diagnostic,509.77658591953065,101.95531700000038,0.0,15.0,0.0,116.95531700000038,3
79,all_directional,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
79,all_directional,14,certified_clear,1627.0469035268793,325.4093800000003,0.0,0.0,70.0,395.4093800000003,14
80,mixed,16,discovery,5518.467267630492,1103.6934550000005,113.0,590.0,0.0,1806.6934550000005,118
80,mixed,16,active_localization,8126.880836231656,1625.3761669999994,12.0,100.0,0.0,1737.3761669999994,20
80,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
80,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
80,mixed,16,certified_clear,3018.709977382988,603.7419950000003,0.0,0.0,80.0,683.7419950000003,16
81,mixed,11,discovery,17392.00289626743,3478.400582999998,280.0,1480.0,0.0,5238.400582999999,296
81,mixed,11,active_localization,3371.8092735522046,674.361854,8.0,60.0,0.0,742.361854,12
81,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
81,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
81,mixed,11,certified_clear,3405.90364306915,681.1807280000016,0.0,0.0,55.0,736.1807280000016,11
82,mixed,16,discovery,8131.542190866716,1626.308439,165.0,870.0,0.0,2661.308439,174
82,mixed,16,active_localization,7606.919127778107,1521.383824000001,9.0,70.0,0.0,1600.383824000001,14
82,mixed,16,diagnostic,1021.920447271553,204.38408899999922,0.0,10.0,0.0,214.38408899999922,2
82,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
82,mixed,16,certified_clear,4254.289715819378,850.8579429999999,0.0,0.0,80.0,930.8579429999999,16
83,mixed,12,discovery,17106.818295649813,3421.363662999999,271.0,1425.0,0.0,5117.363662999998,285
83,mixed,12,active_localization,8533.90323399592,1706.7806459999993,10.0,100.0,0.0,1816.7806459999993,20
83,mixed,12,diagnostic,137.2693524697401,27.45387000000028,0.0,5.0,0.0,32.45387000000028,1
83,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
83,mixed,12,certified_clear,1421.4582815229555,284.2916570000018,0.0,0.0,60.0,344.2916570000018,12
84,mixed,11,discovery,15097.79965510082,3019.5599330000005,267.0,1405.0,0.0,4691.5599330000005,281
84,mixed,11,active_localization,4200.56832785299,840.1136639999992,8.0,50.0,0.0,898.1136639999992,10
84,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
84,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
84,mixed,11,certified_clear,2565.2223626014897,513.0444730000004,0.0,0.0,55.0,568.0444730000004,11
85,mixed,10,discovery,16079.233234888152,3215.846649,282.0,1485.0,0.0,4982.846649,297
85,mixed,10,active_localization,4349.43205567431,869.8864119999992,6.0,45.0,0.0,920.8864119999992,9
85,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
85,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
85,mixed,10,certified_clear,3538.215770757257,707.6431550000007,0.0,0.0,50.0,757.6431550000007,10
86,mixed,11,discovery,15360.128597056346,3072.0257229999997,275.0,1440.0,0.0,4787.025723,288
86,mixed,11,active_localization,5054.088581775853,1010.8177170000013,10.0,80.0,0.0,1100.8177170000013,16
86,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
86,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
86,mixed,11,certified_clear,2136.586581465964,427.3173159999991,0.0,0.0,55.0,482.3173159999991,11
87,mixed,11,discovery,16533.021418217573,3306.6042880000005,261.0,1380.0,0.0,4947.604288,276
87,mixed,11,active_localization,5648.398427831573,1129.6796860000002,7.0,75.0,0.0,1211.6796860000002,15
87,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
87,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
87,mixed,11,certified_clear,1483.8538174721077,296.77076199999954,0.0,0.0,55.0,351.77076199999954,11
88,mixed,14,discovery,16291.467449644852,3258.293493,241.0,1275.0,0.0,4774.293493,255
88,mixed,14,active_localization,8517.615869227462,1703.5231749999991,11.0,95.0,0.0,1809.5231749999991,19
88,mixed,14,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
88,mixed,14,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
88,mixed,14,certified_clear,4058.834751674798,811.7669500000006,0.0,0.0,70.0,881.7669500000006,14
89,mixed,16,discovery,8110.045570665731,1622.0091140000002,200.0,1035.0,0.0,2857.009114,207
89,mixed,16,active_localization,9612.609677686834,1922.521937,12.0,90.0,0.0,2024.521937,18
89,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
89,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
89,mixed,16,certified_clear,2448.2146318301725,489.6429260000002,0.0,0.0,80.0,569.6429260000002,16
90,mixed,11,discovery,17107.788716768908,3421.5577470000007,305.0,1595.0,0.0,5321.557747,319
90,mixed,11,active_localization,9109.97198275862,1821.994397,9.0,70.0,0.0,1900.994397,14
90,mixed,11,diagnostic,1281.0349970625155,256.206999,0.0,15.0,0.0,271.206999,3
90,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
90,mixed,11,certified_clear,2994.601331660666,598.9202659999997,0.0,0.0,55.0,653.9202659999997,11
91,mixed,15,discovery,14873.242353942362,2974.648471000001,219.0,1150.0,0.0,4343.648471000001,230
91,mixed,15,active_localization,8524.453331561002,1704.8906640000005,13.0,85.0,0.0,1802.8906640000005,17
91,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
91,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
91,mixed,15,certified_clear,2148.3770822164306,429.6754159999986,0.0,0.0,75.0,504.6754159999986,15
92,mixed,11,discovery,17310.954897391253,3462.190984,285.0,1500.0,0.0,5247.190984,300
92,mixed,11,active_localization,5974.580719330814,1194.9161419999998,11.0,70.0,0.0,1275.9161419999998,14
92,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
92,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
92,mixed,11,certified_clear,1971.7390876102834,394.34781800000053,0.0,0.0,55.0,449.34781800000053,11
93,mixed,12,discovery,15967.130740638911,3193.426151999999,251.0,1335.0,0.0,4779.426151999999,267
93,mixed,12,active_localization,3284.039946500328,656.8079899999997,7.0,65.0,0.0,728.8079899999997,13
93,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
93,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
93,mixed,12,certified_clear,2550.378238185037,510.07564700000114,0.0,0.0,60.0,570.0756470000011,12
94,mixed,15,discovery,17546.335690868487,3509.267139999999,224.0,1195.0,0.0,4928.267139999999,239
94,mixed,15,active_localization,7439.04773083837,1487.8095460000002,11.0,100.0,0.0,1598.8095460000002,20
94,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
94,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
94,mixed,15,certified_clear,3368.5535118283456,673.7107020000003,0.0,0.0,75.0,748.7107020000003,15
95,mixed,16,discovery,12976.93429925247,2595.3868620000003,161.0,855.0,0.0,3611.386862,171
95,mixed,16,active_localization,6492.722816141475,1298.5445630000006,10.0,85.0,0.0,1393.5445630000006,17
95,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
95,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
95,mixed,16,certified_clear,2505.9816726086647,501.19633299999884,0.0,0.0,80.0,581.1963329999988,16
96,mixed,13,discovery,14586.974280873126,2917.3948599999994,240.0,1265.0,0.0,4422.394859999999,253
96,mixed,13,active_localization,9290.189707556012,1858.0379389999996,11.0,90.0,0.0,1959.0379389999996,18
96,mixed,13,diagnostic,150.04882391907122,30.009765000000698,0.0,5.0,0.0,35.0097650000007,1
96,mixed,13,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
96,mixed,13,certified_clear,4074.6677449085646,814.9335480000002,0.0,0.0,65.0,879.9335480000002,13
97,mixed,11,discovery,14818.140508087212,2963.6281049999993,285.0,1495.0,0.0,4743.628104999999,299
97,mixed,11,active_localization,4128.453151183556,825.6906300000002,8.0,65.0,0.0,898.6906300000002,13
97,mixed,11,diagnostic,186.80339887498963,37.36068,0.0,10.0,0.0,47.36068,2
97,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
97,mixed,11,certified_clear,4055.5718131867857,811.1143630000008,0.0,0.0,55.0,866.1143630000008,11
98,mixed,16,discovery,10055.914862315089,2011.1829739999998,144.0,755.0,0.0,2910.182974,151
98,mixed,16,active_localization,8634.413049503237,1726.8826089999998,13.0,110.0,0.0,1849.8826089999998,22
98,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
98,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
98,mixed,16,certified_clear,3087.8802656604685,617.5760540000001,0.0,0.0,80.0,697.5760540000001,16
99,mixed,15,discovery,16156.767302197544,3231.3534630000004,271.0,1415.0,0.0,4917.353463,283
99,mixed,15,active_localization,11600.22535048412,2320.045071,13.0,135.0,0.0,2468.045071,27
99,mixed,15,diagnostic,3028.621322206409,605.7242650000003,0.0,30.0,0.0,635.7242650000003,6
99,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
99,mixed,15,certified_clear,1954.8404696806933,390.9680929999994,0.0,0.0,75.0,465.9680929999994,15
100,mixed,12,discovery,15832.855742227508,3166.571152,269.0,1430.0,0.0,4865.571152,286
100,mixed,12,active_localization,2039.1564502232636,407.83129099999985,6.0,50.0,0.0,463.83129099999985,10
100,mixed,12,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
100,mixed,12,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
100,mixed,12,certified_clear,4297.89623928271,859.5792460000002,0.0,0.0,60.0,919.5792460000002,12
101,mixed,10,discovery,16571.89331333366,3314.3786660000005,283.0,1490.0,0.0,5087.3786660000005,298
101,mixed,10,active_localization,3810.4288242637176,762.0857659999995,7.0,50.0,0.0,819.0857659999995,10
101,mixed,10,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
101,mixed,10,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
101,mixed,10,certified_clear,2210.7356289802365,442.1471250000002,0.0,0.0,50.0,492.1471250000002,10
102,mixed,16,discovery,7668.392989269837,1533.6785990000003,140.0,730.0,0.0,2403.6785990000003,146
102,mixed,16,active_localization,9154.160770779361,1830.8321530000005,12.0,90.0,0.0,1932.8321530000005,18
102,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
102,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
102,mixed,16,certified_clear,2874.798476488286,574.9596939999994,0.0,0.0,80.0,654.9596939999994,16
103,mixed,11,discovery,16733.796945611888,3346.7593930000003,252.0,1335.0,0.0,4933.759393,267
103,mixed,11,active_localization,2926.6787310116497,585.3357469999999,6.0,30.0,0.0,621.3357469999999,6
103,mixed,11,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
103,mixed,11,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
103,mixed,11,certified_clear,3646.765752056886,729.3531509999998,0.0,0.0,55.0,784.3531509999998,11
104,mixed,16,discovery,11439.640853090306,2287.9281729999984,220.0,1150.0,0.0,3657.9281729999984,230
104,mixed,16,active_localization,10870.01067706487,2174.0021340000003,12.0,85.0,0.0,2271.0021340000003,17
104,mixed,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
104,mixed,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
104,mixed,16,certified_clear,2971.0141716742737,594.2028360000008,0.0,0.0,80.0,674.2028360000008,16
105,mixed,15,discovery,14715.38050113152,2943.0761039999998,239.0,1265.0,0.0,4447.076104,253
105,mixed,15,active_localization,6808.655251303844,1361.7310490000016,10.0,80.0,0.0,1451.7310490000016,16
105,mixed,15,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
105,mixed,15,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
105,mixed,15,certified_clear,3380.739741643179,676.1479489999989,0.0,0.0,75.0,751.1479489999989,15
106,all_directional,16,discovery,14106.718695719996,2821.3437400000003,196.0,1030.0,0.0,4047.3437400000003,206
106,all_directional,16,active_localization,8730.638901827358,1746.1277800000007,14.0,130.0,0.0,1890.1277800000007,26
106,all_directional,16,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0
106,all_directional,16,optical_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0
106,all_directional,16,certified_clear,2245.1399041043005,449.02798199999904,0.0,0.0,80.0,529.027981999999,16
