id,step,phase,N,time_s,nodes,sample_group,remaining_cost,spearman,constant_prediction,top1_optimal,top3_best_recall,top3_overlap,predictor_regret,R12_regret,predictor_gain,top3_available_gain,margin,H1_pred,H1_R12,H2_pred,H2_R12,H3_pred,H3_R12
19,15,late,16,4006.498069,10,N16_late,1897.0615499999994,0.43030303030303024,False,True,True,0.6666666666666666,0.0,261.6980649999996,261.6980649999996,261.6980649999996,0.39347552337478353,True,False,False,False,True,False
20,10,late,16,3150.314764,15,N16_late,2561.511521,0.6785714285714285,False,True,True,0.6666666666666666,0.0,637.3393349999997,637.3393349999997,637.3393349999997,0.05279476849375764,True,True,False,False,True,False
20,13,late,16,3995.770679,12,late,1716.055606,0.04195804195804196,False,False,False,0.0,214.44436900000073,94.66533200000049,-119.77903700000024,-119.77903700000024,0.25853469565638476,True,False,False,False,True,False
20,14,late,16,4086.752822,11,N16_late,1625.0734630000002,0.18181818181818182,False,False,False,0.0,363.5401750000001,0.0,-363.5401750000001,-363.5401750000001,0.2061754934531953,True,True,False,False,True,True
21,10,late,16,3089.303655,15,N16_late,2738.8099719999996,0.06428571428571428,False,False,False,0.0,2833.115588,237.0069029999995,-2596.1086850000006,-864.824533,0.5970952634755573,True,False,False,False,False,False
21,11,late,16,3192.285798,14,late,2635.827829,0.178021978021978,False,False,False,0.3333333333333333,1202.6758439999994,175.1287029999994,-1027.547141,-529.4140990000005,0.2579278781023415,True,False,False,False,False,False
21,13,late,16,3767.000686,12,late,2061.112941,0.6573426573426573,False,False,False,0.3333333333333333,411.93124799999987,353.8946339999993,-58.036614000000554,0.0,0.03802499171342977,True,True,False,False,True,False
22,9,middle,16,2588.052203,16,middle,3618.96896,0.3411764705882353,False,False,False,0.6666666666666666,350.4839320000001,0.0,-350.4839320000001,-289.4594469999993,0.458925475735949,True,True,False,False,False,False
22,15,late,16,4399.682576,10,N16_late,1807.3385870000002,-0.0790277206784084,False,False,False,0.0,318.71136899999965,11.443169000000125,-307.2681999999995,-221.38745299999937,0.34741292790552913,True,True,False,False,False,False
22,18,late,16,5076.23087,7,late,1130.790293,0.42857142857142866,False,False,False,0.6666666666666666,21.987229999999727,129.19517300000007,107.20794300000034,107.20794300000034,0.22651818301538373,True,False,False,False,True,False
23,8,middle,16,3019.986796,17,middle,2470.788318,0.18627450980392157,False,False,False,0.3333333333333333,403.12477899999976,556.5624969999999,153.43771800000013,351.2158980000004,0.5886390099959177,True,False,False,False,False,False
24,5,early,16,1329.452493,20,early,5072.987694,-0.556390977443609,False,False,False,0.0,393.62214700000004,478.7631190000002,85.14097200000015,85.14097200000015,0.4851448573442485,True,True,False,False,False,False
25,13,middle,16,4308.776181,12,middle,2624.7595460000002,0.16783216783216784,False,False,True,0.6666666666666666,243.04929600000014,222.56189500000073,-20.48740099999941,222.56189500000073,0.2676512610664664,True,False,False,False,False,False
25,20,late,16,6191.227618,5,N16_late,742.3081090000005,0.7999999999999999,False,False,True,1.0,17.276374000000033,151.64747500000067,134.37110100000064,151.64747500000067,0.16197902162814437,True,False,False,False,True,False
25,22,late,16,6484.89295,3,N16_late,448.642777,-0.5,False,False,True,1.0,0.44786799999928917,0.0,-0.44786799999928917,0.0,0.009937625541812212,True,True,False,False,True,True
26,4,early,16,1268.420652,21,early,4987.824357,0.5116883116883117,False,False,False,0.3333333333333333,157.36947699999928,1774.5270639999999,1617.1575870000006,1617.1575870000006,0.6239813721074094,True,False,False,False,False,False
26,7,middle,16,2670.810994,18,middle,3585.4340150000003,0.7378740970072238,False,False,True,0.3333333333333333,908.3479359999992,1301.0045369999998,392.6566010000006,1301.0045369999998,0.15800220663077436,True,True,False,False,False,False
26,8,middle,16,3270.944136,17,middle,2985.300873,0.4460784313725491,False,False,False,0.6666666666666666,46.32224000000042,1254.6195710000002,1208.2973309999998,1224.1462769999998,0.04989836120558466,True,True,False,False,True,False
26,9,middle,16,3594.276251,16,middle,2661.9687580000004,0.5705882352941177,False,False,False,0.3333333333333333,1147.382353,1675.435896,528.053543,1377.3324819999998,0.19691384357596042,False,False,False,False,False,False
26,17,late,16,4975.124007,8,N16_late,1281.1210019999999,0.261904761904762,False,False,True,0.3333333333333333,595.0225980000005,202.3386760000003,-392.68392200000017,202.3386760000003,0.403063441032955,False,False,False,False,False,False
27,1,early,16,119.0,24,early,6797.947179,0.29223744983079963,False,False,False,0.0,1069.4896530000005,725.7026040000001,-343.7870490000005,180.7516799999994,0.00033135445946463893,True,True,False,False,False,False
27,19,late,16,6683.518882,6,N16_late,233.42829699999947,-0.08571428571428573,False,False,False,0.3333333333333333,326.48008200000004,0.0,-326.48008200000004,-326.48008200000004,0.0985045513654097,True,True,False,False,True,True
28,17,late,16,5019.448943,8,N16_late,1917.5321749999994,0.14285714285714288,False,False,False,0.3333333333333333,39.558986000000004,90.59751899999992,51.038532999999916,51.038532999999916,0.07589890344942485,True,True,False,False,False,False
29,21,late,16,6657.808152,4,N16_late,1225.002141,-0.7999999999999999,False,False,False,0.6666666666666666,346.3130629999996,346.3130629999996,0.0,74.77049899999929,0.0,False,False,False,False,False,False
30,6,early,16,1953.217608,19,early,3971.2679820000003,0.3719298245614035,False,False,False,0.3333333333333333,38.279499000000214,899.5468680000004,861.2673690000001,861.2673690000001,0.6431796492354298,True,False,False,False,False,False
30,18,late,16,4901.623364,7,N16_late,1022.8622260000002,0.4642857142857144,False,False,True,0.6666666666666666,274.973575,219.66398200000003,-55.30959299999995,219.66398200000003,0.0851739467927457,True,False,False,False,True,False
31,1,early,16,119.0,24,early,6210.950848,0.0678408365678642,False,False,False,0.0,1656.2810900000004,1401.7776870000007,-254.5034029999997,13.75422300000082,0.0004106836562132177,True,True,False,False,False,False
32,5,early,16,1452.860604,20,early,6869.818335,0.15037593984962402,False,False,False,0.0,2246.4062049999998,2943.322218,696.916013,836.8318099999997,0.7193923046262121,True,False,False,False,False,False
32,6,early,16,1751.543793,19,early,6571.135146,0.08771929824561404,False,False,False,0.0,2399.3604680000008,2454.3222179999993,54.961749999998574,646.4137769999998,0.47173700216526626,True,False,False,False,False,False
33,0,early,16,0.0,25,early,7793.445583,0.5281785056349613,False,False,False,0.3333333333333333,1374.4655329999996,1374.4655329999996,0.0,959.2707540000001,0.0,True,True,False,False,False,False
33,5,early,16,1679.081129,20,early,6114.364454,-0.35187969924812035,False,False,False,0.0,1354.363378,1172.3363789999994,-182.02699900000061,98.68847800000003,0.32103812293335376,True,True,False,False,False,False
33,7,early,16,2781.288581,18,early,5012.157002,-0.3869969040247678,False,False,False,0.0,2028.8012820000004,1667.8797409999997,-360.9215410000006,248.0118769999999,0.46453921807809484,True,False,False,False,False,False
33,11,middle,16,3984.23996,14,middle,3809.205623,-0.221978021978022,False,False,False,0.3333333333333333,812.3888370000004,1289.2188219999998,476.8299849999994,476.8299849999994,0.47239954179952304,True,False,False,False,False,False
34,0,early,16,0.0,25,early,5703.502492,0.3643008338210548,False,False,False,0.3333333333333333,1200.2001469999996,1200.2001469999996,0.0,544.542993,0.0,True,True,False,False,False,False
34,4,early,16,1481.108228,21,early,4222.394264,0.14944772485608962,False,False,False,0.3333333333333333,508.2416210000001,1300.639072,792.3974509999998,792.3974509999998,0.4709523719554537,True,False,False,False,False,False
34,5,early,16,1764.108228,20,early,3939.3942639999996,0.3142857142857143,False,False,False,0.3333333333333333,92.25718999999935,674.8243699999994,582.56718,582.56718,0.790679124301991,True,False,False,False,False,False
34,10,middle,16,3387.389322,15,middle,2316.1131699999996,0.4035714285714285,False,True,True,0.3333333333333333,0.0,773.8288049999992,773.8288049999992,773.8288049999992,0.29383097159552174,True,True,False,False,True,False
34,15,late,16,4558.045422,10,N16_late,1145.4570699999995,0.4424242424242424,False,False,False,0.3333333333333333,164.4412599999996,282.31185599999935,117.87059599999975,117.87059599999975,0.05586359855835887,True,False,False,False,True,False
34,16,late,16,4799.045422,9,late,904.4570699999995,-0.2333333333333333,False,False,False,0.3333333333333333,1318.5392170000005,0.0,-1318.5392170000005,-82.19069600000057,0.22766608107228836,False,False,False,False,False,False
35,3,middle,16,966.717137,22,middle,3452.080877,0.20383963862224735,False,False,False,0.0,1381.0573850000005,0.0,-1381.0573850000005,-695.8327070000009,0.16164685948974744,True,True,False,False,False,False
35,6,late,16,1863.689636,19,N16_late,2555.108378,0.36315789473684207,False,False,False,0.0,500.77826900000036,0.0,-500.77826900000036,-500.77826900000036,0.28261354321983223,True,True,False,False,False,False
36,1,early,16,119.0,24,early,6954.933822,0.19395521223889378,False,True,True,0.3333333333333333,0.0,1688.279743,1688.279743,1688.279743,0.0004106836562132177,True,True,False,False,False,False
36,7,middle,16,2331.490864,18,middle,4742.442958,0.1929824561403509,False,False,False,0.0,527.2880129999994,1610.2313009999993,1082.943288,1414.1461809999996,0.6414277336500642,False,False,False,False,False,False
36,10,middle,16,3010.156196,15,middle,4063.777626,-0.11428571428571425,False,False,False,0.0,298.9219979999998,703.1999539999997,404.2779559999999,613.1456760000001,0.6462908720659334,False,False,False,False,False,False
36,14,late,16,4017.746532,11,N16_late,3056.18729,0.009090909090909092,False,False,False,0.6666666666666666,383.63903800000026,277.00495599999977,-106.63408200000049,175.1529129999999,0.2447270585274547,False,False,False,False,False,False
37,9,late,16,3328.185972,16,N16_late,780.0956120000001,0.5705882352941177,False,False,True,0.3333333333333333,108.2256809999999,0.0,-108.2256809999999,0.0,0.021610187067070408,True,True,False,False,True,True
38,4,early,16,1288.193136,21,early,4995.089682,0.04805194805194805,False,True,True,0.3333333333333333,0.0,1160.9037289999997,1160.9037289999997,1160.9037289999997,0.828864361758165,True,False,False,False,False,False
39,9,middle,16,3261.237528,16,middle,3088.4928969999996,0.29705882352941176,False,False,False,0.3333333333333333,2087.826164,1432.3089129999998,-655.5172510000002,1262.7728710000001,0.5473457827331328,False,False,False,False,False,False
39,16,late,16,4616.137501,9,N16_late,1733.5929239999996,0.5,False,False,True,0.6666666666666666,494.0608569999995,615.0751069999997,121.01425000000017,615.0751069999997,0.2566951477005416,False,False,False,False,False,False
39,20,late,16,5585.452526,5,N16_late,764.2778989999997,0.09999999999999999,False,False,False,0.6666666666666666,196.08030600000075,109.08715200000006,-86.99315400000069,0.0,0.068412848414654,True,True,False,False,True,False
40,4,early,16,1682.174904,21,early,3919.365147,-0.023376623376623374,False,False,False,0.0,1509.835567,1858.934338,349.09877099999994,1435.2597079999996,0.3011111773709424,False,False,False,False,False,False
42,11,late,16,3483.481699,14,N16_late,1646.4835320000002,-0.1164835164835165,False,False,False,0.0,618.5098859999998,0.0,-618.5098859999998,-618.5098859999998,0.41075476984996295,True,False,False,False,True,False
42,12,late,16,3764.030437,13,N16_late,1365.9347940000002,0.17032967032967034,False,False,False,0.0,197.00777899999957,0.0,-197.00777899999957,-197.00777899999957,0.2216616298724582,True,True,False,False,True,True
43,17,late,16,5447.287875,8,N16_late,3191.951102000001,0.4047619047619048,False,False,False,0.6666666666666666,249.9285260000006,910.0484880000013,660.1199620000007,660.1199620000007,0.5517334901575128,True,False,False,False,False,False
44,6,middle,16,2848.465227,19,middle,3221.189562,0.19649122807017544,False,False,True,0.6666666666666666,203.69258899999932,426.7651569999998,223.0725680000005,426.7651569999998,0.17348484247146212,True,True,False,False,False,False
44,11,late,16,4043.706774,14,N16_late,2025.948015,0.01978021978021978,False,False,False,0.0,1554.4428049999997,180.7161930000002,-1373.7266119999995,-472.849733,0.7200556645042856,True,False,False,False,False,False
45,1,early,16,119.0,24,early,6864.717001,0.34311807725669774,False,False,False,0.3333333333333333,559.9387649999999,941.1800439999997,381.24127899999985,381.24127899999985,0.0002800539298308813,True,True,False,False,False,False
45,5,early,16,1774.808697,20,early,5208.9083040000005,-0.5804511278195488,False,False,False,0.0,1552.074799,942.8340360000002,-609.2407629999998,-52.83725400000003,0.4565972990624392,True,False,False,False,False,False
45,15,late,16,5199.704717,10,late,1784.0122840000004,-0.5515151515151515,False,False,False,0.0,538.8844530000006,358.96428600000036,-179.92016700000022,-151.00305600000047,0.16954659577610398,False,False,False,False,False,False
45,16,late,16,5272.68686,9,N16_late,1711.0301410000002,-0.6833333333333333,False,False,False,0.0,523.7546010000005,333.4525910000002,-190.30201000000034,-160.79849699999977,0.16769631559359865,False,False,False,False,False,False
46,4,early,16,1825.998081,21,early,3428.9634560000004,-0.22727272727272727,False,False,False,0.3333333333333333,153.18321399999968,0.0,-153.18321399999968,-153.18321399999968,0.6154791906329334,True,True,False,False,False,False
46,12,late,16,3941.234532,13,late,1313.7270050000002,0.47802197802197804,False,False,False,0.0,212.10565100000076,196.8281050000005,-15.277546000000257,-15.277546000000257,0.24515288284279468,True,False,False,False,True,False
47,18,late,16,5112.479127,7,N16_late,1914.5963330000004,0.5714285714285715,False,False,True,0.6666666666666666,34.73400799999945,87.74829299999965,53.0142850000002,87.74829299999965,0.5525190963869234,True,False,False,False,False,False
47,20,late,16,5519.333863,5,N16_late,1507.7415970000002,0.49999999999999994,False,True,True,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False
48,13,late,16,3827.74448,12,N16_late,2105.028554,-0.08391608391608392,False,False,False,0.0,544.0477170000004,0.0,-544.0477170000004,-478.5360609999998,0.298289732646122,False,False,False,False,False,False
48,18,late,16,5118.6591,7,N16_late,814.113934,0.0,False,False,False,0.3333333333333333,203.58524699999998,15.607396999999764,-187.97785000000022,-187.97785000000022,0.0980215827338129,True,True,False,False,True,True
49,10,late,16,3662.208651,15,N16_late,1144.9318460000004,-0.25357142857142856,False,False,False,0.0,1566.8472539999993,0.0,-1566.8472539999993,-1383.1790449999999,0.16729274395247595,True,True,False,False,False,False
50,15,middle,16,4846.75963,10,middle,2391.2018050000006,-0.23636363636363633,False,False,False,0.3333333333333333,676.1652890000005,812.6492500000004,136.4839609999999,675.4678309999999,0.08216264982600852,False,False,False,False,False,False
50,21,late,16,6398.436449,4,late,839.5249860000004,-0.39999999999999997,False,False,False,0.6666666666666666,114.19890699999996,0.0,-114.19890699999996,-96.04565399999956,0.07389162561576357,True,False,False,False,True,False
51,6,late,16,2203.040393,19,N16_late,2376.3937779999997,0.04385964912280702,False,False,False,0.0,229.21333800000048,225.65951500000028,-3.553823000000193,-3.553823000000193,0.37921281551552033,True,False,False,False,True,False
51,7,late,16,2312.022536,18,N16_late,2267.411635,0.3168214654282766,False,False,False,0.3333333333333333,104.91685000000052,217.1723810000003,112.25553099999979,112.25553099999979,0.3691267119180679,True,False,False,False,True,False
52,1,early,16,119.0,24,early,6021.571776,0.29180257267331333,False,False,False,0.3333333333333333,1925.7878870000004,1431.315291,-494.4725960000005,504.11225099999956,0.0002800539298308813,True,True,False,False,False,False
52,4,early,16,1078.350676,21,early,5062.2211,-0.3116883116883117,False,False,False,0.0,837.7848670000003,980.6531839999998,142.86831699999948,239.92570799999976,0.46793543057384535,True,True,False,False,False,False
52,7,middle,16,1965.670796,18,middle,4174.900979999999,0.06914344685242517,False,False,False,0.3333333333333333,576.3023550000007,931.2618670000002,354.95951199999945,354.95951199999945,0.3112243871911232,True,True,False,False,False,False
52,11,middle,16,3862.212143,14,middle,2278.3596329999996,0.6307692307692307,False,False,True,0.6666666666666666,139.82743200000004,828.6279009999998,688.8004689999998,828.6279009999998,0.4295745928119066,True,True,False,False,False,False
52,16,late,16,5104.707751,9,late,1035.8640249999999,0.41666666666666663,False,False,False,0.3333333333333333,968.8457429999999,36.77219999999943,-932.0735430000004,0.0,0.033803596127247704,False,True,False,False,False,True
53,8,middle,16,2478.037522,17,middle,4299.6455129999995,-0.24264705882352944,False,True,True,0.3333333333333333,0.0,684.5688229999992,684.5688229999992,684.5688229999992,0.7041122267329538,True,False,False,False,True,False
53,14,late,16,4089.023385,11,N16_late,2688.65965,0.6818181818181819,False,False,True,0.6666666666666666,403.1075039999996,481.20070699999997,78.09320300000036,481.20070699999997,0.3386546802069744,True,False,False,False,True,False
53,15,late,16,4342.023385,10,late,2435.6596499999996,0.6,False,True,True,1.0,0.0,175.7311920000002,175.7311920000002,175.7311920000002,0.5595979549137006,True,False,False,False,True,False
53,17,late,16,4695.688717,8,late,2081.994318,0.19047619047619052,False,False,False,0.3333333333333333,219.70754599999964,0.0,-219.70754599999964,-50.50610500000039,0.189693360240193,True,True,False,False,True,True
54,8,middle,16,2383.065422,17,middle,3908.9027819999997,-0.48774509803921573,False,False,False,0.3333333333333333,1631.9511810000008,105.80151399999977,-1526.149667000001,4.522058999999899,0.6027981877031477,True,False,False,False,False,False
54,13,late,16,4792.234789,12,late,1499.7334149999997,-0.06293706293706294,False,False,False,0.0,186.65894900000058,105.92174900000009,-80.73720000000048,-80.73720000000048,0.3791463204669021,True,False,False,False,False,False
54,16,late,16,5683.930583,9,N16_late,608.0376209999995,0.26666666666666666,False,False,False,0.6666666666666666,274.98992,0.0,-274.98992,-102.29858200000035,0.21372915190933095,True,True,False,False,True,True
55,12,middle,16,4134.298167,13,middle,2380.845967,-0.23076923076923078,False,False,False,0.0,328.78509399999984,122.74545699999999,-206.03963699999986,-206.03963699999986,0.11379566917120854,True,True,False,False,False,False
55,14,late,16,4310.739594,11,N16_late,2204.4045400000005,0.045454545454545456,False,False,False,0.0,366.0993360000002,0.0,-366.0993360000002,-358.56523300000026,0.07415674280311224,True,True,False,False,False,False
55,19,late,16,5464.581703,6,N16_late,1050.5624310000003,-0.6571428571428573,False,False,False,0.3333333333333333,492.3939330000003,0.0,-492.3939330000003,-474.4852179999998,0.08361288158336133,False,True,False,True,False,True
56,13,late,16,4580.597675,12,N16_late,2089.022272,0.22377622377622378,False,False,False,0.0,385.23389899999984,0.0,-385.23389899999984,-385.23389899999984,0.2908439626783452,True,True,False,False,False,False
57,10,middle,16,3627.560339,15,middle,3482.257051,-0.39999999999999997,False,False,False,0.0,1495.114645000001,448.16597400000046,-1046.9486710000006,-572.16788,0.4077689371612313,True,False,False,False,False,False
57,11,middle,16,3823.087262,14,middle,3286.730128,-0.6,False,False,False,0.0,1817.4836759999998,994.054607,-823.4290689999998,-518.5062609999995,0.3237019500067716,True,False,False,False,False,False
57,15,middle,16,4752.834308,10,middle,2356.9830819999997,0.35757575757575755,False,False,False,0.3333333333333333,200.0,33.94354399999975,-166.05645600000025,-6.393404999999802,0.10956077169880662,True,False,False,False,False,False
58,3,early,16,822.290598,22,early,4977.828432,-0.21626199887069456,False,False,False,0.3333333333333333,291.8621320000002,471.52415800000017,179.66202599999997,179.66202599999997,0.1675932655289083,True,True,False,False,False,False
59,11,late,16,3526.664278,14,late,2305.575492,-0.44175824175824174,False,False,False,0.0,1194.8994740000007,268.42273600000044,-926.4767380000003,-923.8907749999998,0.5130298086259573,False,False,False,False,False,False
59,13,late,16,4043.479879,12,N16_late,1788.7598910000002,-0.2377622377622378,False,False,False,0.3333333333333333,805.8313950000002,112.66572700000052,-693.1656679999996,86.98859900000025,0.40306156185941944,False,False,False,False,False,False
61,10,late,16,3274.041749,15,N16_late,2922.7659000000003,-0.06071428571428571,False,True,True,0.3333333333333333,0.0,425.8883820000001,425.8883820000001,425.8883820000001,0.38412600562081467,True,False,False,False,True,False
61,11,late,16,3729.973943,14,N16_late,2466.8337060000003,-0.367032967032967,False,False,False,0.0,476.1639670000004,445.84796600000027,-30.316001000000142,-30.316001000000142,0.3279648546811481,True,False,False,False,False,False
61,13,late,16,4121.291288,12,N16_late,2075.516361,-0.02097902097902098,False,False,False,0.3333333333333333,415.9192519999997,160.26935500000036,-255.64989699999933,-255.64989699999933,0.25128440587781875,True,True,False,False,False,False
61,14,late,16,4377.974477,11,N16_late,1818.8331720000006,-0.17272727272727276,False,False,False,0.3333333333333333,1538.702722,52.00674700000036,-1486.6959749999996,-79.19769799999995,0.16840811309157966,False,True,False,False,False,True
62,12,middle,16,4433.441422,13,middle,2894.538668,0.2692307692307692,False,False,True,0.6666666666666666,252.5346840000002,1073.630231,821.0955469999999,1073.630231,0.3287161546553977,True,False,False,False,False,False
63,7,middle,16,2741.799313,18,middle,3489.9083610000002,0.011351909184726523,False,False,False,0.3333333333333333,112.34543099999973,411.5730510000003,299.22762000000057,299.22762000000057,0.7094829988227227,True,True,False,False,False,False
63,8,middle,16,3018.725655,17,middle,3212.982019,0.08823529411764706,False,False,False,0.3333333333333333,254.6885000000002,1024.0919940000003,769.4034940000001,769.4034940000001,0.7635308658791263,True,False,False,False,False,False
64,3,early,16,1052.660603,22,early,4945.367909,-0.023150762281197064,False,False,False,0.0,246.8526840000004,93.37282200000027,-153.47986200000014,-153.47986200000014,0.6040982845777918,True,True,False,False,False,False
64,14,late,16,4124.86361,11,late,1873.1649019999995,-0.06363636363636364,False,False,False,0.3333333333333333,49.93709300000046,537.8389219999999,487.90182899999945,487.90182899999945,0.45762302019102885,True,False,False,False,True,False
65,12,late,16,3446.42291,13,N16_late,1453.5067910000002,-0.21978021978021978,False,False,False,0.0,608.9910199999995,94.66533199999958,-514.3256879999999,-514.3256879999999,0.3869311699835214,True,False,False,False,True,False
66,8,late,16,3127.86346,17,N16_late,2041.1419449999999,0.21078431372549022,False,False,False,0.0,1636.0754939999997,558.2906309999998,-1077.7848629999999,-301.01695800000016,0.15676026736081683,False,False,False,False,False,False
66,9,late,16,3458.689026,16,N16_late,1710.3163789999999,-0.0029411764705882353,False,False,False,0.0,1607.8396170000005,409.51888400000007,-1198.3207330000005,-445.68690700000025,0.0969650870361185,False,True,False,False,False,False
67,9,late,16,2506.21653,16,late,3479.8546629999996,0.35467264936741927,False,False,True,1.0,156.56082699999934,252.09688599999936,95.53605900000002,252.09688599999936,0.22856071539010003,True,False,False,False,False,False
67,10,late,16,2789.21653,15,late,3196.8546629999996,0.21071428571428572,False,False,False,0.6666666666666666,88.2244010000004,248.37768099999994,160.15327999999954,160.15327999999954,0.6276126791722918,True,False,False,False,True,False
68,5,middle,16,2474.390192,20,middle,2840.207077,0.3398496240601503,False,False,False,0.0,256.841367,820.2199259999998,563.3785589999998,652.0690960000002,0.15282134299310446,True,False,False,False,True,False
69,10,middle,16,3051.566727,15,middle,3142.7124719999997,-0.08214285714285713,False,False,False,0.3333333333333333,1144.1882299999997,350.69579499999963,-793.4924350000001,189.1498649999994,0.37152798974421586,False,False,False,False,False,False
69,18,late,16,5163.846817,7,N16_late,1030.432382,-0.14285714285714288,False,False,False,0.3333333333333333,283.6257620000006,0.0,-283.6257620000006,-283.6257620000006,0.19275071330444893,True,True,False,False,True,True
70,1,early,16,119.0,24,early,6781.053544,-0.2535333828145181,False,False,False,0.0,556.1977120000001,1302.7941970000002,746.596485,746.596485,0.0003905308582681233,False,True,False,False,False,False
70,11,middle,16,3547.479866,14,middle,3352.573678,-0.054945054945054944,False,False,False,0.0,91.71236000000044,434.2429140000004,342.53055399999994,342.53055399999994,0.14688372516696657,True,False,False,False,False,False
70,16,late,16,4838.227375,9,late,2061.826169,-0.3,False,False,False,0.3333333333333333,605.9758849999998,0.0,-605.9758849999998,-26.27556999999979,0.18191070634873152,True,False,False,False,False,False
71,12,late,16,3805.692618,13,late,2188.6679480000003,-0.4010989010989011,False,False,False,0.0,1440.0314259999996,0.0,-1440.0314259999996,-618.8359419999997,0.7289628379765577,True,False,False,False,False,False
71,13,late,16,4144.421427,12,N16_late,1849.939139,0.0979020979020979,False,False,False,0.0,757.9291929999999,234.83490100000017,-523.0942919999998,-523.0942919999998,0.4398744591897975,True,False,False,False,False,False
71,15,late,16,4934.586847,10,late,1059.7737190000007,0.28484848484848485,False,False,False,0.3333333333333333,689.4885379999996,0.0,-689.4885379999996,-102.41637999999966,0.06185013041303811,False,True,False,False,False,False
71,16,late,16,5191.665797,9,N16_late,802.6947690000006,-0.4666666666666666,False,False,False,0.3333333333333333,1340.897285,0.0,-1340.897285,-405.00214700000015,0.2297125131557083,False,True,False,False,False,True
73,14,late,16,4903.218148,11,late,1514.020187,0.790909090909091,False,False,True,0.6666666666666666,3.3285390000000916,508.05161599999974,504.72307699999965,508.05161599999974,0.2523376582157353,True,False,False,False,True,False
73,15,late,16,5142.350582,10,N16_late,1274.887753,0.6121212121212121,False,False,False,0.3333333333333333,507.2875489999997,423.81422099999963,-83.47332800000004,411.0332900000003,0.23000944542028035,True,True,False,False,False,False
74,9,middle,16,2793.457796,16,middle,4991.014472000001,-0.37941176470588234,False,False,False,0.0,672.7347729999983,0.0,-672.7347729999983,-295.5440089999993,0.46017717603886255,True,False,False,False,False,False
74,15,late,16,5121.60441,10,N16_late,2662.8678580000005,0.6606060606060605,False,False,False,0.6666666666666666,106.1604929999994,433.080559,326.9200660000006,328.9538190000003,0.12981085376038592,True,False,False,False,False,False
74,17,late,16,5893.648834,8,late,1890.8234340000008,0.4523809523809524,False,False,True,0.6666666666666666,128.7209730000004,505.84871400000065,377.12774100000024,505.84871400000065,0.004333868378812111,True,False,False,False,True,False
74,18,late,16,6048.963912,7,late,1735.5083560000003,0.25,False,False,False,0.6666666666666666,171.19248799999968,293.03844300000037,121.84595500000069,287.75217800000064,0.07614262247560133,True,False,False,False,True,False
75,8,middle,16,2612.488501,17,middle,3165.951338,-0.08333333333333334,False,False,False,0.3333333333333333,1067.3758390000003,525.982062,-541.3937770000002,331.54916499999945,0.7947453872982662,True,False,False,False,False,False
75,14,late,16,4097.117581,11,N16_late,1681.3222579999992,0.6272727272727273,False,False,True,0.6666666666666666,109.26657399999931,395.7699159999993,286.503342,395.7699159999993,0.3460705703109085,True,False,False,False,False,False
76,16,late,16,4731.109194,9,N16_late,2397.446548,-0.3765723339400754,False,False,False,0.0,536.881883,159.66533199999958,-377.21655100000044,-377.21655100000044,0.11019749380753086,True,False,False,False,False,False
76,17,late,16,4984.109194,8,N16_late,2144.446548,-0.4761904761904762,False,False,False,0.0,440.8060660000001,99.66533199999958,-341.1407340000005,-64.82604400000037,0.20022938633495846,True,False,False,False,False,False
76,19,late,16,5453.071314,6,N16_late,1675.4844279999998,-0.08571428571428573,False,False,True,0.3333333333333333,182.1847260000004,21.681523999999627,-160.50320200000078,21.681523999999627,0.08749107667696954,True,True,False,False,False,False
77,9,middle,16,2522.047884,16,middle,3507.7426659999996,-0.2588235294117647,False,False,False,0.0,1460.9550969999996,144.67706699999962,-1316.27803,-1111.697662000001,0.4843996202101293,True,False,False,False,False,False
77,16,late,16,4557.289147,9,N16_late,1472.5014029999993,0.45,False,False,True,0.3333333333333333,367.34442800000033,0.0,-367.34442800000033,0.0,0.06421716213001227,True,False,False,False,False,False
77,17,late,16,4683.924851,8,late,1345.865699,-0.523809523809524,False,False,False,0.3333333333333333,725.7614280000007,0.0,-725.7614280000007,-349.26574299999993,0.290587341745697,True,False,False,False,False,False
78,4,early,16,1486.170422,21,early,4862.5845229999995,-0.11818181818181818,False,False,False,0.0,1416.6954840000008,1657.845655,241.15017099999932,241.15017099999932,0.02595095018304927,True,True,False,False,False,False
78,8,middle,16,2661.405538,17,middle,3687.3494069999997,0.1985294117647059,False,False,False,0.0,889.2280390000005,761.9858340000001,-127.24220500000047,585.2159609999999,0.4275363642998209,True,True,False,False,False,False
78,14,middle,16,4155.855924,11,middle,2192.8990209999993,-0.08181818181818183,False,False,True,0.3333333333333333,953.4385840000004,581.7332999999999,-371.7052840000006,581.7332999999999,0.1730301487640704,False,False,False,False,False,False
78,17,late,16,4690.521256,8,N16_late,1658.2336889999997,0.8571428571428572,False,True,True,0.6666666666666666,0.0,312.5512199999994,312.5512199999994,312.5512199999994,0.23268739672525174,True,False,False,False,True,False
78,19,late,16,5025.193925,6,N16_late,1323.56102,0.7714285714285715,False,True,True,0.6666666666666666,0.0,633.7599599999994,633.7599599999994,633.7599599999994,0.23288616328095058,True,False,False,False,True,False
78,20,late,16,5390.211782,5,N16_late,958.5431629999994,0.6,False,True,True,0.6666666666666666,0.0,268.7421029999996,268.7421029999996,268.7421029999996,0.07486381322957192,True,False,False,False,True,False
