seed,time_s,channel,nodes,scan_credit_s
68,634.244756,12,23,137
68,1063.441154,13,22,131
68,1282.742545,8,22,131
68,1620.030337,18,21,125
68,2167.686283,1,19,113
68,2484.941376,6,18,107
68,3338.701004,2,15,89
68,5857.646146,7,4,23
69,432.0,18,23,138
69,951.369807,8,22,131
69,2700.851226,3,15,89
69,3020.829309,19,14,83
69,3556.745126,9,12,72
69,5076.997648,7,7,42
69,5117.033025,11,7,41
69,5117.033025,7,7,42
69,5138.36369,7,7,42
69,5524.736376,20,6,35
69,5726.738337,6,6,35
69,5886.892938,10,5,30
69,6297.642222,1,4,23
70,591.262006,3,23,137
70,2600.134498,16,15,89
70,3390.224655,1,12,71
70,3907.655024,4,10,59
70,4110.012336,6,10,59
70,4133.588194,5,10,59
70,4321.489252,10,9,54
70,4623.109245,2,9,53
70,5173.587054,8,8,48
71,710.226957,8,23,137
71,968.090003,6,22,131
71,1127.703776,17,22,131
71,1554.26848,11,21,125
71,1900.586586,4,20,119
71,2031.716578,1,19,114
71,2317.204802,5,18,108
71,2610.055013,15,17,102
71,2962.510165,10,16,95
71,4079.498814,12,12,72
71,4182.480957,12,11,66
71,5362.867582,3,7,41
72,551.777732,11,23,137
72,761.127478,2,23,137
72,1148.405925,6,22,131
72,1458.907292,7,21,125
72,3909.10924,10,10,60
72,4308.22097,3,9,54
72,4597.20633,16,8,48
72,4750.893567,12,8,47
72,4860.648076,19,8,47
72,6342.299516,5,2,11
72,6378.057324,14,2,11
73,870.165207,20,22,131
73,1021.14735,20,21,126
73,1186.715036,20,21,126
73,1186.715036,19,21,125
73,1202.569861,20,21,126
73,1382.172963,20,20,119
73,2844.508588,8,16,95
73,3140.669193,4,15,89
73,3486.985917,18,15,89
73,3802.966152,17,14,83
73,3829.219532,10,14,83
73,4066.633747,11,14,83
73,4614.915954,2,13,77
73,5053.122149,9,11,65
73,5464.201609,12,9,54
73,5555.183752,12,8,48
73,7035.922669,14,2,11
74,441.965242,2,23,137
74,670.924017,7,23,137
74,1064.441517,6,21,125
74,1798.640474,19,19,113
74,2008.680508,17,18,107
74,5529.780269,10,5,29
74,5763.919314,15,4,24
75,575.863574,14,23,137
75,756.556348,19,22,132
75,1064.566511,20,21,126
75,1203.488411,10,21,125
75,1600.715408,6,20,119
75,1829.597787,1,19,113
75,2388.117224,7,17,101
75,2962.961632,18,15,89
75,3639.869722,12,14,84
75,3742.851865,12,13,78
75,3839.227684,12,13,78
75,3839.227684,17,13,77
75,3850.981019,12,13,78
75,4135.384541,3,12,71
76,592.976088,7,23,137
76,2177.568892,4,17,101
76,2393.556113,14,16,96
76,2661.750735,13,16,95
76,2964.239688,2,15,89
76,4370.15521,16,11,65
76,4572.325916,19,10,59
76,5268.644625,5,7,42
76,5268.644625,6,7,42
76,5343.411372,5,7,42
76,5580.079488,12,7,41
76,5864.411973,8,6,36
77,432.0,14,23,138
77,620.989624,16,23,137
77,688.543549,17,23,137
77,1033.072745,12,22,131
77,1586.473837,9,20,119
77,1621.646513,20,20,119
77,3321.146995,1,14,83
77,3643.02879,13,12,71
77,4064.580733,3,11,65
77,4801.475575,7,8,47
78,522.00366,10,23,137
78,618.825214,5,23,137
78,815.461519,13,23,137
78,1107.400506,1,22,131
78,1864.24287,14,21,125
78,2886.212773,17,17,102
78,3681.659581,9,14,83
78,4213.784596,7,11,66
78,5060.481572,19,8,47
78,5240.37546,12,6,36
79,432.0,12,23,138
79,1442.189518,20,20,119
79,2132.999772,16,17,102
79,2467.492272,2,16,96
79,2630.483594,15,16,95
79,2848.838425,3,16,95
79,3663.184756,8,13,77
79,3696.160896,13,13,77
79,3917.362962,18,12,71
79,4367.032819,9,11,65
79,4799.617239,4,8,48
79,5867.239982,5,4,23
79,6247.05305,14,2,12
79,6326.035193,14,1,6
80,432.0,1,23,138
80,664.888854,8,23,137
80,807.621669,7,22,132
80,981.078978,15,22,131
80,1119.520935,4,22,131
80,1176.192922,12,22,131
80,1569.01744,13,21,125
80,1773.824009,19,21,125
80,1915.900194,16,20,120
80,3394.350151,20,14,83
80,3514.446178,2,13,78
80,3744.092102,17,13,77
80,4536.052803,11,12,71
80,5093.200357,6,9,53
81,499.032905,18,23,137
81,535.567009,10,23,137
81,1119.987165,20,21,126
81,1264.969308,20,20,119
81,1432.603611,20,20,120
81,1432.603611,15,20,119
81,1443.900982,20,20,120
81,1676.263769,17,19,114
81,1764.463869,6,19,113
81,1764.463869,17,19,114
81,1775.746668,17,19,114
81,2535.635516,4,18,107
81,2616.044357,13,18,107
81,2767.125575,14,17,102
81,3595.613622,7,14,83
81,4554.282227,8,11,66
82,432.0,5,23,138
82,432.0,9,23,138
82,543.147536,5,23,138
82,724.977976,6,23,137
82,814.516232,10,23,137
82,909.491407,13,23,137
82,1263.766243,1,22,131
82,1425.438061,17,21,126
82,1525.581926,3,21,125
82,1525.581926,17,21,126
82,1535.588413,17,21,126
82,2650.892959,8,16,96
82,3127.925345,19,15,89
82,3216.540344,15,14,84
82,3643.37445,14,13,77
82,3742.844058,7,12,72
82,3827.826201,7,11,66
83,639.854931,8,23,137
83,940.561738,5,22,131
83,1102.857804,16,22,131
83,1253.211079,9,21,126
83,1365.392318,9,21,126
83,1365.392318,10,21,125
83,1377.449849,9,21,126
83,1590.079601,9,20,120
83,1765.213314,9,20,120
83,1842.725849,9,20,120
83,1842.725849,11,20,119
83,1857.29055,9,20,120
83,2008.180787,9,19,114
83,2135.16293,9,18,108
83,2572.609477,13,17,102
83,3369.135881,3,14,83
83,3634.480326,12,13,77
83,3913.038195,2,12,71
83,5051.69606,20,8,47
83,5937.595335,18,4,23
83,6081.4872,1,3,18
84,583.21274,7,23,137
84,751.492431,17,22,132
84,1217.157155,3,20,120
84,2716.853803,6,16,95
84,3063.761054,5,15,89
84,3176.368281,14,15,89
84,5242.171256,10,7,42
84,5587.426969,8,6,35
84,5741.678546,11,5,29
84,6113.192553,15,4,23
85,432.0,17,23,138
85,513.045786,3,23,137
85,648.303868,14,23,137
85,687.419824,20,23,137
85,854.157926,6,22,132
85,1300.412909,2,22,131
85,1423.172541,12,21,126
85,1423.172541,16,21,126
85,1476.476001,16,21,126
85,1629.373979,16,20,120
85,3086.105746,18,14,83
85,3305.407054,1,13,78
85,3764.3801,11,12,71
85,3864.766623,13,12,71
86,495.200385,20,23,137
86,588.425402,10,23,137
86,2260.793094,14,17,101
86,2577.888467,5,16,95
86,2774.033431,9,15,90
86,3023.271152,19,15,89
86,3855.944916,13,14,83
86,3893.729727,12,14,83
86,4239.326834,6,13,77
86,4661.831159,16,12,71
86,4895.724086,8,11,66
87,432.0,17,23,138
87,518.188062,17,23,138
87,518.188062,19,23,137
87,529.266879,17,23,138
87,1017.125063,6,22,131
87,1044.970439,1,22,131
87,1293.080843,15,22,131
87,2113.782479,11,19,113
87,3482.57367,13,13,77
87,4777.41846,8,7,41
87,5618.678344,7,3,18
88,508.801571,9,23,137
88,878.201985,16,22,132
88,1066.299644,20,22,131
88,1688.145716,2,21,125
88,1878.37031,12,20,120
88,1878.37031,5,20,120
88,1923.456911,12,20,120
88,2047.619612,10,20,119
88,2954.552401,14,17,101
88,3174.021918,15,15,89
88,4271.220486,4,10,60
88,4362.202629,4,9,54
88,5514.640699,11,5,29
89,623.916507,17,23,137
89,956.016288,5,22,131
89,1117.479347,15,21,126
89,1594.082095,1,20,120
89,1733.064238,1,19,114
89,2652.113598,7,18,107
89,2674.317931,9,18,107
89,3051.556845,19,17,101
89,3164.263515,4,17,101
89,3229.004448,16,17,101
89,3490.866601,13,16,95
89,3696.512022,6,16,95
89,5910.780306,12,4,23
90,590.93979,19,23,137
90,802.439939,7,22,132
90,2813.201473,1,15,89
90,3657.175464,18,12,71
90,3874.794378,12,11,66
90,4750.223104,11,8,47
90,5111.246471,9,7,41
90,6172.966861,5,2,12
91,582.114744,7,23,137
91,1367.383381,18,21,125
91,4096.227505,8,10,59
91,4220.659465,4,10,59
91,4415.602545,15,9,54
91,4618.834126,6,9,53
91,6107.951921,1,4,23
91,6263.678998,20,3,17
91,7273.957297,3,1,6
92,591.508569,7,23,137
92,1001.067823,17,22,131
92,1952.595356,16,18,108
92,2087.878365,5,18,107
92,2705.456246,12,17,101
92,4259.33323,3,10,60
92,5927.837652,9,5,30
92,6036.819795,9,4,24
92,6955.367774,19,1,5
93,432.0,3,23,138
93,537.26369,3,23,138
93,537.26369,17,23,137
93,552.006589,3,23,138
93,753.362344,3,22,132
93,904.344487,3,21,126
93,1071.946914,3,21,126
93,1071.946914,4,21,125
93,1083.411807,3,21,126
93,1260.993324,3,20,120
93,1331.785106,3,20,120
93,1331.785106,13,20,119
93,1441.587947,3,20,120
93,1979.847735,20,19,113
93,3294.607943,16,15,89
93,3319.455749,9,15,89
93,4378.035888,7,10,59
93,4992.526129,12,8,47
93,5289.802955,8,7,41
94,432.0,9,23,138
94,644.068385,10,23,137
94,810.842696,13,23,137
94,1022.734589,17,23,137
94,1338.163045,4,22,131
94,1645.179428,1,21,125
94,1723.809014,12,21,125
94,1855.051069,7,21,125
94,2299.984477,8,19,113
94,2960.90373,6,16,96
94,3063.885873,6,15,90
94,4974.837434,20,7,41
94,5774.729953,3,3,18
94,5774.729953,15,3,18
94,5895.103281,3,3,18
95,525.594361,11,23,137
95,545.131252,17,23,137
95,610.410658,2,23,137
95,874.282677,7,23,137
95,944.976804,6,23,137
95,1295.193539,13,22,131
95,2474.473285,4,17,101
95,2930.93311,18,15,90
95,3406.270479,14,14,83
95,3479.354964,12,14,83
95,5622.602627,20,5,29
95,6515.611794,5,1,5
96,528.077162,7,23,137
96,569.37871,1,23,137
96,792.289613,4,22,132
96,792.289613,16,22,132
96,792.289613,20,22,131
96,888.622069,16,22,132
96,888.622069,20,22,131
96,1047.59006,20,22,131
96,1208.118086,20,22,132
96,1243.194042,3,22,131
96,1243.194042,20,22,132
96,1303.45304,20,22,132
96,1433.064422,20,21,125
96,1579.252448,20,21,126
96,1723.695059,20,20,119
96,1838.677202,20,19,114
96,2113.360391,20,18,107
96,2440.634364,17,17,102
96,2549.616507,17,16,95
96,2549.616507,2,16,96
96,2702.497568,2,16,96
96,3986.781712,5,11,66
96,4101.411418,12,11,65
97,892.271647,11,22,131
97,1081.395888,10,21,126
97,1348.168388,9,21,125
97,1577.368912,14,20,119
97,1665.296558,4,20,119
97,1825.291976,1,20,119
97,1859.844469,15,20,119
97,2578.259248,7,18,107
97,2696.920798,13,17,102
97,2979.248394,3,17,101
97,3321.070692,16,15,89
97,4391.952071,19,10,59
98,432.0,8,23,138
98,602.59639,3,23,137
98,643.643603,13,23,137
98,826.537476,1,22,132
98,826.537476,6,22,132
98,932.294472,6,22,132
98,1482.615167,14,21,125
98,1672.922395,4,20,120
98,1793.904538,4,19,114
98,1931.493755,4,19,114
98,1931.493755,17,19,113
98,1944.389054,4,19,114
98,2331.528845,18,18,108
98,2786.805053,2,17,101
98,3761.13511,15,12,72
98,4130.96661,7,12,71
98,4758.074291,19,10,59
98,5446.042538,12,7,41
99,500.237814,17,23,137
99,915.410598,4,22,131
99,1880.701639,5,18,108
99,1880.701639,8,18,108
99,2054.523403,5,18,108
99,2243.167269,13,18,107
99,2371.846209,3,18,107
99,2549.388465,18,17,102
99,2688.817422,7,17,101
99,2899.814508,9,16,96
99,3008.796651,9,15,90
99,4809.369813,12,7,42
99,4809.369813,15,7,42
99,4862.704468,15,7,42
99,5205.686249,2,6,36
100,580.395209,2,23,137
100,858.918012,3,22,131
100,1408.851378,5,20,119
100,1882.811068,17,18,108
100,2283.687981,6,17,102
100,2476.660902,13,17,101
100,2630.751354,19,17,101
100,2799.596878,9,17,101
100,4634.181192,8,10,60
100,5708.592565,4,6,35
100,5881.096368,14,5,29
101,652.387447,20,23,137
101,1121.360527,14,21,125
101,1472.285311,1,20,119
101,1727.421402,5,20,119
101,2033.306423,19,19,113
101,2724.939319,8,17,101
101,3080.394412,18,16,95
101,3530.580844,16,14,83
101,4714.297086,15,10,59
101,5389.593085,9,7,41
101,5683.790955,2,6,35
101,7030.337892,17,1,5
102,944.296174,11,22,131
102,2580.783038,1,16,96
102,2688.522927,12,16,95
102,4073.041422,18,13,77
102,4894.87448,2,9,53
102,5816.200155,4,5,30
102,5955.446719,4,5,30
102,5955.446719,20,5,29
102,5966.847756,4,5,30
102,6879.287116,14,1,5
103,550.485541,6,23,137
103,730.376413,19,23,137
103,878.038131,8,23,137
103,1007.902196,2,22,132
103,1271.505086,13,22,131
103,1547.220315,5,21,125
103,1820.966855,14,21,125
103,2236.860818,18,20,119
103,3086.511078,15,16,96
103,3189.493221,15,15,90
103,3911.207056,17,12,71
104,432.0,14,23,138
104,470.729127,2,23,137
104,470.729127,14,23,138
104,484.730048,14,23,138
104,733.059697,6,23,137
104,1253.137948,9,21,125
104,1580.564275,12,20,119
104,1860.574001,8,19,114
104,3298.542615,4,15,89
104,4067.073948,15,13,77
104,5166.266618,20,9,53
104,5459.854248,18,8,47
104,5864.283268,5,6,36
104,5949.265411,5,5,30
105,498.942078,12,23,137
105,609.453124,5,23,137
105,770.120643,15,23,137
105,1057.368709,4,22,131
105,1680.945535,20,20,119
105,2848.88842,1,16,95
105,3179.606071,17,15,89
105,3473.085008,9,14,83
105,3883.603758,10,13,77
105,3920.909249,2,13,77
105,4881.228272,7,8,48
105,4972.210415,7,7,42
105,6259.755702,16,3,17
106,547.872898,3,23,137
106,1545.338218,20,19,114
106,1696.320361,20,18,107
106,2209.558563,16,17,101
106,2402.998829,2,17,101
106,3027.803175,15,16,95
106,3616.226774,12,14,84
106,3770.542113,10,14,83
106,5355.129567,6,8,47
106,5768.381572,17,6,36
106,5895.067773,13,6,35
106,6357.976583,8,5,29
107,432.0,12,23,138
107,660.033625,10,23,137
107,814.30294,2,22,132
107,1842.278417,13,19,113
107,2259.600126,14,17,101
107,2633.931973,1,16,95
107,2881.000377,19,15,90
107,3031.448211,6,15,89
107,3286.672757,5,14,84
107,4175.468249,4,10,60
107,4175.468249,18,10,60
107,4278.450392,4,9,54
107,4278.450392,18,9,53
107,4439.220084,18,9,53
107,5326.567633,17,5,29
107,5840.468763,9,3,18
108,601.313651,19,23,137
108,2309.872168,4,17,101
108,2668.082143,8,16,96
108,2895.035453,6,16,95
108,3323.59916,14,14,83
108,3695.359003,17,13,77
108,3868.91174,13,12,72
108,5585.554275,2,6,35
108,5916.164176,20,5,29
108,6691.749423,11,3,17
109,432.0,7,23,138
109,483.196604,7,23,138
109,483.196604,10,23,137
109,493.372409,7,23,138
109,683.027369,19,23,137
109,2111.683185,17,17,102
109,2624.218178,3,16,96
109,2794.196357,6,16,95
109,2972.288608,18,16,95
109,3391.007421,20,15,89
109,3622.338915,8,14,83
109,3936.714509,2,13,77
109,5564.1272,15,5,29
109,6283.048959,9,3,18
110,517.964984,3,23,137
110,685.239965,10,23,137
110,1192.774877,8,22,131
110,1643.33754,17,21,125
110,2139.260186,20,20,119
110,3583.434661,18,14,83
110,3684.554398,2,14,83
110,4105.907214,14,12,72
110,4105.907214,12,12,72
110,4233.587056,12,12,72
110,4261.818811,9,12,71
110,4261.818811,12,12,72
110,4304.978057,12,12,72
110,4580.147818,12,11,66
111,534.134746,17,23,137
111,787.625937,20,22,131
111,1155.41316,16,21,125
111,1606.826539,19,20,119
111,2160.434717,14,18,107
111,2926.90529,6,16,95
111,4262.267616,8,10,60
111,5374.642576,5,6,35
111,5395.197642,2,6,35
111,5573.681161,11,5,30
111,5683.942156,1,5,29
111,6315.123661,9,2,11
112,480.843579,6,23,137
112,572.843709,9,23,137
112,1092.881192,2,22,131
112,1414.064745,17,21,126
112,1498.526002,17,21,126
112,1498.526002,20,21,125
112,1510.682606,17,21,126
112,3318.750058,1,15,89
112,3419.516503,8,15,89
112,4556.138825,15,10,59
112,5124.206793,10,7,41
112,5212.356726,13,7,41
112,5490.984562,4,7,41
112,5719.986924,12,6,35
112,6905.632889,7,1,5
113,550.487667,15,23,137
113,587.422507,17,23,137
113,965.411563,12,22,131
113,1104.388666,7,22,131
113,1330.521908,19,22,131
113,1497.117265,18,21,126
113,1833.491616,14,21,125
113,1933.404545,16,20,120
113,1948.064149,16,20,120
113,1948.064149,1,20,119
113,1971.555297,16,20,120
113,2071.502147,16,19,114
113,3262.647978,9,14,84
113,3623.383691,10,14,83
113,4604.845205,11,10,59
113,4915.083569,20,10,59
113,4940.59664,2,10,59
113,6609.544952,3,1,6
114,1595.82906,7,20,119
114,2337.480513,11,17,101
114,2615.809672,6,16,95
114,3242.511133,15,14,83
114,3672.213451,8,12,72
114,3968.146814,13,12,71
114,4419.096173,19,10,59
114,4534.078316,12,9,54
114,4534.078316,19,9,54
114,4765.59002,12,9,54
114,4825.262738,3,9,53
114,5479.873263,16,7,42
114,5576.855406,16,6,36
114,6221.302364,20,4,23
115,432.0,11,23,138
115,644.920952,19,23,137
115,977.791214,7,21,126
115,1456.460584,9,20,119
115,2705.945371,3,15,90
115,2832.856957,20,15,89
115,4164.79,17,11,65
115,5546.149615,5,5,29
116,551.084807,6,23,137
116,913.882311,10,22,131
116,1048.082594,18,22,131
116,1178.063082,14,22,131
116,1484.375717,16,21,126
116,1712.082704,1,21,125
116,1900.506624,4,20,119
116,3441.837021,12,13,78
116,3556.819164,12,12,72
116,4243.317005,17,11,66
116,4657.456434,8,10,59
116,5128.657542,2,8,47
117,550.000084,4,23,137
117,573.959247,7,23,137
117,1509.167701,18,20,119
117,1702.269573,16,19,114
117,1819.206278,13,19,113
117,3049.542523,15,14,84
117,3049.542523,19,14,84
117,3135.745771,19,14,84
117,3279.000055,10,14,83
117,3279.000055,19,14,84
117,3289.685778,19,14,84
117,3384.976987,19,13,78
117,3462.927849,19,13,78
117,3462.927849,5,13,77
117,3474.531146,19,13,78
117,3502.985994,19,13,78
117,3632.651414,19,13,78
117,3632.651414,3,13,77
117,3643.878879,19,13,78
117,4011.700154,19,12,72
117,4114.682297,19,11,65
117,4377.365486,19,10,60
117,4636.365486,19,9,53
117,4739.347629,19,8,48
117,5002.030818,19,7,41
117,5261.030818,19,6,36
117,5378.071398,19,6,36
117,5378.071398,2,6,35
117,5389.722002,19,6,36
117,5592.224432,19,5,30
117,5689.206575,19,4,23
117,5945.889764,19,3,18
117,6198.889764,19,2,11
117,6451.889764,19,1,6
118,680.805382,11,23,137
118,1018.850739,16,22,131
118,3072.082507,13,14,83
118,3151.96964,6,14,83
118,3472.833371,7,14,83
118,3809.105189,8,13,77
118,5755.064298,3,6,36
118,5805.21647,3,6,36
118,5931.962856,3,6,36
118,5944.960797,3,6,36
118,5964.739064,3,6,36
118,5964.739064,9,6,35
118,5978.101495,3,6,36
118,6159.16392,3,5,30
118,6268.146063,3,4,24
118,6268.146063,17,4,24
118,6334.431241,3,4,24
118,6547.371843,3,3,18
118,6806.371843,3,2,12
118,6909.353986,3,1,6
119,555.199093,12,23,137
119,1366.80707,1,20,119
119,1876.138468,19,19,113
119,2720.343248,3,16,95
119,3067.404303,11,15,89
119,3275.939341,2,14,84
119,4467.927718,17,11,65
119,4641.327736,14,10,60
119,4978.749459,10,10,59
119,5264.429808,20,9,53
119,5637.99161,15,7,41
119,5796.703844,9,7,41
119,6687.248662,8,4,23
119,6974.587738,18,3,17
120,1775.908538,3,19,113
120,1799.327364,6,19,113
120,2066.046281,11,19,113
120,3073.953005,8,16,95
120,3697.952426,20,14,83
120,4120.148391,12,12,72
120,4269.240307,1,12,71
120,5095.373727,18,10,59
120,5205.067325,4,10,59
120,7090.9546,7,1,5
121,557.304727,10,23,137
121,649.114657,2,23,137
121,1471.318714,16,20,119
121,1806.096664,15,19,113
121,2614.300986,6,16,95
121,2783.656227,9,15,90
121,2783.656227,17,15,90
121,2862.14852,9,15,90
121,3044.237877,9,15,90
121,3265.484155,14,15,89
121,3546.288753,5,14,83
121,3691.84626,7,14,83
121,5410.416578,12,7,41
121,5489.214446,20,7,41
121,6102.332743,19,4,23
121,6440.471814,8,3,17
122,442.745432,17,23,137
122,660.709166,18,23,137
122,947.307213,16,22,131
122,1094.681693,9,22,131
122,1280.511546,4,21,126
122,1381.285709,12,21,125
122,1381.285709,4,21,126
122,1392.600363,4,21,126
122,1440.555354,8,21,125
122,1440.555354,4,21,126
122,1544.410872,4,21,126
122,1732.362704,4,20,120
122,2009.362704,4,19,114
122,2056.128511,4,19,114
122,2056.128511,15,19,113
122,2071.070598,4,19,114
122,2183.242223,4,19,114
122,2183.242223,1,19,113
122,2194.145718,4,19,114
122,2354.607663,4,18,108
122,2611.290852,4,17,102
123,432.0,6,23,138
123,432.0,19,23,137
123,601.093426,6,23,138
123,971.012865,12,22,131
123,1573.434692,1,20,119
123,2304.844881,14,18,107
123,3179.139811,10,14,84
123,3179.139811,18,14,83
123,3267.454808,18,14,83
123,3600.740966,13,13,77
123,3704.698611,7,13,77
123,5206.417599,3,7,41
123,5599.073416,15,5,30
123,6273.465151,8,3,17
124,613.31693,2,23,137
124,736.753759,12,23,137
124,1212.012961,7,21,125
124,1395.154015,1,20,120
124,1826.986047,8,19,113
124,1872.175677,6,19,113
124,2115.650548,13,19,113
124,2576.604143,14,17,102
124,2691.586286,14,16,96
124,2880.628834,19,16,95
124,3101.197054,3,15,90
124,3101.197054,16,15,90
124,3174.662243,16,15,90
124,3290.25365,16,15,90
124,3408.082654,16,14,84
124,4944.880635,4,7,42
124,5555.519016,10,6,35
125,528.074039,9,23,137
125,659.139032,1,23,137
125,2033.661938,5,18,107
125,2376.95657,19,17,101
125,3731.913251,18,12,71
125,3857.210879,3,12,71
125,4243.260259,20,11,65
125,4659.259701,14,9,54
125,4774.241844,14,8,48
125,5061.197872,13,8,47
125,5263.662694,15,7,41
125,5590.17853,8,7,41
125,5888.988487,4,6,35
125,6884.144016,6,1,5
126,432.0,20,23,138
126,488.94362,14,23,137
126,488.94362,20,23,138
126,499.815859,20,23,138
126,1575.605278,12,22,131
126,2393.298219,4,19,113
126,4343.462989,10,11,65
126,4688.110975,11,10,59
126,5363.322079,18,7,41
126,5463.496675,1,7,41
126,5706.469441,9,6,36
126,7503.995485,6,2,11
127,627.885616,19,23,137
127,1094.282056,13,21,126
127,1245.264199,13,20,120
127,1773.457972,15,19,113
127,1896.488584,10,19,113
127,2976.287626,18,15,89
127,3253.463401,6,14,83
127,4033.974259,9,11,66
127,4209.92049,3,11,65
127,5044.32057,20,8,47
127,5933.164301,4,4,23
