seed,index,remaining,r12_m,reference_m,gap,saving_s,reference_kind,reference_wall_s,r12_wall_s
372,22,8,5798.160442416302,5779.744497430778,0.0031862905001614704,3.683188997104844,exact_dp_fp64,4.120000812690705e-05,0.0006897999992361292
372,23,2,1646.6452084137013,1646.6452084137013,0.0,0.0,exact_dp_fp64,1.5999976312741637e-06,6.059999577701092e-05
372,24,1,599.239008565686,599.239008565686,0.0,0.0,exact_dp_fp64,1.3999961083754897e-06,8.349999552592635e-05
373,0,23,18255.542219373932,17285.542219373932,0.056116261074692086,194.0,multistart_2opt_relocate,0.004236099994159304,0.009615500006475486
373,1,23,17977.98335537841,17267.894072036597,0.04112193880617559,142.0178566683622,multistart_2opt_relocate,0.004083799998625182,0.010158799996133894
373,2,23,17944.455128478778,17234.36584513697,0.04120193859887068,142.0178566683615,multistart_2opt_relocate,0.004080900005646981,0.009808599992538802
373,3,23,17487.45688493404,16777.36760159223,0.042324237043862664,142.0178566683622,multistart_2opt_relocate,0.004685400010203011,0.013215599989052862
373,4,23,17527.463598144557,16817.374314802746,0.042223552265039765,142.0178566683622,multistart_2opt_relocate,0.004287800009478815,0.011345199993229471
373,5,21,17442.434072092583,16220.923352557098,0.07530463543821157,244.302143907097,multistart_2opt_relocate,0.002871799995773472,0.009463999987929128
373,6,21,17541.337829141117,15879.664490784831,0.10464158983463258,332.3346676712572,multistart_2opt_relocate,0.0030949999927543104,0.011844400010886602
373,7,19,15528.795882424727,14127.03326072663,0.0992255483389438,280.35252433961944,multistart_2opt_relocate,0.002417399999103509,0.009205800000927411
373,8,19,15499.271590510622,14097.508968812526,0.09943335555232988,280.35252433961904,multistart_2opt_relocate,0.0015571000112686306,0.006303500005742535
373,9,19,15492.151683934117,14090.389062236021,0.09948359945964812,280.35252433961904,multistart_2opt_relocate,0.0014454000047408044,0.00667389998852741
373,10,19,15489.10789696691,14087.345275268814,0.09950509441682927,280.35252433961944,multistart_2opt_relocate,0.0014262999902712181,0.006826700002420694
373,11,19,15517.724350044648,14115.96172834655,0.09930337363292711,280.35252433961944,multistart_2opt_relocate,0.0018257000047015026,0.007178100000601262
373,12,19,15514.56976647803,14112.807144779934,0.0993255705486333,280.35252433961904,multistart_2opt_relocate,0.001967099989997223,0.006555300002219155
373,13,19,15498.182972053588,14096.420350355493,0.09944103445118567,280.35252433961904,multistart_2opt_relocate,0.001956899999640882,0.006709699999191798
373,14,14,12196.733575559529,11505.06023720324,0.06011905405933157,138.33466767125756,exact_dp_fp64,0.007250600014231168,0.0037419000000227243
373,15,14,12173.932861647303,11482.259523291015,0.06023843451310898,138.33466767125756,exact_dp_fp64,0.006634099991060793,0.0035147000016877428
373,16,13,11245.926886619738,10554.25354826345,0.06553503146322391,138.33466767125756,exact_dp_fp64,0.002979500000947155,0.0030725999968126416
373,17,13,11211.866156767383,10520.192818411097,0.06574721112961045,138.3346676712572,exact_dp_fp64,0.0026833000010810792,0.003079100002651103
373,18,12,10252.606886730744,10168.896375121587,0.00823201540473522,16.742102321831407,exact_dp_fp64,0.0012544000055640936,0.002069100009975955
373,19,12,10244.038808529196,10160.328296920037,0.008238957360711912,16.742102321831773,exact_dp_fp64,0.0011214000114705414,0.0038663000013912097
373,20,11,9950.437640048627,9761.53769465896,0.01935145376665642,37.77998907793335,exact_dp_fp64,0.0005576999974437058,0.0021191999985603616
373,21,11,10021.83722415453,9311.747940812718,0.0762573566053631,142.0178566683622,exact_dp_fp64,0.0004464000085135922,0.0012786000006599352
373,22,10,8235.222588812609,7525.133305470798,0.09436235273408018,142.01785666836204,exact_dp_fp64,0.00027350000164005905,0.0010643999994499609
373,23,5,4471.913532970661,3761.8242496288503,0.18876195064452309,142.0178566683622,exact_dp_fp64,6.199989002197981e-06,0.00044999999227002263
373,24,5,4467.298246381098,3757.2089630392875,0.18899382236313086,142.01785666836204,exact_dp_fp64,3.6999990697950125e-06,0.0004589000018313527
373,25,3,2832.1727250683807,2832.1727250683807,0.0,0.0,exact_dp_fp64,2.7999922167509794e-06,0.00015169999096542597
373,26,3,2874.8163544982026,2874.8163544982026,0.0,0.0,exact_dp_fp64,1.3999961083754897e-06,0.00018699999782256782
373,27,3,2851.2471445212386,2851.2471445212386,0.0,0.0,exact_dp_fp64,1.200009137392044e-06,0.00018740000086836517
374,0,23,18785.40037407445,17346.8058624053,0.08293137786172655,287.7189023338295,multistart_2opt_relocate,0.003467799993813969,0.008615300001110882
374,1,23,18602.64401976754,17164.049508098393,0.08381440003365088,287.7189023338295,multistart_2opt_relocate,0.00332620000699535,0.0032866000110516325
374,2,23,18404.70009905941,16966.105587390262,0.08479226445097428,287.7189023338295,multistart_2opt_relocate,0.003752299991901964,0.005385199998272583
374,3,22,16303.500743323359,16303.500743323359,0.0,0.0,multistart_2opt_relocate,0.00328990000707563,0.012599699999555014
374,4,22,16308.389261712467,16308.389261712467,0.0,0.0,multistart_2opt_relocate,0.003312699991511181,0.0072173999942606315
374,5,21,15151.663310220554,15151.663310220554,0.0,0.0,multistart_2opt_relocate,0.002959100005682558,0.004662999999709427
374,6,21,15174.902291097467,15174.902291097467,0.0,0.0,multistart_2opt_relocate,0.0028602999955182895,0.004911399999400601
374,7,14,10501.488535568247,10501.488535568247,0.0,0.0,exact_dp_fp64,0.007046099999570288,0.0029042000096524134
374,8,14,10789.659370637974,10789.659370637974,0.0,0.0,exact_dp_fp64,0.007635900008608587,0.002515300002414733
374,9,14,9723.101552556242,9723.101552556242,0.0,0.0,exact_dp_fp64,0.007308599990210496,0.0022210000024642795
374,10,14,9895.011082346242,9895.011082346242,0.0,0.0,exact_dp_fp64,0.00665609999850858,0.0022598000068683177
374,11,12,8729.804359490496,8729.804359490496,0.0,0.0,exact_dp_fp64,0.0014610000071115792,0.0016131000011228025
374,12,12,8783.762168538464,8783.762168538464,0.0,0.0,exact_dp_fp64,0.0013911999994888902,0.001480699997046031
374,13,11,7857.45938974968,7857.45938974968,0.0,0.0,exact_dp_fp64,0.0006390000053215772,0.0013189000019337982
374,14,11,7853.988255522486,7853.988255522486,0.0,0.0,exact_dp_fp64,0.0005973000079393387,0.0014666999923065305
374,15,10,6791.312478311246,6791.312478311246,0.0,0.0,exact_dp_fp64,0.0002536999963922426,0.0010943999950541183
374,16,10,6771.7869793450245,6771.7869793450245,0.0,0.0,exact_dp_fp64,0.0002452000044286251,0.0015581000043312088
374,17,10,6798.208594441231,6798.208594441231,0.0,0.0,exact_dp_fp64,0.00023940000392030925,0.0010575999913271517
374,18,9,6359.729775916219,6359.729775916219,0.0,0.0,exact_dp_fp64,0.00012229999992996454,0.002016500002355315
374,19,9,6000.830335995876,6000.830335995876,0.0,0.0,exact_dp_fp64,0.00010250000923406333,0.0018926999910036102
374,20,9,5952.80240756515,5952.80240756515,0.0,0.0,exact_dp_fp64,9.949998639058322e-05,0.0019346999906701967
374,21,2,852.2059215239652,852.2059215239652,0.0,0.0,exact_dp_fp64,1.6999983927235007e-06,9.669999417383224e-05
374,22,2,459.2095371639172,459.2095371639172,0.0,0.0,exact_dp_fp64,8.00006091594696e-07,9.349999891128391e-05
375,0,23,18759.987736633997,17321.393224964846,0.08305304850395893,287.7189023338302,multistart_2opt_relocate,0.0039557999989483505,0.003381599992280826
375,1,23,18238.616354174937,16800.02184250579,0.08563051436215129,287.7189023338295,multistart_2opt_relocate,0.003631300001870841,0.00671759998658672
375,2,23,18246.61632441091,16808.021812741757,0.08558975753937843,287.7189023338302,multistart_2opt_relocate,0.003648699988843873,0.003964100003940985
375,3,22,16654.925477348017,16533.040419225028,0.007372210738761519,24.3770116245978,multistart_2opt_relocate,0.0037069000100018457,0.012841699994169176
375,4,22,17026.268527069795,16249.27460189081,0.047817145332049005,155.39878503579712,multistart_2opt_relocate,0.0034257000079378486,0.012675000005401671
375,5,22,17057.29009707849,16196.901794582003,0.053120548201650145,172.07766049929742,multistart_2opt_relocate,0.003396399988560006,0.013395899994065985
375,6,22,17059.124754206412,16206.395113980843,0.0526168610741781,170.54592804511375,multistart_2opt_relocate,0.003387199991266243,0.013298200006829575
375,7,21,15577.856786190696,15559.440841205169,0.0011835865551644417,3.6831889971053897,multistart_2opt_relocate,0.002628400005050935,0.008624100009910762
375,8,21,15439.579424774782,15421.163479789255,0.001194199452568064,3.6831889971053897,multistart_2opt_relocate,0.0025279999972553924,0.007146999996621162
375,9,21,15455.18679316893,15436.770848183403,0.0011929920555693249,3.6831889971053897,multistart_2opt_relocate,0.0023431000008713454,0.010112899995874614
375,10,20,15037.523323318215,14446.165465011474,0.04093528208153272,118.2715716613482,multistart_2opt_relocate,0.0012862000003224239,0.01101360000029672
375,11,20,14778.027169325616,13965.379408226747,0.058190167079897145,162.5295522197739,multistart_2opt_relocate,0.001453899996704422,0.011190099990926683
375,12,20,14751.396196292573,13938.748435193706,0.05830134354437644,162.52955221977354,multistart_2opt_relocate,0.0015758999943500385,0.011696600005961955
375,13,20,14863.9000131956,14051.25225209673,0.05783454360643238,162.5295522197739,multistart_2opt_relocate,0.0013990000006742775,0.010413000010885298
375,14,20,15093.711928955623,14281.064167856754,0.056903865954747584,162.5295522197739,multistart_2opt_relocate,0.0013524999958463013,0.010645000002114102
375,15,19,15003.536294696718,14190.88853359785,0.057265460099617534,162.52955221977354,multistart_2opt_relocate,0.001155199992354028,0.0050174999923910946
375,16,19,15058.58032475848,14245.932563659613,0.05704419541981238,162.52955221977354,multistart_2opt_relocate,0.0011109000042779371,0.007298100012121722
375,17,10,7431.496532307674,7431.496532307674,0.0,0.0,exact_dp_fp64,0.00017050000315066427,0.0009716000058688223
375,18,10,7554.916995263738,7554.916995263738,0.0,0.0,exact_dp_fp64,0.00016170000890269876,0.0011116999958176166
375,19,10,7562.381145503307,7562.381145503307,0.0,0.0,exact_dp_fp64,0.00015549999079667032,0.0011400000075809658
375,20,10,7527.644038876525,7527.644038876525,0.0,0.0,exact_dp_fp64,0.00015140000323299319,0.00112079999234993
375,21,10,7553.318042811835,7553.318042811835,0.0,0.0,exact_dp_fp64,0.00014879999798722565,0.0010406000073999166
375,22,10,7578.614701215628,7560.198756230104,0.002435907517689037,3.683188997104844,exact_dp_fp64,0.00020799999765586108,0.0011261999898124486
375,23,10,7645.829313236892,7627.4133682513675,0.002414441711285695,3.683188997104844,exact_dp_fp64,0.000146100006531924,0.0015992999979062006
375,24,10,7689.394108175559,7670.978163190035,0.0024007296845003413,3.683188997104844,exact_dp_fp64,0.00021670000569429249,0.0015459999995073304
375,25,9,7712.438480161197,7450.924356340929,0.03509821215641687,52.30282476405355,exact_dp_fp64,7.160000677686185e-05,0.0020057000074302778
375,26,9,7352.730872229184,6736.815351342955,0.09142532320756697,123.1831041772457,exact_dp_fp64,6.519998714793473e-05,0.0016595000051893294
375,27,9,6809.837324016619,6809.837324016619,0.0,0.0,exact_dp_fp64,6.0000005760230124e-05,0.0008163999882526696
375,28,9,6832.3053872352,6832.3053872352,0.0,0.0,exact_dp_fp64,5.6899996707215905e-05,0.00082230000407435
376,0,23,18403.921403465152,17688.24700965848,0.040460447743401906,143.1348787613344,multistart_2opt_relocate,0.002439800009597093,0.014141499996185303
376,1,23,17601.256033491438,17601.256033491438,0.0,0.0,multistart_2opt_relocate,0.00234759999148082,0.005540300000575371
376,2,23,17538.905558603044,17538.905558603044,0.0,0.0,multistart_2opt_relocate,0.0024410000041825697,0.00553300000319723
376,3,23,17509.66825830239,17509.66825830239,0.0,0.0,multistart_2opt_relocate,0.003021300013642758,0.005274600000120699
376,4,22,16541.92459018069,16535.888249089556,0.0003650448648542629,1.2072682182268182,multistart_2opt_relocate,0.0027449999906821176,0.013755599997239187
376,5,22,15930.594759682639,15930.594759682639,0.0,0.0,multistart_2opt_relocate,0.003060699993511662,0.009001700003864244
376,6,22,15904.377748240859,15904.377748240859,0.0,0.0,multistart_2opt_relocate,0.0030799999949522316,0.018921800001407973
376,7,22,15945.827575834803,15945.827575834803,0.0,0.0,multistart_2opt_relocate,0.0038859000051161274,0.011197699990589172
376,8,21,16001.989465865372,16001.989465865372,0.0,0.0,multistart_2opt_relocate,0.003283099998952821,0.004736999995657243
376,9,21,16016.452400699965,16016.452400699965,0.0,0.0,multistart_2opt_relocate,0.0031695000070612878,0.0032635999959893525
376,10,21,16035.577478670268,16017.161533684743,0.0011497633302127626,3.683188997105026,multistart_2opt_relocate,0.0030224999936763197,0.0049122000054921955
376,11,21,16437.41977737073,16437.41977737073,0.0,0.0,multistart_2opt_relocate,0.002595199999632314,0.002811199999996461
376,12,21,16429.729209279943,16429.729209279943,0.0,0.0,multistart_2opt_relocate,0.001677500011282973,0.0024739000073168427
376,13,18,12962.14573341147,12962.14573341147,0.0,0.0,multistart_2opt_relocate,0.0012308000004850328,0.0033496999967610464
376,14,18,12938.669982000752,12938.669982000752,0.0,0.0,multistart_2opt_relocate,0.0015656999894417822,0.003751700001885183
376,15,15,11192.4874635746,11192.487463574598,1.6251877962478568e-16,3.637978807091713e-13,exact_dp_fp64,0.015481199996429496,0.0028371000080369413
376,16,15,11225.402865612037,11225.402865612035,1.6204223806685452e-16,3.637978807091713e-13,exact_dp_fp64,0.016520999997737817,0.0013058000040473416
376,17,14,10792.88309945289,10792.883099452889,1.6853600532725722e-16,3.637978807091713e-13,exact_dp_fp64,0.0070242999936454,0.0020874000038020313
376,18,14,10397.530157974457,10397.530157974456,1.7494437389544578e-16,3.637978807091713e-13,exact_dp_fp64,0.007595899995067157,0.002068500005407259
376,19,14,10415.502719540385,10415.502719540384,1.7464249710513494e-16,3.637978807091713e-13,exact_dp_fp64,0.007142499991459772,0.0020610000065062195
376,20,14,10397.476905464557,10397.476905464553,3.498905398077602e-16,7.275957614183426e-13,exact_dp_fp64,0.006707799999276176,0.0020109000033698976
376,21,13,9909.268608543052,9909.26860854305,1.835644461164022e-16,3.637978807091713e-13,exact_dp_fp64,0.0029002000082982704,0.002649999994901009
377,0,23,18628.127313629357,17383.4715209357,0.07159995580828969,248.9311585387317,multistart_2opt_relocate,0.003652300001704134,0.01558939999085851
377,1,23,16890.31507872327,16871.899133737745,0.0010915158299340379,3.683188997105026,multistart_2opt_relocate,0.004024000008939765,0.01468870000098832
377,2,23,16841.44781717254,16823.031872187014,0.0010946864468569205,3.683188997105026,multistart_2opt_relocate,0.0032632999937050045,0.005651999992551282
377,3,23,17148.49247815157,17130.076533166044,0.0010750649566491706,3.683188997105026,multistart_2opt_relocate,0.004579500004183501,0.00523310000426136
377,4,23,17140.48764983229,17122.071704846763,0.0010755675658286204,3.683188997105026,multistart_2opt_relocate,0.0041274000104749575,0.005551399997784756
377,5,22,16507.96077944405,16489.544834458524,0.001116825550396089,3.683188997105026,multistart_2opt_relocate,0.0031186999985948205,0.002693100002943538
377,6,22,16590.171917729527,16239.583703179163,0.021588497646139192,70.11764291007276,multistart_2opt_relocate,0.003228400004445575,0.012990899995202199
377,7,22,16636.368524492245,16243.983526425594,0.024155712632207605,78.4769996133302,multistart_2opt_relocate,0.0033167999936267734,0.012595299995155074
377,8,22,16640.868493171176,16276.433077178472,0.02239037350902679,72.88708319854086,multistart_2opt_relocate,0.003346799989230931,0.013313399991602637
377,9,22,16614.809835005253,16251.208571651912,0.02237379833937984,72.7202526706682,multistart_2opt_relocate,0.003358500005560927,0.010482400000910275
377,10,22,16515.781116010578,16293.925227157566,0.013615865162019876,44.3711777706023,multistart_2opt_relocate,0.0033909000048879534,0.01263440000184346
377,11,22,16420.6498055856,16177.726905523285,0.015015885821349691,48.5845800124629,multistart_2opt_relocate,0.0031906000076560304,0.0171561000024667
377,12,22,16371.038560117042,16194.880570055278,0.010877387412629879,35.2315980123527,multistart_2opt_relocate,0.003279100012150593,0.01100169999699574
377,13,21,15680.63813713599,15562.211654050114,0.007609874850600347,23.68529661717512,multistart_2opt_relocate,0.0028875999996671453,0.012159100006101653
377,14,21,15917.413597851455,15389.490208579,0.034304150567519114,105.58467785449102,multistart_2opt_relocate,0.002962200000183657,0.014527699997415766
377,15,21,15957.433026233577,15353.900969673728,0.039308059740121776,120.70641131196972,multistart_2opt_relocate,0.0029412000003503636,0.009638899995479733
377,16,21,15940.931804788072,15373.069522715246,0.03693877018078607,113.57245641456502,multistart_2opt_relocate,0.0029326000076252967,0.011544499997398816
377,17,21,15932.242193090517,15378.140542969659,0.036031771758918765,110.82033002417157,multistart_2opt_relocate,0.002726000006077811,0.012491000001318753
377,18,19,14235.965662982699,14217.549717997175,0.0012952966826774398,3.6831889971046623,multistart_2opt_relocate,0.001693599988357164,0.003974999999627471
377,19,15,10754.386164547768,10735.970219562245,0.001715349857432281,3.6831889971046623,exact_dp_fp64,0.014171800008625723,0.0035745000059250742
377,20,15,10817.076628554112,10798.660683568587,0.0017053915781933145,3.683188997105026,exact_dp_fp64,0.013714400003664196,0.0020438000065041706
377,21,9,8068.711133337903,8050.295188352379,0.0022876111440198427,3.683188997104844,exact_dp_fp64,0.00013549999857787043,0.0008461999968858436
377,22,8,5756.935902930461,5738.519957944938,0.0032091802625913274,3.6831889971046623,exact_dp_fp64,4.369999805931002e-05,0.0010424999927636236
377,23,8,5769.830143669107,5751.414198683583,0.0032019855203159198,3.683188997104844,exact_dp_fp64,3.710000601131469e-05,0.0009437999979127198
377,24,6,4599.58427621794,4581.168331232416,0.0040199232278744935,3.683188997104844,exact_dp_fp64,9.499999578110874e-06,0.00039709999691694975
377,25,6,4565.493246480353,4547.077301494829,0.004050061999049383,3.683188997104844,exact_dp_fp64,4.6000059228390455e-06,0.0003704999980982393
377,26,6,4564.817477560324,4546.4015325748,0.004050663992956771,3.683188997104844,exact_dp_fp64,3.5999983083456755e-06,0.00040019999141804874
377,27,6,4382.336082250043,4382.336082250043,0.0,0.0,exact_dp_fp64,3.1999952625483274e-06,0.0006551999977091327
377,28,6,4368.149210243079,4368.149210243079,0.0,0.0,exact_dp_fp64,2.8999929782003164e-06,0.000378099997760728
377,29,4,3060.1737751510645,3060.1737751510645,0.0,0.0,exact_dp_fp64,2.3000029614195228e-06,0.0004327000060584396
377,30,4,2692.1819442504457,2692.1819442504457,0.0,0.0,exact_dp_fp64,1.1999945854768157e-06,0.0002871999895432964
377,31,4,2640.536701951189,2640.536701951189,0.0,0.0,exact_dp_fp64,9.999930625781417e-07,0.0002783000090857968
378,0,23,18697.795276400913,17259.200764731762,0.08335232501662769,287.7189023338302,multistart_2opt_relocate,0.003625800003646873,0.005962600000202656
378,1,23,18772.714104710107,17334.11959304096,0.08299207259690838,287.7189023338295,multistart_2opt_relocate,0.003777199992327951,0.00691019999794662
378,2,23,19030.61971567126,17592.02520400211,0.08177537804697285,287.7189023338295,multistart_2opt_relocate,0.0026913000037893653,0.008099400001810864
378,3,23,17166.969455616327,17148.5535106308,0.001073906611079975,3.683188997105026,multistart_2opt_relocate,0.0037810000067111105,0.01640199999383185
378,4,23,17190.664300037544,17172.24835505202,0.0010724247987076905,3.683188997105026,multistart_2opt_relocate,0.003347100006067194,0.0057994999951915815
378,5,22,16837.00048505092,16550.372009007562,0.01731855186622761,57.325695208671824,multistart_2opt_relocate,0.0032536999933654442,0.008936300000641495
378,6,22,16901.333235790516,16593.148135341457,0.01857303375678675,61.637020089812,multistart_2opt_relocate,0.003173300006892532,0.006734200011123903
378,7,22,17202.236320542488,16341.51613861393,0.05267076656949431,172.14403638571167,multistart_2opt_relocate,0.002595600002678111,0.004896200000075623
378,8,22,17329.991737014174,15909.813170330552,0.08926431451326186,284.0357133367244,multistart_2opt_relocate,0.0021561000030487776,0.0054788999987067655
378,9,17,12577.435911815854,12577.435911815854,0.0,0.0,multistart_2opt_relocate,0.0011913000053027645,0.005660299997543916
378,10,16,12931.400605372406,12491.175529331365,0.03524288606843437,88.04501520820813,exact_dp_fp64,0.03268989999196492,0.004578699998091906
378,11,16,12922.625797309796,12514.999810473042,0.032570994247689625,81.52519736735084,exact_dp_fp64,0.032056100011686794,0.005482199994730763
378,12,16,12992.092684050218,12414.504938493528,0.04652523386299274,115.51754911133794,exact_dp_fp64,0.032504200004041195,0.006431600006180815
378,13,16,13161.1125257587,12311.460831089385,0.06901306890598553,169.93033893386274,exact_dp_fp64,0.03084639999724459,0.004357999991043471
378,14,16,13368.5508906377,12614.43374391647,0.059782084715845125,150.82342934424597,exact_dp_fp64,0.031638400003430434,0.004700100005720742
378,15,16,13659.6693584024,12771.441906643824,0.06954793814600616,177.64549035171513,exact_dp_fp64,0.031872999999905005,0.004061599989654496
378,16,15,12306.731264596543,12054.812173916689,0.02089780305535891,50.3838181359708,exact_dp_fp64,0.014465899992501363,0.004318899998907
378,17,15,12543.299506079735,11811.682967126688,0.061940075854492745,146.3233077906094,exact_dp_fp64,0.014850099993054755,0.00574120000237599
378,18,15,12701.396734901786,11655.599243290764,0.08972490129265615,209.1594983222043,exact_dp_fp64,0.014440700004342943,0.00427440000930801
378,19,15,12930.871546202627,11759.21904991694,0.09963693093156245,234.3304992571375,exact_dp_fp64,0.015467499993974343,0.0024492000084137544
378,20,15,12955.88589868573,11737.872628413888,0.10376780433989334,243.6026540543684,exact_dp_fp64,0.016572799999266863,0.004963899991707876
378,21,15,12920.407453158186,11743.445120955927,0.10022291755781237,235.39246644045198,exact_dp_fp64,0.013634000002639368,0.002044900000328198
378,22,15,12686.306947509205,11456.396230851013,0.10735581171207723,245.9821433316385,exact_dp_fp64,0.012987099995370954,0.002433799993013963
378,23,15,12651.934474115806,11422.023757457613,0.10767887922270912,245.9821433316385,exact_dp_fp64,0.014833999986876734,0.0025421000027563423
378,24,14,12250.11871438117,11102.848824057386,0.10333112775866195,229.45397806475665,exact_dp_fp64,0.0068032999988645315,0.0013077000039629638
378,25,14,11978.338236303327,11347.786600707323,0.05556604629458764,126.11032711920089,exact_dp_fp64,0.007307400010176934,0.00201720000768546
378,26,14,11980.508324667371,11385.803163616158,0.05223216601456983,118.9410322102427,exact_dp_fp64,0.006743299993104301,0.0019976000039605424
379,0,23,17976.002848905573,17247.497620578237,0.042238314470508825,145.70104566546723,multistart_2opt_relocate,0.0029587000026367605,0.005045900004915893
379,1,23,17960.278811318287,17231.77358299095,0.042276857040788034,145.70104566546723,multistart_2opt_relocate,0.003340600000228733,0.006370000002789311
379,2,23,18538.67609730971,17100.08158564056,0.08412793263379403,287.7189023338302,multistart_2opt_relocate,0.0023744999925838783,0.005327099992427975
379,3,23,18622.234181663534,17183.639669994387,0.08371884765374722,287.7189023338295,multistart_2opt_relocate,0.002147000006516464,0.005891500011784956
