audit,delta,directional_count,full,historical_B,historical_failed,id,revised_B,revised_failed,scene_hash,total
True,7.142858748920844e-08,5,True,459.8077242857143,0,845,459.8077243571429,0,c1c41e02f7d3dbb0da960b818b31c05f95f0c4a5ef9041ebd628426d3e9755a1,14
True,0.0,6,True,695.7048651,0,846,695.7048651,0,d00f3c03be1b5641a93f2dde82d79a93ee526d3ac062021c5d7f4eab240de6b1,10
True,0.0,11,True,499.13352114285715,0,847,499.13352114285715,0,6dfe2b54e083993b29920edf529c44c10022b7a21cab3a0af6d591959d438165,14
True,0.0,7,True,578.276417090909,0,848,578.276417090909,0,8844aa149b97debe5009f8b4666fcc47d036c2bf9f30c2adefa869e037786106,11
True,0.0398841999999604,2,True,601.9618048,0,849,602.0016889999999,0,9788c9b644479c5277420311ae00396c72ed7691eb9aaa47869832076b3c1e62,10
True,0.0,4,True,303.5870535,0,850,303.5870535,0,72bb73bef9c85e6ca24e85d65b8a21ddb774945205d2631873a0cad5c3d0c938,16
True,-0.002627133333362508,1,True,455.27506826666666,0,851,455.2724411333333,0,4b2e589b998c1906d4431f8b1426dff617717695574bb1dd16e8d67366ea6ea9,15
True,0.0,3,True,587.6382922727272,0,852,587.6382922727272,0,27f86005f5b8be15d976060c905cc0334178c760a3e1784985c3efa2975b7eb5,11
True,0.0,2,True,639.8246239090909,0,853,639.8246239090909,0,3c1f419a37d711109e2a63a2db67efc0b58c3ebc358b22d418f075f4eafde89c,11
True,0.0,3,True,565.3675142727272,0,854,565.3675142727272,0,2e37e9c86cbd1583eb52d16c1ff5e20aa49f09f3c3f25ffda15cfc0cad41fdac,11
True,-0.006791428571432334,3,True,498.3452862857143,0,855,498.33849485714285,0,7b04281a414df010d563c7eca2e5488c8584c78b37485993f71d614cea72de5b,14
True,0.006886733333374195,10,True,437.88611926666664,0,856,437.893006,0,e44554031788fb48041af788c4c5532a2c45c02f38fddbd214fe8953d934262a,15
True,0.0,6,True,457.27252371428574,0,857,457.27252371428574,0,9ffcc776403181c3c07a557bb6f648e94a3f41608647ae4965707760bf44f2be,14
True,0.0,13,True,515.6579079285714,0,858,515.6579079285714,0,46faf7adc986c7bcd3bff329e45a8c8aaad53fe64f6f4c5dd82d4b33401b984c,14
True,0.0,9,True,681.400378090909,0,859,681.400378090909,0,ed2c7ba571323aca3bd3c6c2e8042b0af4c998209eaad7ff44f1bef543bf03f4,11
True,0.005760437499986892,1,True,293.53283575,0,860,293.5385961875,0,fc1734afe51135fb5e27832698afc5391a7eb07ed15ae8c033a96d06f72bc08e,16
True,0.0,15,True,412.380799375,0,861,412.380799375,0,1897230975eebeada0431c07446056e1835cb1c4e686e53c599e2ea664c8f674,16
True,0.07809385714290329,4,True,480.70696057142857,0,862,480.78505442857147,0,ce3f06dd6a5385beb8df423abad53cf881477ab96e65561ca06ea01f4a5b9d6e,14
True,-0.01902033333340114,3,True,559.75373075,0,863,559.7347104166666,0,a1c2c37039527f17ffbaf31eaece5813574ba3105cf9cc1fa822535dde08a980,12
True,-0.0002647857142505927,10,True,504.1325292142857,0,864,504.13226442857143,0,879b9c9ab42cf58de9b03ebab4c406afd3c811773dbc15765cfedb67bc6d5754,14
True,0.2573445333333666,10,True,472.79080766666664,0,865,473.0481522,0,11bbdbe133baa9e5e3d3d0cd23fb301f4b26be9a323d204678daaa854e17ee1a,15
True,0.02658566666667639,8,True,426.0580152,0,866,426.0846008666667,0,f3272bd045736b3da1107637b3d7245968609450a88990ca3b2d37e9bd89b49e,15
True,0.0,4,True,430.5810479333333,0,867,430.5810479333333,0,12778b76ca096519dfeb89c1c0f2d2c1694d6c0d52280a7389878b6a5c262a3f,15
True,0.0,10,True,721.9712082,3,868,721.9712082,3,c16f8e5d6c71a73345a21749c04b0bffbd79a66e303522c3948d4c68ee688f4c,10
True,0.0,9,True,706.1969807,0,869,706.1969807,0,b41f75e16c27f8397d2c55e4fc1946a80e691410723590462627bebf74ee6753,10
True,0.0,11,True,565.4965778461539,0,870,565.4965778461539,0,70cc16092b7a6722490d2fb8001571003da523fde59d88a70096900555d7c6d6,13
True,-6.666675744781969e-08,14,True,545.7740006,0,871,545.7740005333333,0,2cc989f754de53be6ff9654c34bc8882d9581211711786a88c4fd4689b757e74,15
True,0.0,9,True,457.0216055,0,872,457.0216055,0,dd2a2ae7b3bd070ff368cb5ebb809ff298655645fda62e1d85f74297af8014e8,14
True,0.0,7,True,629.0286342727272,0,873,629.0286342727272,0,d0af404aa1f662e2f25eb653d5466bdd418116d09c87d6f9cd930451b4b3ce08,11
True,9.999996564147295e-08,9,True,659.1465854,0,874,659.1465855,0,1540a0efc6bffca2c17e018a2787c3435f7f4139c13073a9c2f1a23cec09f361,10
True,0.0,10,True,413.8297703333334,0,875,413.8297703333334,0,1dc67b2aff8ca254501a05901107a8479775036a1fc521501b39aba97f26dffb,15
True,0.0,4,True,587.824945909091,0,876,587.824945909091,0,3411d545f0fc8bfa83ba75b0c7cc1fca69028fd244c074886859417a1e0c644e,11
True,-0.00033716666666805395,4,True,535.9444909166667,0,877,535.94415375,0,5950638d9147cb027ecde5a43a15568b5c9bcd57c10aa6d589afdeb5e2d1c065,12
True,-0.0007264999999847532,12,True,473.8495022142857,0,878,473.8487757142857,0,958c3fbf3c980a9bbb30246965efd2a5b7693da486282210ec325b7e86918cc7,14
True,0.0,9,True,493.4239938,0,879,493.4239938,0,cb83817aac0734277049206acba2244645c5385b06b0f3d1bb8193f1a41a77b8,15
True,-0.1569401875000267,11,True,452.75106575,0,880,452.5941255625,0,0dd61121733cfaa83b1fbf1808cbdf433af2c8d46abd2cf2f0b4e0036019b508,16
True,0.04070890909088121,10,True,674.4138645454545,0,881,674.4545734545454,0,c4906f1b5acfa829fb122ec0382b044e33770ebde9807411693f1c2683c3abaa,11
True,0.0,11,True,395.6989278125,0,882,395.6989278125,0,d36d8977fe0797ca1a79a19b9768d209983054ea842479080226d605351f1aab,16
True,0.0,10,True,336.1302929375,0,883,336.1302929375,0,33b4c49898cecf26c540a89f72c6f6bb0c1bd449738c3238b87a822ff75002fa,16
True,0.0,4,True,527.2794654166667,0,884,527.2794654166667,0,45cf6cacfe313ae6fab4f20a7c42d1d371610453a53b6f48d5338f115e0dac4a,12
True,-0.19893439999987095,12,True,564.4905163333333,0,885,564.2915819333334,0,775f325eda08b6566a7e0ee5df066abda7745314b5a65652091d06ee13bc9ea2,15
True,0.0,9,True,578.3288261538462,0,886,578.3288261538462,0,b6866ca0eb06ec508c6b4fcc0f9a2c0b1e26c607561f1d94c55079bdd16f541d,13
True,-0.06206256249998887,5,True,268.213966125,0,887,268.1519035625,0,d2ce4473ab501f887698ccb8e1a230b3dab4ca47af5b2ec306b5210ed2c7d76b,16
True,0.0,8,True,481.5338590714286,0,888,481.5338590714286,0,badff98ab7b363c204a42cb03161276c78facc329cc8e6c5894484b2fbba6e02,14
True,0.00045043749997830673,2,True,325.1155509375,0,889,325.116001375,0,f88352edfc2563fbc442a1b7787050b39d41465464db55de19d527487bc94464,16
True,-0.06851284615379427,4,True,581.047425,41,890,580.9789121538462,41,77b534c0dc1a0e3b972146619633f31ff2c553d723c7a8282be0606eb45c6279,13
True,0.0,4,True,504.5308682307692,0,891,504.5308682307692,0,ea550f70c21db6f5bf259105b9ee29cafd95bfba63fcac2087284ed1bc938a5e,13
True,0.11656024999990677,11,True,638.5094860833334,0,892,638.6260463333333,0,342ab94aa6c145c1b7b91aa42c4d75c36936c2513f5d9ff77faedbee07487ec1,12
True,0.0,12,True,487.2009853571429,0,893,487.2009853571429,0,de6a52bbf4360957901dab48e55c62799ac228555fcdb390e89c34a12b6ada71,14
True,0.009808399999997164,5,True,644.9721518,0,894,644.9819602,0,52b7f23f1edf09bc573b9b0dafae395b29cf13a3be8845e068d8d6895998459e,10
True,0.0,3,True,638.7479443999999,0,895,638.7479443999999,0,a4732a992e981487ca0657c05ae75a753fc429828f6c150a037c73435ed831bf,10
True,-0.004604250000056709,11,True,600.22700475,0,896,600.2224004999999,0,fd3954b67928b3b049197da2b1b9dfac735c0efbb1b71e57f48548a1c902a280,12
True,0.0,13,True,512.0422243571428,0,897,512.0422243571428,0,2fd878583cda1081f3b17afacbf5b6a59c2999dbcd44c1f0064595976d6864ac,14
True,0.0003365384615108269,8,True,475.1468547692308,0,898,475.1471913076923,0,7d998182999d3302d444eaf17abfdba6b7628df0c2ac774d297a10ceefbbe223,13
True,0.16386738461534378,1,True,509.04727269230773,0,899,509.2111400769231,0,d5a692cf3698e3a26e7285f5bfde7c2d284988b2cce913d60e9480d87d9c758f,13
True,0.0,4,True,553.878907,0,900,553.878907,0,b3e7a26136c9101863bb44db12d94f5b1831f20c781190f35bccc91e0df336f8,12
True,0.0,1,True,608.1852863636364,0,901,608.1852863636364,0,a5a5842c427d3f6df31b39155bf0082ab639ba921c4f99ac18007e82dc7354ab,11
True,0.0,4,True,531.8281718461539,0,902,531.8281718461539,0,867f81669e8f7a878f6b9e67d0dbfc041546a104df219cc72e0674e1bf028adf,13
True,0.0,4,True,610.5492692,0,903,610.5492692,0,ea3c4feeef241b8e4461682640de4147e743ef5c5be6179543cbc3ce2fb1a8eb,10
True,0.0,13,True,472.8858805714286,0,904,472.8858805714286,0,70cb6eec5fe38cca2ee22e1e9c72e955fdbe09d4092dd9c392b1fe0b1ebea79a,14
True,-0.005286133333356702,14,True,521.3283424666666,0,905,521.3230563333333,0,37bf97c7c7511efc2361e9333c06feda6cab1dd650a9c5310dd1c72c82719cc3,15
True,0.001328785714292735,11,True,466.8972950714286,0,906,466.89862385714287,0,b90a75c867f3bc32871327b2b33f93315fc49c0c99886ed760dd19cd41e51cba,14
True,0.0,13,True,438.0978851333333,0,907,438.0978851333333,0,8e712271e69125d831ab6f90150ec0bc8fdefe06170d855c37a6385e4076f2db,15
True,-0.003725333333420622,8,True,462.8605134666667,0,908,462.8567881333333,0,2774c1231d840271060fd88e4a241fb7bbdee2a61009aad53a754c1a9387770f,15
True,0.0,7,True,511.1957486153846,0,909,511.1957486153846,0,2d7026f8c53daf470431f801bb22819f1cff5c54b89ae2db9c79c11ce0139f7d,13
True,0.0,9,True,690.7415028,0,910,690.7415028,0,fb4dfae7612e58ec4a4bd0c201795bde8c5ef01caddf61d4429d19a45565e23c,10
True,0.0,11,True,554.5685935714286,0,911,554.5685935714286,0,edf188af462f33639831cb25b5ed784ef557b101d9016f58f0a55d615b75771d,14
True,0.0,9,True,486.6479329285714,0,912,486.6479329285714,0,913869c7958134114f075caf75be4bd8988dea3cf281b3e5deb0e52e7533acb4,14
True,-0.006647818181818366,1,True,553.4813287272727,0,913,553.4746809090909,0,06a26ac17842ae95d09e4d6801db6dc4f9a16a8e58c9ee2a6352c47859d5db16,11
True,-0.0032728749999932916,5,True,284.0606621875,0,914,284.0573893125,0,c3f32c9fb2160ed4a843d686a3a58d67d03830e0e6038a5395b4e65e778f9f62,16
True,0.0,5,True,428.3038225333333,0,915,428.3038225333333,0,86195c0f93171340d347abd339ea468cfd52ac1c06a7b68773ae82a9adfd6795,15
True,0.0,4,True,545.77397875,0,916,545.77397875,0,9e9b9f7a2afd9bc27c0b02af77fb2f97d806d75d89f4f21651ad46ba2c6b67af,12
True,-0.10194993749996684,1,True,321.177659625,0,917,321.0757096875,0,8d96384304f275e5f29a82e3b88a24b33db1850cafc24500ce4d1f4a185c7c3e,16
True,0.0,8,True,311.8002123125,0,918,311.8002123125,0,75f92f32c00e186586cc098e21369c9944e40ac6eef28827d2db733ea4113d23,16
True,-0.018853500000091117,7,True,531.9305410000001,0,919,531.9116875,0,ccbed2e5e513f8a25f5f80010060f61ca4da538e60d002f683dbd7f7e954ee57,12
True,0.0,6,True,455.47538499999996,0,920,455.47538499999996,0,6e632cf5a55f8789e2a7e88df7de1f27fb320597b5a6587b35e6ce8812464c77,15
True,-0.08413425000003372,8,True,528.8973031666667,0,921,528.8131689166667,0,9ed72c4866ddd353843621cd8fbca78c2553afcae6e337e731d82ca0e8184c32,12
True,0.04888285714287122,6,True,479.0195889285714,0,922,479.0684717857143,0,975179c7026f501455fa1c51cbf793660580f4c43b9d16548e2f895372f2a3f1,14
True,0.0,6,True,670.497963,0,923,670.497963,0,73393501872e9b822997f1b6920a4fb49bbec1f90b9db72320c692bc042e7401,10
True,-6.250002115848474e-08,14,True,454.0417068125,0,924,454.04170675,0,ce34cf6088a234b0a23a179bc90d0d7150dbf99b04e48bcd0d53f7270d167aa6,16
True,0.0,9,True,589.1395833333333,0,925,589.1395833333333,0,ec358b50072e54b82151c98506815fb587bda8d4a35a5cf0f7f2f2e6f4f76be7,12
True,0.0,4,True,523.2979029285714,0,926,523.2979029285714,0,b28200728c8801373b27d2f119ee2001ccdcf19b0ec68c9e546b6e5c1eb0d311,14
True,0.0,8,True,537.0870135,0,927,537.0870135,0,73cab944f92fdeed69e78f52f87735cddd46ddbe7661b3034a6c67754bf2de66,12
True,-0.005178214285706417,9,True,515.7819769285715,0,928,515.7767987142857,0,ed21042e6e73d427657c397f550a8c77c5f0a8849ada5ed30017bbe964cdb964,14
True,0.0,14,True,473.7026270714286,0,929,473.7026270714286,0,a929e84d3b3b11a5f3e81a2077b0bf39b424e91e17a71b430eefe5bd998eef1d,14
True,-0.0025315999999975247,8,True,653.0891011,0,930,653.0865695,0,b711b2bb5a4616f069702662fe408777901661dd8f55fc3346c5eb86b018db95,10
True,0.0,4,True,623.4460185454545,0,931,623.4460185454545,0,1647e1bf78eac5fbc2d35f82ec56a91d44002116abce36148305dd8309849988,11
True,-0.019257076923054228,6,True,504.7212763076923,0,932,504.7020192307692,0,c4b0df44881bb51f0a5ddaef8b77f70ee67f7bc9ddcb9f44eb7517533ad59c22,13
True,0.0,4,True,550.8629130833333,0,933,550.8629130833333,0,abde13064ce913f9cc65e35d9683a6d85c05e45fe122a4ca7d0963ec34cdac82,12
True,0.0,15,True,297.633198,0,934,297.633198,0,00bf7959715ec7f119ef723cb9ec0a18d5928972673f8b0d8655c8f96eb3499c,16
True,6.666658691756311e-08,13,True,490.54188020000004,0,935,490.5418802666666,0,a7bd1b0f77cacb4bff9ce14aaa00f5b126810b5277ac28eab4b4e8090514fcc0,15
True,0.0,3,True,383.9777582,0,936,383.9777582,0,ee98a59008c8d1f70eb8d2b44eec5c6d4df1df265769b76d1aebb95534de67e8,15
True,1.2307692259128089e-05,3,True,515.3785849230769,0,937,515.3785972307692,0,650a05e3a777db98a4777292834352307e44ec1c1851ee197f393e8d0f5694ad,13
True,-0.07273384615382383,4,True,474.21224215384615,0,938,474.1395083076923,0,bbd990f8a02c69ad418e9be562c6fa04b7fe81dcefd35a6bb0c93004564fb3e9,13
True,0.0,10,True,617.8463676,0,939,617.8463676,0,c2c4bede3f5d734cad0d1eaf7dc7f0a77190d51758ee95d0a982dd765b9d6c1d,10
True,0.0,10,True,512.4046152142857,0,940,512.4046152142857,0,348602023d53cf4e84e05062afbfac288ec49af0943a91eab822c9d8c349f650,14
True,0.0,4,True,430.4398619333333,0,941,430.4398619333333,0,55b0c4b56e3bf9ebaacee0702e0ca9a897c2dd099624a56a9e7110328884dbf9,15
True,-0.005594909090859801,3,True,569.2103831818182,0,942,569.2047882727273,0,7b739960c144130b4d24e791d7d44218d57b76d3304ff7673b7b82d187a2d2a3,11
True,-0.2909878461538824,7,True,510.0785373846154,0,943,509.7875495384615,0,92bdbdf70d3ee7f9cd67bb777f3d6435cff99548601981abce7a60a947392e1c,13
True,0.0,4,True,423.3459522142857,0,944,423.3459522142857,0,a7f87ebfd845b22f1f964f21ff35c5733600bdd872821219f8d4779e62bdbae0,14
True,6.250002115848474e-08,9,True,350.0914776875,0,945,350.09147775,0,2825d02dbc585967fafb2c3a8bddb3cb873794ab91ab68c8ee950d656a202eec,16
True,0.0,5,True,646.0833517,0,946,646.0833517,0,8a2a8e47ea0a5ffd95eb6445d79367698ed3caa57be5b7746a489c04dd4181a3,10
True,0.0,1,True,715.8011355,0,947,715.8011355,0,ecea148a60567edfcafbde24f0ae037cd61cf758e1ce936fbacf083d0cec3524,10
