seed,time_s,channel,current_channel,nodes,scan_credit_s,next_action,next_channel,next_path
140,4424.930416,3,3,10,59,certified_clear,3,/clear
140,5466.445101,9,9,5,29,certified_clear,9,/clear
141,432.0,10,19,23,138,certified_clear,10,/clear
141,832.01096,17,17,22,131,certified_clear,17,/clear
141,1256.504777,6,6,21,125,certified_clear,6,/clear
141,1516.921714,12,12,20,119,certified_clear,12,/clear
141,3677.300411,13,13,13,77,certified_clear,13,/clear
141,3862.848621,11,11,13,77,certified_clear,11,/clear
141,4606.95079,8,8,12,71,certified_clear,8,/clear
141,5538.974412,18,19,8,48,discovery,19,/measure
141,5629.956555,18,20,7,42,certified_clear,18,/clear
141,6053.465535,3,19,6,36,active_localization,9,/measure
141,6080.755381,3,9,6,36,active_localization,9,/measure
141,6097.569474,3,9,6,36,certified_clear,9,/clear
141,6097.569474,9,9,6,35,certified_clear,9,/clear
141,6118.457226,3,9,6,36,certified_clear,3,/clear
142,432.0,16,19,23,138,certified_clear,16,/clear
142,701.795448,8,8,23,137,certified_clear,8,/clear
142,927.905995,17,17,22,131,certified_clear,17,/clear
142,1383.999417,20,20,21,125,certified_clear,20,/clear
142,1726.791943,12,12,20,119,certified_clear,12,/clear
142,1834.85584,19,19,20,119,certified_clear,19,/clear
142,2276.639188,5,5,19,113,certified_clear,5,/clear
142,3979.981186,1,1,12,71,certified_clear,1,/clear
142,4222.758126,11,11,12,71,certified_clear,11,/clear
142,4275.492911,3,3,12,71,certified_clear,3,/clear
143,432.0,1,19,23,138,certified_clear,6,/clear
143,432.0,6,19,23,138,certified_clear,6,/clear
143,455.020009,1,19,23,138,active_localization,9,/measure
143,532.748307,1,9,23,138,certified_clear,9,/clear
143,532.748307,9,9,23,137,certified_clear,9,/clear
143,544.294115,1,9,23,138,certified_clear,1,/clear
143,835.919805,15,15,23,137,certified_clear,15,/clear
143,1068.917212,12,12,23,137,certified_clear,12,/clear
143,1395.626304,17,17,22,131,certified_clear,17,/clear
143,2307.841572,10,10,18,107,certified_clear,10,/clear
143,2885.255542,13,13,16,95,certified_clear,13,/clear
143,3395.359766,19,19,14,83,certified_clear,19,/clear
143,3447.124932,5,5,14,83,certified_clear,5,/clear
143,4452.312585,16,16,10,59,certified_clear,16,/clear
143,4645.699927,14,14,9,53,certified_clear,14,/clear
144,475.251468,8,8,23,137,certified_clear,8,/clear
144,612.102335,11,11,23,137,certified_clear,11,/clear
144,734.265231,14,14,23,137,certified_clear,14,/clear
144,764.470559,2,2,23,137,certified_clear,2,/clear
144,1642.417193,20,20,20,119,certified_clear,20,/clear
144,1774.087951,5,19,19,114,discovery,19,/measure
