cohort,method,id,N,baseline_s,candidate_s,delta_s,improvement_pct,distance_delta_m,measure_delta,post_known16_s,baseline_post_known16_s,trace_path
development,B-lite,8,11,669.0200831818182,668.5265637272728,-0.4935194545454351,0.07376750966850976,-1122.1435620793345,37,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0008.json.gz
development,B-lite,9,12,575.2638424166666,625.4203496666667,50.156507250000004,-8.718870116935218,314.3904529436368,90,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0009.json.gz
development,B-lite,10,13,546.0069040769231,532.5828018461539,-13.424102230769222,2.4585956936687414,-1677.5666426419848,27,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0010.json.gz
development,B-lite,11,14,512.9626,588.7303002857143,75.76770028571434,-14.770609063061201,3088.739015045994,74,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0011.json.gz
development,B-lite,12,15,480.66360406666666,513.8217112,33.15810713333332,-6.898401887057459,-553.1419909514589,101,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0012.json.gz
development,B-lite,13,16,386.1688009375,374.426891,-11.741909937499997,3.0406158936180816,-1039.3528052968104,3,1432.7222900000006,1043.5247690000006,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0013.json.gz
development,B-lite,14,10,712.4332158999999,717.9320098000001,5.498793900000123,-0.7718328928633111,129.93969250734153,5,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0014.json.gz
development,B-lite,15,11,640.7460734545455,630.6331521818182,-10.112921272727249,1.5783040570508722,-761.2106710546104,7,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0015.json.gz
development,B-lite,16,12,521.3897100833334,523.1323071666667,1.742597083333294,-0.33422160998435313,104.55582360430708,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0016.json.gz
development,B-lite,17,13,628.1263039230769,667.0488475384616,38.92254361538471,-6.196610995636842,2239.965333695527,10,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0017.json.gz
development,B-lite,18,14,487.87779635714287,575.0119185,87.13412214285711,-17.859825307375132,3029.388552432665,102,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0018.json.gz
development,B-lite,19,15,464.9257619333333,504.3873481333333,39.4615862,-8.487717702693898,1584.6189743333962,46,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0019.json.gz
development,B-lite,20,16,342.909811125,356.06958825,13.159777125000005,-3.8376788000979323,637.7821709379932,14,1269.9569519999995,825.381284,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0020.json.gz
development,B-lite,21,10,813.9605859999999,810.4420224,-3.5185635999998794,0.43227690142725317,-1770.9281841371048,53,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0021.json.gz
development,B-lite,22,11,637.2225356363637,637.2225356363637,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0022.json.gz
development,B-lite,23,12,676.4773823333334,654.1193408333334,-22.358041500000013,3.305068592667759,-1336.4824928457965,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0023.json.gz
development,B-lite,24,13,529.2860086923076,568.9770894615384,39.69108076923078,-7.498985447828943,1499.9202526820482,36,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0024.json.gz
development,B-lite,25,14,498.77655085714287,560.8774190714286,62.1008682142857,-12.45063909030324,2432.0607742765096,64,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0025.json.gz
development,B-lite,26,15,435.2220332,502.7850098,67.56297660000001,-15.523795085289827,4022.2232408017517,35,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0026.json.gz
development,B-lite,27,16,386.188032,404.8473443125,18.659312312499992,-4.831665087047532,1157.7449733254798,12,1513.8926680000004,1136.258441,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0027.json.gz
development,B-lite,28,10,771.3961633,770.7953339,-0.600829400000066,0.07788856473303074,-90.04147242660474,2,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0028.json.gz
development,B-lite,29,11,623.3035789090909,603.1879733636364,-20.115605545454514,3.227256544982615,-1306.358298715928,7,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0029.json.gz
development,B-lite,30,12,536.41761375,597.0573663333333,60.63975258333335,-11.304578937930776,1443.3851550733925,73,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0030.json.gz
development,B-lite,31,13,535.8460436153846,567.9493114615384,32.10326784615381,-5.991136489419824,241.71240968272468,62,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0031.json.gz
development,B-lite,32,14,522.8648622142857,560.398069,37.53320678571424,-7.178376192036406,-22.67552466979396,88,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0032.json.gz
development,B-lite,33,15,462.58779239999996,521.1521639333333,58.56437153333337,-12.66016364796172,3662.327873756454,24,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0033.json.gz
development,B-lite,34,16,411.187939375,414.82757025,3.639630875000023,-0.885150201762297,206.1704687293095,3,970.8423990000001,970.8423990000001,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0034.json.gz
development,B-lite,35,10,622.9991828,641.0162872,18.017104399999994,-2.891994868921688,1150.855210516038,-8,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0035.json.gz
development,B-lite,36,11,592.4297061818182,715.6738105454546,123.24410436363632,-20.803160793191623,4208.425741726529,86,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0036.json.gz
development,B-lite,37,12,637.0681231666666,654.6417160833333,17.573592916666712,-2.7585107899158245,-1795.584435416924,95,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0037.json.gz
development,B-lite,38,13,560.1846464615385,588.4065340769231,28.221887615384617,-5.037961642406841,1424.4227055879528,14,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0038.json.gz
development,B-lite,39,14,494.5499255,549.1817491428571,54.63182364285717,-11.046776235508137,2889.227630553756,31,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0039.json.gz
development,B-lite,40,15,398.3281882,478.20627153333334,79.87808333333334,-20.05333433576302,1650.8562480216497,144,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0040.json.gz
development,B-lite,41,16,404.3486715625,404.3486715625,0.0,0.0,0.0,0,1119.1211039999998,1119.1211039999998,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0041.json.gz
development,B-lite,42,10,749.3346921,757.482297,8.147604900000033,-1.0873118495510203,-1027.6197692050446,48,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0042.json.gz
development,B-lite,43,11,616.7513343636364,679.8394877272727,63.088153363636366,-10.229106910442386,1664.8484196349964,60,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0043.json.gz
development,B-lite,44,12,576.7914024166666,579.629551,2.83814858333335,-0.4920580597148172,-34.71107482093066,7,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0044.json.gz
development,B-lite,45,13,523.989113923077,556.7934986153846,32.80438469230762,-6.260508819868993,1632.284995983151,17,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0045.json.gz
development,B-lite,46,14,488.30238107142856,541.1827639285714,52.88038285714282,-10.829433749864826,1446.626798842175,75,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0046.json.gz
development,B-lite,47,15,488.29182306666667,527.8332221333334,39.54139906666671,-8.097903179768817,1645.604937551605,44,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0047.json.gz
development,B-lite,48,16,380.870659,413.988452,33.117793000000006,-8.695285976334555,1569.4234474675504,36,1165.5815830000001,406.1644729999998,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0048.json.gz
development,B-lite,49,10,687.3151223,705.0136331,17.698510800000008,-2.5750213003861377,914.9255386393597,-1,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0049.json.gz
development,B-lite,50,11,625.0649953636364,623.1927547272727,-1.8722406363636992,0.2995273531954057,-132.9732355833985,1,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0050.json.gz
development,B-lite,51,12,550.0745468333333,550.0745468333333,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0051.json.gz
development,B-lite,52,13,669.4000394615384,654.7767928461539,-14.623246615384573,2.1845302888161555,-635.511037437358,15,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0052.json.gz
development,B-lite,53,14,499.1665454285714,517.0720817857143,17.90553635714292,-3.587086618909874,483.3875518977002,26,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0053.json.gz
development,B-lite,54,15,472.1493514,560.3820004666667,88.23264906666668,-18.68744472592041,5137.448672600902,50,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0054.json.gz
development,B-lite,55,16,411.857347625,460.1686161875,48.311268562500004,-11.730097530392447,4169.901470718189,-10,848.6107890000003,272.073351,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0055.json.gz
development,B-lite,56,10,623.7538196,666.5049022999999,42.75108269999987,-6.853839023769859,1602.5541409093203,18,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0056.json.gz
development,B-lite,57,11,604.1780819090909,604.1780819090909,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0057.json.gz
development,B-lite,58,12,619.8166700833334,659.9584290833333,40.141758999999865,-6.476392284609389,1458.5055369233523,32,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0058.json.gz
development,B-lite,59,13,517.6125877692308,545.8149574615385,28.202369692307684,-5.448547882858135,1413.1540285867413,14,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0059.json.gz
development,B-lite,60,14,548.6761739285714,568.2101760714286,19.53400214285716,-3.5602060142309266,1217.3801496842425,5,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0060.json.gz
development,B-lite,61,15,450.6169454,484.8192588666667,34.20231346666668,-7.590108143027385,1200.1735115872834,46,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0061.json.gz
development,B-lite,62,16,326.3744489375,410.1425586875,83.76810975000001,-25.666258502374806,4831.448769500723,63,2269.227478,1244.3066450000001,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0062.json.gz
development,B-lite,63,10,734.6143925,753.6137399,18.999347400000033,-2.586302091814785,769.9673671004712,6,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0063.json.gz
development,B-lite,64,11,618.0038788181818,710.0494523636363,92.04557354545454,-14.894012270841195,2877.506542805422,73,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0064.json.gz
development,B-lite,65,12,596.36049975,647.5795609166667,51.21906116666662,-8.588607258216818,2983.1436687789574,3,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0065.json.gz
development,B-lite,66,13,522.0525006923077,559.3026717692308,37.25017107692304,-7.135330455753897,2216.2611272413924,7,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0066.json.gz
development,B-lite,67,14,479.14665185714284,534.6442499285714,55.49759807142857,-11.582591228869754,4394.831864266853,-17,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0067.json.gz
development,B-lite,68,15,458.7681445333334,509.9541908666667,51.18604633333331,-11.157279977536504,3128.953468286192,23,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0068.json.gz
development,B-lite,69,16,401.8925675,465.3681595625,63.47559206250003,-15.794169187391116,2848.0473514926634,75,1803.6902260000006,1602.9848549999997,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0069.json.gz
development,B-lite,70,10,671.0634873,703.9893518,32.92586449999999,-4.906520042161144,1561.2932273092556,3,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0070.json.gz
development,B-lite,71,11,650.6822406363636,684.6479461818182,33.96570554545451,-5.220014228794101,1513.1138110137435,12,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0071.json.gz
development,B-lite,72,12,577.0183159166667,562.1610088333333,-14.857307083333353,2.574841503901071,-2551.4384087950966,55,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0072.json.gz
development,B-lite,73,13,558.7438217692307,556.121563076923,-2.622258692307696,0.4693132326733296,-195.44681310117085,1,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0073.json.gz
development,B-lite,74,14,492.9084139285714,508.84214757142854,15.933733642857135,-3.232595182513176,1140.3613544498148,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0074.json.gz
development,B-lite,75,15,486.9613884666667,516.7203656,29.75897713333336,-6.111157442490001,626.9232789141242,54,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0075.json.gz
development,B-lite,76,16,383.2539875,464.632431875,81.37844437500002,-21.23355451715947,4130.275536920959,81,1590.5924770000001,739.6810699999996,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0076.json.gz
development,B-lite,77,10,729.8934284,753.3067097,23.413281300000108,-3.2077671053052814,345.6640593082884,28,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0077.json.gz
development,B-lite,78,11,636.9517258181818,718.3525235454546,81.40079772727279,-12.779743648972964,3362.0438835147725,37,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0078.json.gz
development,B-lite,79,12,617.9080528333333,617.9080528333333,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0079.json.gz
development,B-lite,80,13,541.456287923077,567.8474673846154,26.3911794615384,-4.87411081008402,325.4266634336054,46,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0080.json.gz
development,B-lite,81,14,512.6533212857142,562.5603745,49.907053214285725,-9.735049231539318,1683.493731607232,60,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0081.json.gz
development,B-lite,82,15,487.1983116,576.7086777333334,89.51036613333338,-18.372470511930516,3963.2774411147184,92,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0082.json.gz
development,B-lite,83,16,427.6910316875,417.5029595625,-10.18807212500002,2.3821103016357204,-865.0457849910708,2,916.9905060000001,474.7520549999999,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0083.json.gz
development,B-lite,84,10,720.1298954,763.6508458000001,43.52095040000006,-6.043486137431642,1991.047514623042,6,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0084.json.gz
development,B-lite,85,11,661.5905484545455,714.7331464545455,53.14259800000002,-8.032550967383001,2272.8428787002376,21,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0085.json.gz
development,B-lite,86,12,602.0263029166666,602.0263029166666,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0086.json.gz
development,B-lite,87,13,531.7923856923077,594.466033076923,62.67364738461538,-11.785360052311479,1368.7870942455847,90,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0087.json.gz
development,B-lite,88,14,554.4667901428571,582.4869730714286,28.020182928571444,-5.0535367359607175,1311.4128026468716,22,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0088.json.gz
development,B-lite,89,15,502.6376658666667,491.5744602666667,-11.063205600000003,2.201029956822753,-2034.7404272724816,40,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0089.json.gz
development,B-lite,90,16,458.219478625,465.3747440625,7.155265437499963,-1.561536724490864,-707.5787521550992,43,1490.9733189999997,201.30079300000034,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0090.json.gz
development,B-lite,91,10,765.7613251,732.7668698,-32.99445530000003,4.3087126782867085,-3724.7227580666004,69,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0091.json.gz
development,B-lite,92,11,608.0516265454545,655.3049121818182,47.25328563636367,-7.771262105625043,2258.930706917912,11,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0092.json.gz
development,B-lite,93,12,550.4298371666666,590.3169814166666,39.887144250000006,-7.246544710460978,2048.228662517391,12,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0093.json.gz
development,B-lite,94,13,552.0495685384615,558.2729937692308,6.223425230769294,-1.1273308748787958,234.52263225828574,6,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0094.json.gz
development,B-lite,95,14,505.7241367142857,547.8187952142857,42.09465850000004,-8.323640388906695,436.62609502201303,84,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0095.json.gz
development,B-lite,96,15,436.22528553333336,504.2491100666667,68.02382453333331,-15.59373717875312,3336.7868395450278,59,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0096.json.gz
development,B-lite,97,16,283.4429753125,414.08397325,130.6409979375,-46.09075169122341,5521.2798404993955,168,1129.5431119999994,1681.3137989999996,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0097.json.gz
development,B-lite,98,10,709.9732808,732.8869333,22.913652500000012,-3.2273964555653123,910.6826288540688,8,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0098.json.gz
development,B-lite,99,11,619.2283662727273,619.2283662727273,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0099.json.gz
development,B-lite,100,12,567.4968668333333,558.73750625,-8.759360583333319,1.54350818396779,-650.56163427309,4,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0100.json.gz
development,B-lite,101,13,578.9538986153847,620.4696862307693,41.515787615384625,-7.170827887103437,958.5261849169146,59,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0101.json.gz
development,B-lite,102,14,454.22734164285714,475.876662,21.64932035714287,-4.766186086209889,-374.54756657045436,63,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0102.json.gz
development,B-lite,103,15,452.6860997333333,497.14457239999996,44.45847266666664,-9.821037732958015,99.38543521432439,108,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0103.json.gz
development,B-lite,104,16,348.4087389375,388.5447995625,40.13606062499997,-11.519820297102212,1920.8848463511385,38,2178.5271179999995,1819.854202,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0104.json.gz
development,B-lite,105,10,748.1025681,735.257245,-12.845323099999973,1.7170537367120708,-1182.2661657274766,18,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0105.json.gz
development,B-lite,106,11,601.3445331818182,641.0217439090909,39.67721072727272,-6.598082885585366,892.2465807154767,43,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0106.json.gz
development,B-lite,107,12,568.1325690833334,627.0009755833333,58.86840649999999,-10.361737682981742,3452.104398475276,3,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0107.json.gz
development,B-lite,108,13,536.247563076923,569.5495862307693,33.30202315384622,-6.210195709377819,864.631518259208,44,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0108.json.gz
development,B-lite,109,14,491.9280616428572,544.8869704285714,52.95890878571424,-10.765579952656324,1992.1236068919425,57,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0109.json.gz
development,B-lite,110,15,457.2272845333334,490.2765235333334,33.049239,-7.2281860943035126,1068.6929324160956,47,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0110.json.gz
development,B-lite,111,16,386.061190875,394.8611165,8.799925624999958,-2.27941213284224,518.9940553101333,6,594.3958629999997,1453.883917,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0111.json.gz
development,B-lite,112,10,723.9099521,826.2017631000001,102.29181100000005,-14.130460660647138,2789.590552833859,77,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0112.json.gz
development,B-lite,113,11,638.3127077272727,669.5000063636363,31.187298636363607,-4.885896561170888,1535.301426572867,6,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0113.json.gz
development,B-lite,114,12,497.57263166666667,602.258101,104.68546933333334,-21.039233806465486,4126.128148003056,72,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0114.json.gz
development,B-lite,115,13,538.0284827692308,538.0284827692308,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0115.json.gz
development,B-lite,116,14,451.6526656428572,474.5619253571429,22.909259714285724,-5.072318056991421,388.648181677454,41,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0116.json.gz
development,B-lite,117,15,448.1244064,525.8044121333334,77.68000573333336,-17.33447333462026,1101.0004424194449,158,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0117.json.gz
development,B-lite,118,16,410.750250625,452.6384871875,41.888236562500026,-10.197981985102288,1341.0589159599767,68,692.0345850000003,733.2894339999993,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0118.json.gz
development,B-lite,119,10,715.1283581,731.7417827,16.61342460000003,-2.3231388340045234,770.6712309700233,2,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0119.json.gz
development,B-lite,120,11,581.5762854545454,624.2581747272727,42.68188927272729,-7.339000977209409,502.5038907237031,62,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0120.json.gz
development,B-lite,121,12,639.3757073333334,696.8650661666667,57.48935883333331,-8.991483125485988,2884.361532965235,19,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0121.json.gz
development,B-lite,122,13,570.8517064615385,592.6144334615385,21.76272700000004,-3.812325820114948,1089.5772513777156,11,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0122.json.gz
development,B-lite,123,14,505.5664333571429,491.69002,-13.876413357142894,2.744726002673581,-2091.3489449223234,38,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0123.json.gz
development,B-lite,124,15,424.07664953333335,525.3216174,101.24496786666668,-23.874214243599525,6383.3725787445255,40,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0124.json.gz
development,B-lite,125,16,385.5901103125,388.7771305625,3.187020250000046,-0.8265305994018313,214.96160761186547,1,1332.8429480000004,100.25754199999938,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0125.json.gz
development,B-lite,126,10,624.0944336,752.3260774,128.23164380000003,-20.546833443188085,2841.5821841956276,119,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0126.json.gz
development,B-lite,127,11,659.2247986363636,671.1704677272727,11.945669090909064,-1.8120782342562425,152.01180796412518,17,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\B-lite_0127.json.gz
development,C1,0,10,743.7616928,743.7616928,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0000.json.gz
development,C1,1,11,690.230715090909,690.230715090909,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0001.json.gz
development,C1,2,12,594.9172105833333,594.9172105833333,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0002.json.gz
development,C1,3,13,559.4055166153846,559.4055166153846,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0003.json.gz
development,C1,4,14,496.43408871428574,496.43408871428574,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0004.json.gz
development,C1,5,15,457.42669813333333,457.42669813333333,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0005.json.gz
development,C1,6,16,471.866453875,471.866453875,0.0,0.0,0.0,0,833.5708859999995,833.5708859999995,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0006.json.gz
development,C1,7,10,738.4458083000001,738.4458083000001,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0007.json.gz
development,C1,8,11,669.0200831818182,669.0200831818182,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0008.json.gz
development,C1,9,12,575.2638424166666,575.2638424166666,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0009.json.gz
development,C1,10,13,546.0069040769231,546.0069040769231,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0010.json.gz
development,C1,11,14,512.9626,512.9626,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0011.json.gz
development,C1,12,15,480.66360406666666,480.66360406666666,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0012.json.gz
development,C1,13,16,386.1688009375,386.1688009375,0.0,0.0,0.0,0,1043.5247690000006,1043.5247690000006,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0013.json.gz
development,C1,14,10,712.4332158999999,712.4332158999999,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0014.json.gz
development,C1,15,11,640.7460734545455,640.7460734545455,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0015.json.gz
development,C1,16,12,521.3897100833334,521.3897100833334,0.0,0.0,0.0,0,,,J:\2026B_experiments\q4-r13-routing-study\r13\results\development\core\traces\C1_0016.json.gz
