id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,research_hash,official_calls,formal_test_count,route_compute_ms_p95,decision_compute_ms_p95,support_visits,route_refresh_count
6,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,16,16,7549.863262,471.866453875,471.866453875,28314.316318093555,305,282,16,0,2.010678199992981,public_max_cleared,user_exit,0,2,15,147d73c16e226df5acd5e8eadf7ccdffa1c446805934f3d4f9d7f40a3e54b2b3,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4605.363395,2030.4483140000007,219.12324999999964,0.0,694.9283029999988,11.0,6716.292376,419.7682735,6716.292376,0.0,0.0,0,0,23,281,2932.3633950000008,1405.0,268.0,87.0,435.0,83.0,102.0,510.0,98.0,92.0,460.0,87.0,True,True,True,6716.292376,14.0,2.0,833.5708859999995,143,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.237910002004355,3.862799989292398,0,55
7,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,10,10,7384.458083,738.4458083000001,738.4458083000001,26132.29042156988,357,323,10,0,1.5798278000002028,coverage_exhausted,user_exit,0,2,9,eb82928e30f95991ac94e43889af9467f021015249bc0d6cfa04a4ec80c4b92a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5221.347986000002,1722.2087009999996,196.35401400000046,0.0,244.54738199999917,11.0,5380.457411,538.0457411,7384.458083,1256.83705,1220.83705,66,60,25,333,3242.347986000001,1665.0,314.0,34.0,170.0,33.0,49.0,245.0,46.0,250.0,1250.0,235.0,True,False,True,,,,,78,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.731900001293978,2.2567400039406493,0,57
8,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,11,11,7359.220915,669.0200831818182,669.0200831818182,26386.10456967759,341,319,12,1,1.1256146999949124,coverage_exhausted,user_exit,1,3,7,caea317aac700a8a67a43fdca59ef6a2fc2fd9287126ba498ef6871dee783490,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5421.770385,1139.830987,267.967318,29.969778000000133,499.682447,5.0,5645.731116,513.2482832727272,7359.220915,1595.706252,1212.0409199999995,70,45,25,328,3470.770385,1640.0,311.0,36.0,180.0,36.0,67.0,335.0,66.0,225.0,1125.0,209.0,True,False,True,,,,,72,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.679999999003485,2.7794000088761095,0,46
9,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,12,12,6903.166109,575.2638424166666,575.2638424166666,25325.830538764243,300,278,12,0,1.2024288000102388,coverage_exhausted,user_exit,0,0,2,8415d2c1605e737823f3fdfd0eb23fdcbfc0516912cae06a55ff51ae2a58fef5,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4950.044921999999,1140.1009500000005,0.0,0.0,813.0202370000002,29.0,3402.424055,283.53533791666666,6903.166109,3120.062053999999,2797.6227789999994,115,104,25,287,3246.044921999999,1435.0,269.0,50.0,250.0,50.0,37.0,185.0,37.0,200.0,1000.0,182.0,True,False,True,,,,,87,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.369519993197168,4.742095000983679,0,50
10,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,13,13,7098.089753,546.0069040769231,546.0069040769231,25650.448779134855,321,298,13,0,1.4821011000021826,coverage_exhausted,user_exit,0,2,3,fbac408966c2c8db6fb1b274375766163aa9727974a61770e77e71bc39f4df39,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5125.660288000001,1392.355603,189.97970799999985,0.0,390.09415399999966,11.0,2617.570966,201.3516127692308,7098.089753,3407.4046230000004,675.4579030000004,163,28,25,304,3318.660288000001,1520.0,287.0,85.0,425.0,85.0,44.0,220.0,40.0,175.0,875.0,162.0,True,False,True,,,,,128,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.887899997876957,3.7021599913714445,0,53
11,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,14,14,7181.4764,512.9626,512.9626,26717.382001646747,299,273,14,0,1.7714542000030633,coverage_exhausted,user_exit,0,3,7,52259ff92b398ecb753e2f205592e6e852ac5327af45ce91c0375c46d46795d0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4819.990781999998,1329.1045460000012,418.6684520000008,0.0,613.7126199999998,17.0,4717.586089,336.9704349285715,7181.4764,1872.4008809999978,612.9845149999992,74,18,25,278,3168.990781999998,1390.0,261.0,72.0,360.0,71.0,56.0,280.0,51.0,150.0,750.0,139.0,True,False,True,,,,,121,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.02619999728631,3.8788000005297345,0,57
12,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,15,15,7209.954061,480.66360406666666,480.66360406666666,27754.770328864295,268,244,15,0,1.454148199991323,coverage_exhausted,user_exit,0,3,8,eda08ee01887d0dec53c662e3f19e500162cb434b883693bc23f95b64ef48678,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4700.539479000001,1515.6359669999995,124.20609400000012,0.0,869.5725209999996,11.0,6603.247442,440.21649613333335,7209.954061,438.98627600000054,360.00413300000037,12,5,25,250,3217.539479000001,1250.0,233.0,38.0,190.0,37.0,87.0,435.0,87.0,125.0,625.0,109.0,True,False,True,,,,,86,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.675159992708359,2.8623400081414716,0,55
13,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,16,16,6178.700815,386.1688009375,386.1688009375,22788.504081566654,260,241,16,0,1.4480289000057383,public_max_cleared,user_exit,0,3,3,6aaf982d3b04890b14b6623104395c9e94dfbb817dab7cda360d68b88ef1a4ca,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,3637.1999149999983,1125.0353499999999,361.88504600000033,0.0,1054.5805040000014,17.0,5135.176046,320.948502875,5135.176046,0.0,0.0,0,0,19,245,2181.1999149999983,1225.0,231.0,97.0,485.0,89.0,76.0,380.0,74.0,72.0,360.0,68.0,True,True,True,5135.176046,12.0,4.0,1043.5247690000006,143,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.91847999684978,4.758424998726696,0,37
14,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,10,10,7124.332159,712.4332158999999,712.4332158999999,24081.660800692556,380,358,10,0,1.0624402999965241,coverage_exhausted,user_exit,0,0,3,cedb9f4ecd6eeddf76dd65b1e00c79cdb6b5b7c1d759f4651d1efc8fd041e347,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5826.344227999999,778.341739000001,0.0,0.0,519.6461919999992,41.0,4403.331856,440.3331856,7124.332159,2129.0809259999996,772.9684629999992,117,40,25,371,3620.3442279999995,1855.0,351.0,78.0,390.0,78.0,43.0,215.0,42.0,250.0,1250.0,231.0,True,False,True,,,,,107,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.155245007219492,3.9627149941225084,0,44
15,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,11,11,7048.206808,640.7460734545455,640.7460734545455,23826.03404312596,376,348,11,0,1.5635010000114562,coverage_exhausted,user_exit,0,0,6,7425c1afc585b6e81a44218ebf96b7c4d32c96d96890dff3023c09444753a68c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5066.682232999999,1424.478485999999,0.0,0.0,557.0460890000018,11.0,5596.118988,508.73808981818183,7048.206808,1052.114508999999,806.2554739999996,62,36,25,360,2924.682232999999,1800.0,342.0,44.0,220.0,40.0,91.0,455.0,82.0,225.0,1125.0,220.0,True,False,True,,,,,82,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.004495003639021,3.3164450025651586,0,52
16,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,12,12,6256.676521,521.3897100833334,521.3897100833334,21298.38261264076,326,307,12,0,1.0729431999934604,coverage_exhausted,user_exit,0,2,1,57333bb5b34c268837114f7b0d5363da19d7c46c18f0b9d8740041267a2ae614,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4541.24064,1278.374782,80.22072899999966,0.0,356.84037000000046,29.0,2353.152673,196.09605608333334,6256.676521,3184.7903770000003,772.3893040000003,179,32,25,315,2668.24064,1575.0,298.0,84.0,420.0,84.0,31.0,155.0,31.0,200.0,1000.0,183.0,True,False,True,,,,,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,5.2418599952943605,3.7245400075335047,0,45
17,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,13,13,8165.641951,628.1263039230769,628.1263039230769,28333.209765497002,410,384,13,0,1.7351608999888413,coverage_exhausted,user_exit,0,3,11,f8fbabf8f88123bfb8a8a3c1ce43f31f3b67217f49bc296659504c379f88b765,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5565.385268,1474.6255359999982,689.6504410000007,0.0,435.9807060000004,47.0,6486.237326,498.9413327692308,7225.751574,366.411247,0.0,37,0,25,390,3243.3852680000005,1950.0,372.0,68.0,340.0,61.0,147.0,735.0,147.0,175.0,875.0,164.0,True,False,True,,,,,114,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.205799997085705,3.00501999881817,0,51
18,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,14,14,6830.289149,487.87779635714287,487.87779635714287,25156.44574866926,293,264,14,0,1.531479400000535,coverage_exhausted,user_exit,0,0,2,bdd04d09b038bae9fd5e080ba37778c3fc1287a70ae0a6bc3359b2aa90cc39b0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5004.910026999999,1161.709233999999,0.0,0.0,663.6698880000022,11.0,4184.714946,298.9082104285714,6830.289149,2267.7433439999995,1871.066049,76,54,25,274,3380.910026999999,1370.0,254.0,74.0,370.0,71.0,50.0,250.0,49.0,150.0,750.0,134.0,True,False,True,,,,,120,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.645380003144965,4.117839995888059,0,57
19,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,15,15,6973.886429,464.9257619333333,464.9257619333333,26314.43214368156,277,251,15,0,1.5544576999964193,coverage_exhausted,user_exit,0,2,5,62025b5bee60e3aa411194bbcf0c57cf9706996faf726d87d07161c434960aac,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4648.259323000001,1428.7012920000004,197.41939100000036,0.0,699.5064229999986,11.0,3084.498182,205.63321213333333,6769.973756,3207.0444980000007,0.0,118,0,25,258,3118.2593230000007,1290.0,240.0,76.0,380.0,66.0,57.0,285.0,55.0,125.0,625.0,119.0,True,False,True,,,,,125,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.586574996821582,3.3157399971969412,0,56
20,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,16,16,5486.556978,342.909811125,342.909811125,20182.78489149476,231,215,16,0,1.5570295000070473,public_max_cleared,user_exit,0,2,2,61ddc6a327aebcbd1e48295fa3f7d4b01f7b992306e19a0a6e7796bf139bed0f,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,3262.4413160000004,1146.9627259999995,264.54995000000054,0.0,812.6029859999994,11.0,4661.175694,291.323480875,4661.175694,0.0,0.0,0,0,17,214,1990.4413160000001,1070.0,202.0,69.0,345.0,66.0,78.0,390.0,71.0,67.0,335.0,65.0,True,True,True,4661.175694,11.0,5.0,825.381284,118,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.765225004026433,3.2964449957944453,0,36
21,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,10,10,8139.60586,813.9605859999999,813.9605859999999,27973.029313536845,420,395,10,0,1.3884852000046521,coverage_exhausted,user_exit,0,5,8,10a8da02da1954eaa65d29abe6fa6aa81249082eaaf3cdf2e2d844fbaceb0ef3,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5807.709328,1000.0362570000012,870.0456559999998,0.0,461.8146189999984,17.0,6284.473925,628.4473925,7386.672545,661.3845400000009,0.0,53,0,25,404,3401.7093280000004,2020.0,386.0,47.0,235.0,47.0,107.0,535.0,106.0,250.0,1250.0,233.0,True,False,True,,,,,83,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.280179999768727,2.3061250030878,0,45
22,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,11,11,7009.447892,637.2225356363637,637.2225356363637,24282.239481776298,354,328,11,0,1.4074888999894029,coverage_exhausted,user_exit,0,0,6,c2e7a5e646b0766f366fdd48b59b31ecb56cc178585172ae2042658985be8c4a,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5159.751814999999,1428.8721100000007,0.0,0.0,420.82396700000027,83.0,6479.970465,589.0882240909091,6869.635797,389.6653319999996,0.0,26,0,25,336,3161.751814999999,1680.0,318.0,20.0,100.0,20.0,91.0,455.0,91.0,225.0,1125.0,207.0,True,False,True,,,,,59,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.613200003106613,1.503819998470135,0,51
23,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,12,12,8117.728588,676.4773823333334,676.4773823333334,28503.642934154384,397,372,12,0,1.54447490000166,coverage_exhausted,user_exit,0,4,9,c1801116a6e49d6df0458478d8f462121881228551f305235f7e5d25084b79b1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5881.5090629999995,1108.5017979999998,478.48121299999957,0.0,649.2365140000006,17.0,7177.465208,598.1221006666666,7488.148397,310.6831890000003,0.0,19,0,25,381,3614.509063,1905.0,362.0,43.0,215.0,42.0,138.0,690.0,130.0,200.0,1000.0,190.0,True,False,True,,,,,82,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,3.5566549981012945,2.0467249953071582,0,44
24,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,13,13,6880.718113,529.2860086923076,529.2860086923076,24218.590557547697,332,312,13,0,1.1530407999962335,coverage_exhausted,user_exit,0,1,11,7c933321ab78e21b8186669154ec4d61ebd5407f4934fe6dd7a38e4e089ad6c0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4930.524145999999,1272.8173170000005,36.07970000000023,0.0,641.2969500000002,11.0,4715.938417,362.76449361538465,6880.718113,1770.8630519999988,1184.8406459999997,71,35,25,321,3021.524145999999,1605.0,304.0,71.0,355.0,70.0,75.0,375.0,65.0,175.0,875.0,169.0,True,False,True,,,,,108,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.483050003793321,4.467724995629395,0,48
25,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,14,14,6982.871712,498.77655085714287,498.77655085714287,24464.358564187987,340,320,14,0,1.0809733999922173,coverage_exhausted,user_exit,0,0,12,0c7782694b4182a35303cb1b223ab6b7f6b6e527b578a9117217cc1e234984dc,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4904.949985000001,723.6745840000016,0.0,0.0,1354.2471429999975,23.0,6515.434765,465.3881975,6790.468298,214.9863260000002,0.0,8,0,25,331,2936.949985000001,1655.0,313.0,67.0,335.0,65.0,114.0,570.0,113.0,150.0,750.0,135.0,True,False,True,,,,,104,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.098189998418093,3.1712349998997515,0,47
26,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,15,15,6528.330498,435.2220332,435.2220332,23316.65250296269,302,280,15,0,1.678640500002075,coverage_exhausted,user_exit,0,0,5,435b74692192c55d713f0ad8b9ef095ec63cd41fbf2eaed0d1c3bd4ab3644c82,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4829.117522999999,903.5668980000004,0.0,0.0,795.6460770000003,5.0,5455.477794,363.6985196,6528.330498,748.2620609999994,545.4091410000001,33,15,25,286,3130.1175229999994,1430.0,269.0,85.0,425.0,84.0,76.0,380.0,75.0,125.0,625.0,110.0,True,False,True,,,,,131,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,8.895175000361633,3.9661250048084185,0,56
27,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,16,16,6179.008512,386.188032,386.188032,22985.042585526804,253,237,16,0,1.6175760000041919,public_max_cleared,user_exit,0,5,8,63bbfc413e8387e121970036e586f95f11ac059765725ece622375a19eb74930,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,3060.584128,1477.6965209999998,952.6549129999996,0.0,688.0729500000007,5.0,5042.750071,315.1718794375,5042.750071,0.0,0.0,0,0,17,235,1659.5841280000002,1175.0,226.0,63.0,315.0,63.0,106.0,530.0,100.0,66.0,330.0,63.0,True,True,True,5042.750071,12.0,4.0,1136.258441,113,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.947440004500098,4.620125007932074,0,39
28,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,10,10,7713.961633,771.3961633,771.3961633,26104.808191407425,412,383,10,0,1.5715794999996433,coverage_exhausted,user_exit,0,5,9,b3d8618377491e8dfbc44ab8b19b6028be5815d00ef5d9f9fd67f24109709cd4,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5376.640548999999,1202.3236540000005,669.1260389999993,0.0,465.87139100000127,11.0,5960.182074,596.0182074,7713.961633,1314.71573,427.7044020000003,76,20,25,394,3031.640548999999,1970.0,375.0,61.0,305.0,53.0,83.0,415.0,79.0,250.0,1250.0,243.0,True,False,True,,,,,99,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,5.035775002761509,3.254550004930933,0,48
29,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,11,11,6856.339368,623.3035789090909,623.3035789090909,23671.69684501125,348,327,11,0,1.1425013999978546,coverage_exhausted,user_exit,0,0,1,81dae93a4b2518ad975e7cda0ce2c9dd81addea7b718d11318594c7a901cdefc,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5276.279324,1316.7499090000003,0.0,0.0,263.31013499999983,11.0,3875.943858,352.3585325454546,6796.19528,2461.3573429999997,0.0,130,0,25,335,3284.2793239999996,1675.0,317.0,52.0,260.0,45.0,58.0,290.0,58.0,225.0,1125.0,214.0,True,False,True,,,,,86,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,7.797239998762961,2.468280000175582,0,47
30,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,12,12,6437.011365,536.41761375,536.41761375,23390.056845353774,287,264,12,0,1.2530100000003586,coverage_exhausted,user_exit,0,0,2,a1379f5887a0ef1a791fbd36702514574c2a713fd57a021d0cbbefe6bb87ebf7,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4788.431138000002,1239.967013,0.0,0.0,408.61321399999895,29.0,2421.597783,201.79981525000002,6437.011365,3514.2319640000005,957.5611630000003,161,40,25,272,3174.4311380000013,1360.0,254.0,41.0,205.0,40.0,31.0,155.0,31.0,200.0,1000.0,183.0,True,False,True,,,,,80,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.061855000618364,4.134534997865558,0,52
31,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,13,13,6965.998567,535.8460436153846,535.8460436153846,25114.99283727372,317,293,13,0,1.1001134999969508,coverage_exhausted,user_exit,0,1,12,4ee91abce419fc2f989a47e0e64dcd9e67ddfde0a757eb9ffa46870f5f4bb8e8,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,5112.835775,871.9914809999996,106.69375099999979,0.0,874.4775600000003,5.0,6202.520671,477.11697469230774,6965.998567,691.1461929999996,606.1640499999994,29,21,25,306,3296.835775,1530.0,286.0,71.0,355.0,67.0,60.0,300.0,54.0,175.0,875.0,165.0,True,False,True,,,,,108,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.451474996487372,4.107700007443782,0,48
32,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,14,14,7320.108071,522.8648622142857,522.8648622142857,27350.540365699424,301,275,14,0,1.5537218000099529,coverage_exhausted,user_exit,0,4,12,ede7180a8c312ec08c10982afb99ee1fa535c286c5b73f332cb897632e99fd73,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4842.263011999999,1178.1610879999998,462.2326909999997,0.0,837.4512800000006,17.0,6311.193292,450.79952085714285,7320.108071,687.8949269999994,196.90720199999942,28,12,25,282,3166.2630119999994,1410.0,266.0,46.0,230.0,40.0,86.0,430.0,80.0,150.0,750.0,146.0,True,False,True,,,,,93,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,6.080745004146589,4.2670999944675705,0,54
33,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,15,15,6938.816886,462.58779239999996,462.58779239999996,25064.084451320763,313,286,15,0,2.3331925999955274,coverage_exhausted,user_exit,0,0,6,fbaa7e6b0df9c53df41d9d4bed72e8a943f8275a009c72dc70d1ed2d2e0751da,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,4785.753537999999,1575.5574399999991,0.0,0.0,577.5059080000013,17.0,4808.070996,320.53806640000005,6938.816886,1749.8206869999985,729.7988649999998,56,15,25,294,3038.753537999999,1470.0,277.0,77.0,385.0,71.0,92.0,460.0,86.0,125.0,625.0,120.0,True,False,True,,,,,126,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.767450004117556,5.189890005567577,0,59
34,development,native_strict_mixed_N_stratified,C1,FULL_CLEAR,,16,16,6579.00703,411.187939375,411.187939375,24000.035167864695,207,190,174,158,2.33009889999812,public_max_cleared,user_exit,1,7,7,2400e5c37e342e143c366613234d1a63fd637b37af2354195aebc212b445b2df,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,0ebaefb385cceb8019dc164eb3ba98b33b3bab35dfc74d66b03a958d7925f3d1,0,core,2993.5654779999995,1095.8956019999998,712.0532040000007,1177.1592139999998,600.3335319999999,5.0,5608.164631,350.5102894375,5608.164631,0.0,0.0,0,0,15,185,1892.5654779999995,925.0,176.0,69.0,345.0,65.0,59.0,295.0,57.0,57.0,285.0,54.0,True,True,True,5608.164631,11.0,5.0,970.8423990000001,281,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,13.392110000131652,5.135774994414533,0,39
