id,cohort,family,total,comparison,delta_s_per_source,delta_percent,delta_total_s,baseline_s_per_source,valid
129,evaluation,strict_mixed_stratified,11,R12-R0,-173.68458281818175,-21.469846731303104,-1910.5304109999997,808.969831,True
129,evaluation,strict_mixed_stratified,11,R12-R1,-173.68458281818175,-21.469846731303104,-1910.5304109999997,808.969831,True
129,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,635.2852481818182,True
130,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,764.9702303333333,True
130,evaluation,strict_mixed_stratified,12,R2-R0,-175.31462575,-22.917836380849387,-2103.775509,764.9702303333333,True
130,evaluation,strict_mixed_stratified,12,R12-R0,-175.31462575,-22.917836380849387,-2103.775509,764.9702303333333,True
130,evaluation,strict_mixed_stratified,12,R12-R1,-175.31462575,-22.917836380849387,-2103.775509,764.9702303333333,True
130,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,589.6556045833333,True
131,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,732.4818063846154,True
131,evaluation,strict_mixed_stratified,13,R2-R0,-190.86216176923085,-26.056915012167813,-2481.208103000001,732.4818063846154,True
131,evaluation,strict_mixed_stratified,13,R12-R0,-190.86216176923085,-26.056915012167813,-2481.208103000001,732.4818063846154,True
131,evaluation,strict_mixed_stratified,13,R12-R1,-190.86216176923085,-26.056915012167813,-2481.208103000001,732.4818063846154,True
131,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,541.6196446153846,True
132,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,664.0446762857143,True
132,evaluation,strict_mixed_stratified,14,R2-R0,-169.72273150000007,-25.55893263828751,-2376.118241,664.0446762857143,True
132,evaluation,strict_mixed_stratified,14,R12-R0,-169.72273150000007,-25.55893263828751,-2376.118241,664.0446762857143,True
132,evaluation,strict_mixed_stratified,14,R12-R1,-169.72273150000007,-25.55893263828751,-2376.118241,664.0446762857143,True
132,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,494.32194478571427,True
133,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,567.0723207999999,True
133,evaluation,strict_mixed_stratified,15,R2-R0,-91.76671126666662,-16.18254107998188,-1376.500668999999,567.0723207999999,True
133,evaluation,strict_mixed_stratified,15,R12-R0,-91.76671126666662,-16.18254107998188,-1376.500668999999,567.0723207999999,True
133,evaluation,strict_mixed_stratified,15,R12-R1,-91.76671126666662,-16.18254107998188,-1376.500668999999,567.0723207999999,True
133,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,475.3056095333333,True
134,evaluation,strict_mixed_stratified,16,R1-R0,-171.9397674375,-31.4179124045175,-2751.036279,547.266684125,True
134,evaluation,strict_mixed_stratified,16,R2-R0,-143.60729018749998,-26.240824510833725,-2297.7166429999997,547.266684125,True
134,evaluation,strict_mixed_stratified,16,R12-R0,-163.27244643749998,-29.834165165480325,-2612.3591429999997,547.266684125,True
134,evaluation,strict_mixed_stratified,16,R12-R1,8.667321000000015,2.3092724274865937,138.67713600000025,375.3269166875,True
134,evaluation,strict_mixed_stratified,16,R12-R2,-19.665156249999995,-4.871720204050255,-314.6424999999999,403.6593939375,True
135,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,889.8709204999999,True
135,evaluation,strict_mixed_stratified,10,R2-R0,-197.31388839999988,-22.17331568595739,-1973.138883999999,889.8709204999999,True
135,evaluation,strict_mixed_stratified,10,R12-R0,-197.31388839999988,-22.17331568595739,-1973.138883999999,889.8709204999999,True
135,evaluation,strict_mixed_stratified,10,R12-R1,-197.31388839999988,-22.17331568595739,-1973.138883999999,889.8709204999999,True
135,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,692.5570321,True
136,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,842.0447074545453,True
136,evaluation,strict_mixed_stratified,11,R2-R0,-217.07789954545444,-25.779854397715884,-2387.856894999999,842.0447074545453,True
136,evaluation,strict_mixed_stratified,11,R12-R0,-217.07789954545444,-25.779854397715884,-2387.856894999999,842.0447074545453,True
136,evaluation,strict_mixed_stratified,11,R12-R1,-217.07789954545444,-25.779854397715884,-2387.856894999999,842.0447074545453,True
136,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,624.9668079090909,True
137,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,831.5287555,True
137,evaluation,strict_mixed_stratified,12,R2-R0,-212.0260070833333,-25.49833733120169,-2544.3120849999996,831.5287555,True
137,evaluation,strict_mixed_stratified,12,R12-R0,-212.0260070833333,-25.49833733120169,-2544.3120849999996,831.5287555,True
137,evaluation,strict_mixed_stratified,12,R12-R1,-212.0260070833333,-25.49833733120169,-2544.3120849999996,831.5287555,True
137,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,619.5027484166667,True
138,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,670.1220491538461,True
138,evaluation,strict_mixed_stratified,13,R2-R0,-172.9848137692307,-25.813926580636508,-2248.8025789999992,670.1220491538461,True
138,evaluation,strict_mixed_stratified,13,R12-R0,-172.9848137692307,-25.813926580636508,-2248.8025789999992,670.1220491538461,True
138,evaluation,strict_mixed_stratified,13,R12-R1,-172.9848137692307,-25.813926580636508,-2248.8025789999992,670.1220491538461,True
138,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,497.1372353846154,True
139,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,643.0854611428571,True
139,evaluation,strict_mixed_stratified,14,R2-R0,-149.18258292857132,-23.197940544861957,-2088.5561609999995,643.0854611428571,True
139,evaluation,strict_mixed_stratified,14,R12-R0,-149.18258292857132,-23.197940544861957,-2088.5561609999995,643.0854611428571,True
139,evaluation,strict_mixed_stratified,14,R12-R1,-149.18258292857132,-23.197940544861957,-2088.5561609999995,643.0854611428571,True
139,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,493.90287821428575,True
140,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,611.3860597333334,True
140,evaluation,strict_mixed_stratified,15,R2-R0,-142.18957546666667,-23.256921416998797,-2132.843632,611.3860597333334,True
140,evaluation,strict_mixed_stratified,15,R12-R0,-142.18957546666667,-23.256921416998797,-2132.843632,611.3860597333334,True
140,evaluation,strict_mixed_stratified,15,R12-R1,-142.18957546666667,-23.256921416998797,-2132.843632,611.3860597333334,True
140,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,469.1964842666667,True
141,evaluation,strict_mixed_stratified,16,R1-R0,-159.05700831250005,-32.34308114401088,-2544.9121330000007,491.7806303125,True
141,evaluation,strict_mixed_stratified,16,R2-R0,-103.00115812500002,-20.944533350072845,-1648.0185300000003,491.7806303125,True
141,evaluation,strict_mixed_stratified,16,R12-R0,-107.87613643750001,-21.935824590925947,-1726.0181830000001,491.7806303125,True
141,evaluation,strict_mixed_stratified,16,R12-R1,51.18087187500004,15.38239802973774,818.8939500000006,332.723622,True
141,evaluation,strict_mixed_stratified,16,R12-R2,-4.874978312499991,-1.253918650866652,-77.99965299999985,388.7794721875,True
142,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,964.6482225,True
142,evaluation,strict_mixed_stratified,10,R2-R0,-221.964431,-23.009883377460948,-2219.6443099999997,964.6482225,True
142,evaluation,strict_mixed_stratified,10,R12-R0,-221.964431,-23.009883377460948,-2219.6443099999997,964.6482225,True
142,evaluation,strict_mixed_stratified,10,R12-R1,-221.964431,-23.009883377460948,-2219.6443099999997,964.6482225,True
142,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,742.6837915,True
143,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,856.0070388181819,True
143,evaluation,strict_mixed_stratified,11,R2-R0,-208.4681681818182,-24.353557707847003,-2293.14985,856.0070388181819,True
143,evaluation,strict_mixed_stratified,11,R12-R0,-208.4681681818182,-24.353557707847003,-2293.14985,856.0070388181819,True
143,evaluation,strict_mixed_stratified,11,R12-R1,-208.4681681818182,-24.353557707847003,-2293.14985,856.0070388181819,True
143,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,647.5388706363636,True
144,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,787.0716402500001,True
144,evaluation,strict_mixed_stratified,12,R2-R0,-208.7483115000001,-26.522148788602614,-2504.979738000001,787.0716402500001,True
144,evaluation,strict_mixed_stratified,12,R12-R0,-208.7483115000001,-26.522148788602614,-2504.979738000001,787.0716402500001,True
144,evaluation,strict_mixed_stratified,12,R12-R1,-208.7483115000001,-26.522148788602614,-2504.979738000001,787.0716402500001,True
144,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,578.32332875,True
145,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,684.8258047692308,True
145,evaluation,strict_mixed_stratified,13,R2-R0,-168.28979476923075,-24.574102435573412,-2187.7673320000004,684.8258047692308,True
145,evaluation,strict_mixed_stratified,13,R12-R0,-168.28979476923075,-24.574102435573412,-2187.7673320000004,684.8258047692308,True
145,evaluation,strict_mixed_stratified,13,R12-R1,-168.28979476923075,-24.574102435573412,-2187.7673320000004,684.8258047692308,True
145,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,516.53601,True
146,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,620.2329583571428,True
146,evaluation,strict_mixed_stratified,14,R2-R0,-130.5989032142857,-21.05642750108165,-1828.384645,620.2329583571428,True
146,evaluation,strict_mixed_stratified,14,R12-R0,-130.5989032142857,-21.05642750108165,-1828.384645,620.2329583571428,True
146,evaluation,strict_mixed_stratified,14,R12-R1,-130.5989032142857,-21.05642750108165,-1828.384645,620.2329583571428,True
146,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,489.6340551428571,True
147,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,566.870867,True
147,evaluation,strict_mixed_stratified,15,R2-R0,-124.9813139333333,-22.047581064583675,-1874.719709,566.870867,True
147,evaluation,strict_mixed_stratified,15,R12-R0,-124.9813139333333,-22.047581064583675,-1874.719709,566.870867,True
147,evaluation,strict_mixed_stratified,15,R12-R1,-124.9813139333333,-22.047581064583675,-1874.719709,566.870867,True
147,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,441.8895530666667,True
148,evaluation,strict_mixed_stratified,16,R1-R0,-30.30176962500002,-5.367915627997643,-484.8283140000003,564.4978745,True
148,evaluation,strict_mixed_stratified,16,R2-R0,-102.04696456249997,-18.07747542944911,-1632.7514329999995,564.4978745,True
148,evaluation,strict_mixed_stratified,16,R12-R0,-108.01874968749996,-19.13536871740692,-1728.2999949999994,564.4978745,True
148,evaluation,strict_mixed_stratified,16,R12-R1,-77.71698006249994,-14.54839886574715,-1243.471680999999,534.196104875,True
148,evaluation,strict_mixed_stratified,16,R12-R2,-5.971785124999997,-1.2913338468308087,-95.54856199999995,462.4509099375,True
149,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,902.1955915000001,True
149,evaluation,strict_mixed_stratified,10,R2-R0,-199.58615870000006,-22.12227155401701,-1995.8615870000003,902.1955915000001,True
149,evaluation,strict_mixed_stratified,10,R12-R0,-199.58615870000006,-22.12227155401701,-1995.8615870000003,902.1955915000001,True
149,evaluation,strict_mixed_stratified,10,R12-R1,-199.58615870000006,-22.12227155401701,-1995.8615870000003,902.1955915000001,True
149,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,702.6094328,True
150,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,827.9952175454546,True
150,evaluation,strict_mixed_stratified,11,R2-R0,-197.65801772727275,-23.87187915326599,-2174.238195000001,827.9952175454546,True
150,evaluation,strict_mixed_stratified,11,R12-R0,-197.65801772727275,-23.87187915326599,-2174.238195000001,827.9952175454546,True
150,evaluation,strict_mixed_stratified,11,R12-R1,-197.65801772727275,-23.87187915326599,-2174.238195000001,827.9952175454546,True
150,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,630.3371998181818,True
151,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,721.5494117500001,True
151,evaluation,strict_mixed_stratified,12,R2-R0,-135.30529033333346,-18.75204776415417,-1623.6634840000006,721.5494117500001,True
151,evaluation,strict_mixed_stratified,12,R12-R0,-135.30529033333346,-18.75204776415417,-1623.6634840000006,721.5494117500001,True
151,evaluation,strict_mixed_stratified,12,R12-R1,-135.30529033333346,-18.75204776415417,-1623.6634840000006,721.5494117500001,True
151,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,586.2441214166666,True
152,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,741.3251049230769,True
152,evaluation,strict_mixed_stratified,13,R2-R0,-131.50391407692302,-17.739034224474086,-1709.5508829999999,741.3251049230769,True
152,evaluation,strict_mixed_stratified,13,R12-R0,-131.50391407692302,-17.739034224474086,-1709.5508829999999,741.3251049230769,True
152,evaluation,strict_mixed_stratified,13,R12-R1,-131.50391407692302,-17.739034224474086,-1709.5508829999999,741.3251049230769,True
152,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,609.8211908461539,True
153,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,609.0923931428571,True
153,evaluation,strict_mixed_stratified,14,R2-R0,-141.7550321428571,-23.273157527286624,-1984.5704499999993,609.0923931428571,True
153,evaluation,strict_mixed_stratified,14,R12-R0,-141.7550321428571,-23.273157527286624,-1984.5704499999993,609.0923931428571,True
153,evaluation,strict_mixed_stratified,14,R12-R1,-141.7550321428571,-23.273157527286624,-1984.5704499999993,609.0923931428571,True
153,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,467.337361,True
154,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,541.4490970666667,True
154,evaluation,strict_mixed_stratified,15,R2-R0,-144.04386440000002,-26.60339913398441,-2160.6579659999998,541.4490970666667,True
154,evaluation,strict_mixed_stratified,15,R12-R0,-144.04386440000002,-26.60339913398441,-2160.6579659999998,541.4490970666667,True
154,evaluation,strict_mixed_stratified,15,R12-R1,-144.04386440000002,-26.60339913398441,-2160.6579659999998,541.4490970666667,True
154,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,397.4052326666667,True
155,evaluation,strict_mixed_stratified,16,R1-R0,-7.398645999999985,-1.4197476128747595,-118.37833599999976,521.1240316875,True
155,evaluation,strict_mixed_stratified,16,R2-R0,-54.307543312499945,-10.421231800928785,-868.9206929999991,521.1240316875,True
155,evaluation,strict_mixed_stratified,16,R12-R0,-63.842699624999966,-12.250960566578557,-1021.4831939999995,521.1240316875,True
155,evaluation,strict_mixed_stratified,16,R12-R1,-56.44405362499998,-10.987203513305646,-903.1048579999997,513.7253856875,True
155,evaluation,strict_mixed_stratified,16,R12-R2,-9.535156312500021,-2.042592014196444,-152.56250100000034,466.816488375,True
156,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,935.2008226,True
156,evaluation,strict_mixed_stratified,10,R2-R0,-152.27890490000004,-16.283016569279912,-1522.789049,935.2008226,True
156,evaluation,strict_mixed_stratified,10,R12-R0,-152.27890490000004,-16.283016569279912,-1522.789049,935.2008226,True
156,evaluation,strict_mixed_stratified,10,R12-R1,-152.27890490000004,-16.283016569279912,-1522.789049,935.2008226,True
156,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,782.9219177,True
157,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,847.042449,True
157,evaluation,strict_mixed_stratified,11,R2-R0,-168.78690009090917,-19.926616462985454,-1856.655901,847.042449,True
157,evaluation,strict_mixed_stratified,11,R12-R0,-168.78690009090917,-19.926616462985454,-1856.655901,847.042449,True
157,evaluation,strict_mixed_stratified,11,R12-R1,-168.78690009090917,-19.926616462985454,-1856.655901,847.042449,True
157,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,678.2555489090909,True
158,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,740.1723268333334,True
158,evaluation,strict_mixed_stratified,12,R2-R0,-165.9722797500001,-22.42346460858331,-1991.6673570000003,740.1723268333334,True
158,evaluation,strict_mixed_stratified,12,R12-R0,-165.9722797500001,-22.42346460858331,-1991.6673570000003,740.1723268333334,True
158,evaluation,strict_mixed_stratified,12,R12-R1,-165.9722797500001,-22.42346460858331,-1991.6673570000003,740.1723268333334,True
158,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,574.2000470833333,True
159,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,720.0911936923077,True
159,evaluation,strict_mixed_stratified,13,R2-R0,-166.97754092307696,-23.188388135520768,-2170.7080320000005,720.0911936923077,True
159,evaluation,strict_mixed_stratified,13,R12-R0,-166.97754092307696,-23.188388135520768,-2170.7080320000005,720.0911936923077,True
159,evaluation,strict_mixed_stratified,13,R12-R1,-166.97754092307696,-23.188388135520768,-2170.7080320000005,720.0911936923077,True
159,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,553.1136527692307,True
160,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,627.4301588571428,True
160,evaluation,strict_mixed_stratified,14,R2-R0,-157.45300435714285,-25.09490532682423,-2204.3420610000003,627.4301588571428,True
160,evaluation,strict_mixed_stratified,14,R12-R0,-157.45300435714285,-25.09490532682423,-2204.3420610000003,627.4301588571428,True
160,evaluation,strict_mixed_stratified,14,R12-R1,-157.45300435714285,-25.09490532682423,-2204.3420610000003,627.4301588571428,True
160,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,469.9771545,True
