audit,certified_clears,clear_attempts,cleared,completion_reason,device,discovery_nodes,distance_m,execution_backend,localization_observations,mean_time_per_source_s,measures,mixed,optical_fallbacks,policy,problem,runtime_s,seed,status,total,variant,virtual_time_s,wall_s
True,11,11,11,coverage_exhausted,cpu,7,14035.21251747248,LOCAL_DEV,30,328.003864,125,False,0,P3,3,0.6406946999923093,65,FULL_CLEAR,11,D,3608.042504,0.6412152000120841
True,12,12,12,coverage_exhausted,cpu,7,14970.996572384134,LOCAL_DEV,34,308.0999425,109,False,0,P3,3,0.8618750000023283,66,FULL_CLEAR,12,A,3697.19931,0.862412199989194
True,12,12,12,coverage_exhausted,cpu,7,12040.801386163545,LOCAL_DEV,33,259.5133564166667,109,False,0,P3,3,0.7748866999900201,66,FULL_CLEAR,12,D,3114.160277,0.7753727999952389
True,14,14,14,coverage_exhausted,cpu,7,18394.28352732192,LOCAL_DEV,40,312.3469075,106,False,0,P3,3,1.0989574000122957,67,FULL_CLEAR,14,A,4372.856705,1.0994358000025386
True,14,14,14,coverage_exhausted,cpu,7,13489.115498264044,LOCAL_DEV,40,249.84450714285714,123,False,0,P3,3,1.0058258999924874,67,FULL_CLEAR,14,D,3497.8231,1.0062031999987084
True,10,10,10,coverage_exhausted,cpu,7,14908.8522397427,LOCAL_DEV,27,370.17704480000003,113,False,0,P3,3,0.7117502000037348,68,FULL_CLEAR,10,A,3701.770448,0.7120683999964967
True,10,10,10,coverage_exhausted,cpu,7,13136.837167849028,LOCAL_DEV,28,336.23674339999997,115,False,0,P3,3,0.5513293999974849,68,FULL_CLEAR,10,D,3362.367434,0.5518487999943318
True,13,13,13,coverage_exhausted,cpu,7,17521.994215920353,LOCAL_DEV,34,320.4922186923077,101,False,0,P3,3,0.9239827999990666,69,FULL_CLEAR,13,A,4166.398843,0.9242699000024004
True,13,13,13,coverage_exhausted,cpu,7,14454.110065498493,LOCAL_DEV,38,279.21707815384616,113,False,0,P3,3,0.7624907999997959,69,FULL_CLEAR,13,D,3629.822016,0.7629893999983324
True,10,10,10,coverage_exhausted,cpu,7,17236.307671111615,LOCAL_DEV,27,413.6261531,108,False,0,P3,3,0.7717919999995502,70,FULL_CLEAR,10,A,4136.261531,0.7720646000088891
True,10,10,10,coverage_exhausted,cpu,7,14234.526009806212,LOCAL_DEV,28,357.3905198,114,False,0,P3,3,0.7270157000020845,70,FULL_CLEAR,10,D,3573.905198,0.7274848999950336
True,11,11,11,coverage_exhausted,cpu,7,14069.22680317409,LOCAL_DEV,30,323.6223054545454,116,False,0,P3,3,0.7039973999926588,71,FULL_CLEAR,11,A,3559.84536,0.7043005000014091
True,11,11,11,coverage_exhausted,cpu,7,13243.817727523388,LOCAL_DEV,31,307.5239583636364,114,False,0,P3,3,0.7969241999962833,71,FULL_CLEAR,11,D,3382.763542,0.7973869999987073
True,11,11,11,coverage_exhausted,cpu,7,17257.675971926437,LOCAL_DEV,29,373.95774500000005,102,False,0,P3,3,0.7650423000013689,72,FULL_CLEAR,11,A,4113.535195,0.7655022999970242
True,11,11,11,coverage_exhausted,cpu,7,11977.065628378527,LOCAL_DEV,33,288.4921023636364,121,False,0,P3,3,0.7501687000039965,72,FULL_CLEAR,11,D,3173.413126,0.7506733000045642
True,13,62,14,coverage_exhausted,cpu,7,19608.821006000464,LOCAL_DEV,34,342.4831567142857,111,False,1,P3,3,0.8099943999986863,73,FULL_CLEAR,14,A,4794.764194,0.810626599995885
True,14,14,14,coverage_exhausted,cpu,7,17228.342862000034,LOCAL_DEV,38,303.4048980714286,123,False,0,P3,3,0.819414899990079,73,FULL_CLEAR,14,D,4247.668573,0.8197159000119427
True,10,10,10,coverage_exhausted,cpu,7,15599.610215562087,LOCAL_DEV,26,390.0922043,123,False,0,P3,3,0.6635949999908917,74,FULL_CLEAR,10,A,3900.922043,0.6641128000046592
True,10,10,10,coverage_exhausted,cpu,7,12549.45740525668,LOCAL_DEV,29,328.9891482,123,False,0,P3,3,0.7409099999931641,74,FULL_CLEAR,10,D,3289.891482,0.7412163000117289
True,16,16,16,coverage_exhausted,cpu,7,14426.76829941054,LOCAL_DEV,47,223.9596039375,104,False,0,P3,3,1.021390900001279,75,FULL_CLEAR,16,A,3583.353663,1.0218814000108978
True,16,16,16,coverage_exhausted,cpu,7,14426.76829941054,LOCAL_DEV,47,223.9596039375,104,False,0,P3,3,1.0662291000044206,75,FULL_CLEAR,16,D,3583.353663,1.066703200005577
True,11,11,11,coverage_exhausted,cpu,7,17745.610482152897,LOCAL_DEV,27,386.64746345454546,109,False,0,P3,3,0.67983579999418,76,FULL_CLEAR,11,A,4253.122098,0.680319299994153
True,11,11,11,coverage_exhausted,cpu,7,16753.355844040238,LOCAL_DEV,29,376.69737909090907,124,False,0,P3,3,0.6905146000062814,76,FULL_CLEAR,11,D,4143.67117,0.6910263000027044
True,12,12,12,coverage_exhausted,cpu,7,17639.20553073944,LOCAL_DEV,31,348.40342558333333,100,False,0,P3,3,0.6836669000040274,77,FULL_CLEAR,12,A,4180.841107,0.6840976999956183
True,12,12,12,coverage_exhausted,cpu,7,15534.57989246827,LOCAL_DEV,32,323.1596650833333,120,False,0,P3,3,0.8297438000008697,77,FULL_CLEAR,12,D,3877.915981,0.8302466000022832
True,16,16,16,coverage_exhausted,cpu,7,18985.610230895585,LOCAL_DEV,42,279.695127875,101,False,0,P3,3,0.9806494000076782,78,FULL_CLEAR,16,A,4475.122046,0.9811148000007961
True,16,16,16,coverage_exhausted,cpu,7,16424.656639836307,LOCAL_DEV,47,251.2457080625,110,False,0,P3,3,0.8580015000043204,78,FULL_CLEAR,16,D,4019.931329,0.8585094999871217
True,14,14,14,coverage_exhausted,cpu,7,17158.47369964412,LOCAL_DEV,39,295.33533878571427,107,False,0,P3,3,1.0408483000064734,79,FULL_CLEAR,14,A,4134.694743,1.0412300000025425
True,14,14,14,coverage_exhausted,cpu,7,16032.584925227615,LOCAL_DEV,42,286.7512132142857,125,False,0,P3,3,1.1681831000023521,79,FULL_CLEAR,14,D,4014.516985,1.1687489000032656
True,15,15,15,coverage_exhausted,cpu,7,19326.300180530714,LOCAL_DEV,39,298.68400246666664,92,False,0,P3,3,1.0884687000070699,80,FULL_CLEAR,15,A,4480.260037,1.0889472999988357
True,15,15,15,coverage_exhausted,cpu,7,16692.355006667498,LOCAL_DEV,44,270.23140013333335,108,False,0,P3,3,0.9702040999982273,80,FULL_CLEAR,15,D,4053.471002,0.9706749000033597
True,14,14,14,coverage_exhausted,cpu,7,12493.285702468704,LOCAL_DEV,39,232.04693857142857,114,False,0,P3,3,0.8483160000032512,81,FULL_CLEAR,14,A,3248.65714,0.8488160999986576
True,14,14,14,coverage_exhausted,cpu,7,11995.225608253302,LOCAL_DEV,39,225.00322321428573,114,False,0,P3,3,0.8362903000088409,81,FULL_CLEAR,14,D,3150.045125,0.8367885999905411
True,15,15,15,coverage_exhausted,cpu,7,20433.95325952902,LOCAL_DEV,40,315.25271,96,False,0,P3,3,1.121729000005871,82,FULL_CLEAR,15,A,4728.79065,1.1221910000022035
True,15,15,15,coverage_exhausted,cpu,7,16636.781173877287,LOCAL_DEV,46,273.2904154666667,117,False,0,P3,3,1.0840041999908863,82,FULL_CLEAR,15,D,4099.356232,1.0845340000087162
True,13,13,13,coverage_exhausted,cpu,7,16877.050008001093,LOCAL_DEV,31,316.262308,113,False,0,P3,3,0.7940957999962848,83,FULL_CLEAR,13,A,4111.410004,0.79456460000074
True,13,13,13,coverage_exhausted,cpu,7,15185.988180488075,LOCAL_DEV,33,288.39981823076926,109,False,0,P3,3,0.8906512999965344,83,FULL_CLEAR,13,D,3749.197637,0.8909447999903932
True,14,14,14,coverage_exhausted,cpu,7,16977.91416045629,LOCAL_DEV,35,293.3987736428571,108,False,0,P3,3,0.8033051999955205,84,FULL_CLEAR,14,A,4107.582831,0.8037850999971852
True,14,14,14,coverage_exhausted,cpu,7,15036.102158403679,LOCAL_DEV,42,270.730031,121,False,0,P3,3,1.1963147000060417,84,FULL_CLEAR,14,D,3790.220434,1.1968152000044938
True,12,12,12,coverage_exhausted,cpu,7,14341.10372943943,LOCAL_DEV,32,298.85172900000003,111,False,0,P3,3,0.8242156000051182,85,FULL_CLEAR,12,A,3586.220748,0.8246756999869831
True,12,12,12,coverage_exhausted,cpu,7,12305.682311743802,LOCAL_DEV,36,262.761372,106,False,0,P3,3,0.7998694999987492,85,FULL_CLEAR,12,D,3153.136464,0.8003008999949088
True,14,14,14,coverage_exhausted,cpu,7,13922.963550513256,LOCAL_DEV,40,252.11376507142856,113,False,0,P3,3,0.7177255999995396,86,FULL_CLEAR,14,A,3529.592711,0.7182927999965614
True,14,14,14,coverage_exhausted,cpu,7,13922.963550513256,LOCAL_DEV,40,252.11376507142856,113,False,0,P3,3,0.7020505000109551,86,FULL_CLEAR,14,D,3529.592711,0.7024907000013627
True,10,10,10,coverage_exhausted,cpu,7,14629.000323402382,LOCAL_DEV,25,363.9800065,112,False,0,P3,3,0.7697772000101395,87,FULL_CLEAR,10,A,3639.800065,0.7702940000017406
True,10,10,10,coverage_exhausted,cpu,7,14654.91905525235,LOCAL_DEV,27,367.7983812,117,False,0,P3,3,0.5760524000070291,87,FULL_CLEAR,10,D,3677.983812,0.5765594999975292
True,14,14,14,coverage_exhausted,cpu,7,16522.802209938,LOCAL_DEV,43,285.96860292857144,106,False,0,P3,3,1.0069174000091152,88,FULL_CLEAR,14,A,4003.560441,1.0075125000003027
True,14,14,14,coverage_exhausted,cpu,7,15615.430035414556,LOCAL_DEV,42,279.36328614285713,121,False,0,P3,3,0.9433079000009457,88,FULL_CLEAR,14,D,3911.086006,0.9438514000066789
True,14,14,14,coverage_exhausted,cpu,7,17137.958050297264,LOCAL_DEV,40,296.3279722857143,110,False,0,P3,3,0.9365660000039497,89,FULL_CLEAR,14,A,4148.591612,0.9370863999938592
True,14,14,14,coverage_exhausted,cpu,7,17091.534367338863,LOCAL_DEV,40,299.6647767142857,119,False,0,P3,3,0.9583789000025718,89,FULL_CLEAR,14,D,4195.306874,0.9589004000008572
True,10,10,10,coverage_exhausted,cpu,7,14553.114381028781,LOCAL_DEV,27,369.8622874,124,False,0,P3,3,0.7282607999950415,90,FULL_CLEAR,10,A,3698.622874,0.7285921000002418
True,10,10,10,coverage_exhausted,cpu,7,11886.946129230637,LOCAL_DEV,28,319.5389224,129,False,0,P3,3,0.7378948999976274,90,FULL_CLEAR,10,D,3195.389224,0.7384605999977794
True,10,10,10,coverage_exhausted,cpu,7,12730.167853561965,LOCAL_DEV,26,325.6033576,111,False,0,P3,3,0.7089257999905385,91,FULL_CLEAR,10,A,3256.033576,0.7094049000006635
True,10,10,10,coverage_exhausted,cpu,7,13008.124462125947,LOCAL_DEV,27,339.06248930000004,124,False,0,P3,3,0.6546047000010731,91,FULL_CLEAR,10,D,3390.624893,0.6550985999929253
True,9,10,10,coverage_exhausted,cpu,7,14000.449727449406,LOCAL_DEV,26,355.50899450000003,118,False,1,P3,3,0.5176047000131803,92,FULL_CLEAR,10,A,3555.089945,0.5181143000081647
True,10,10,10,coverage_exhausted,cpu,7,11745.494694328678,LOCAL_DEV,30,315.60989370000004,127,False,0,P3,3,0.6549077999952715,92,FULL_CLEAR,10,D,3156.098937,0.6555000000080327
True,13,13,13,coverage_exhausted,cpu,7,17368.153229730106,LOCAL_DEV,34,317.81774199999995,100,False,0,P3,3,0.9091515000036452,93,FULL_CLEAR,13,A,4131.630646,0.9095936999947298
True,13,13,13,coverage_exhausted,cpu,7,13732.9125333906,LOCAL_DEV,39,274.0448083076923,126,False,0,P3,3,0.8342899999988731,93,FULL_CLEAR,13,D,3562.582508,0.83483979999437
True,13,13,13,coverage_exhausted,cpu,7,18941.219853420123,LOCAL_DEV,33,342.4803054615385,101,False,0,P3,3,0.8399926999991294,94,FULL_CLEAR,13,A,4452.243971,0.8404802000004565
True,13,13,13,coverage_exhausted,cpu,7,16345.86115558419,LOCAL_DEV,35,308.2440176923077,113,False,0,P3,3,0.7522391999955289,94,FULL_CLEAR,13,D,4007.17223,0.7525364000030095
True,13,13,13,coverage_exhausted,cpu,7,16071.378855145977,LOCAL_DEV,37,298.0981365384615,101,False,0,P3,3,0.8883101999963401,95,FULL_CLEAR,13,A,3875.275775,0.8887944000016432
True,13,13,13,coverage_exhausted,cpu,7,15290.499536467363,LOCAL_DEV,38,293.7769160769231,117,False,0,P3,3,0.8796463000035146,95,FULL_CLEAR,13,D,3819.099909,0.8801831000018865
True,16,16,16,coverage_exhausted,cpu,7,15300.352740302398,LOCAL_DEV,44,231.3794093125,95,False,0,P3,3,1.0317194999952335,96,FULL_CLEAR,16,A,3702.070549,1.0321765999979107
True,16,16,16,coverage_exhausted,cpu,7,13545.580241160627,LOCAL_DEV,48,216.757253,114,False,0,P3,3,1.0295561000093585,96,FULL_CLEAR,16,D,3468.116048,1.030046100000618
True,13,13,13,coverage_exhausted,cpu,7,13959.03999408913,LOCAL_DEV,36,273.0621539230769,117,False,0,P3,3,0.8550204999919515,97,FULL_CLEAR,13,A,3549.808001,0.8555902000080096
True,13,13,13,coverage_exhausted,cpu,7,13261.501643308922,LOCAL_DEV,32,264.8692560769231,122,False,0,P3,3,0.7495214999944437,97,FULL_CLEAR,13,D,3443.300329,0.7500563999929
True,13,31,15,coverage_exhausted,cpu,7,20176.6829369336,LOCAL_DEV,37,315.55577253333337,97,False,2,P3,3,0.8952243000094313,98,FULL_CLEAR,15,A,4733.336588,0.8957220000011148
True,15,15,15,coverage_exhausted,cpu,7,16501.189826431168,LOCAL_DEV,41,269.6158645333333,112,False,0,P3,3,0.9063518000039039,98,FULL_CLEAR,15,D,4044.237968,0.90686000000278
True,12,12,12,coverage_exhausted,cpu,7,16898.520896205693,LOCAL_DEV,33,340.14201483333335,109,False,0,P3,3,1.0344315999973333,99,FULL_CLEAR,12,A,4081.704178,1.0348899999953574
True,12,12,12,coverage_exhausted,cpu,7,12941.249164533554,LOCAL_DEV,36,277.6874861666667,115,False,0,P3,3,0.792165599996224,99,FULL_CLEAR,12,D,3332.249834,0.7926666999992449
True,13,13,13,coverage_exhausted,cpu,7,13966.286582296578,LOCAL_DEV,34,272.40440884615384,115,False,0,P3,3,0.8317673999990802,100,FULL_CLEAR,13,A,3541.257315,0.8322667000029469
True,13,13,13,coverage_exhausted,cpu,7,13766.116076514472,LOCAL_DEV,35,269.7864010769231,116,False,0,P3,3,0.8933053000073414,100,FULL_CLEAR,13,D,3507.223214,0.8938106999994488
True,13,13,13,coverage_exhausted,cpu,7,15312.50007884495,LOCAL_DEV,36,295.4230783846154,120,False,0,P3,3,0.898392099988996,101,FULL_CLEAR,13,A,3840.500019,0.8989376000099583
True,13,13,13,coverage_exhausted,cpu,7,14642.21307040578,LOCAL_DEV,37,286.4186626153846,123,False,0,P3,3,0.9877727999992203,101,FULL_CLEAR,13,D,3723.442614,0.9882906999991974
True,11,11,11,coverage_exhausted,cpu,7,11467.304084956913,LOCAL_DEV,35,281.0418925454546,125,False,0,P3,3,0.7328776000067592,102,FULL_CLEAR,11,A,3091.460818,0.7331864000007045
True,11,11,11,coverage_exhausted,cpu,7,11467.304084956913,LOCAL_DEV,35,281.0418925454546,125,False,0,P3,3,0.7427733000076842,102,FULL_CLEAR,11,D,3091.460818,0.7432586000068113
True,16,16,16,coverage_exhausted,cpu,7,17953.908586130372,LOCAL_DEV,44,263.3613571875,92,False,0,P3,3,1.1116227000020444,103,FULL_CLEAR,16,A,4213.781715,1.1120366000104696
True,16,16,16,coverage_exhausted,cpu,7,14891.02366460291,LOCAL_DEV,45,232.2002958125,110,False,0,P3,3,0.811266999997315,103,FULL_CLEAR,16,D,3715.204733,0.8117779000021983
True,13,13,13,coverage_exhausted,cpu,7,17124.75378716874,LOCAL_DEV,33,314.76544292307693,102,False,0,P3,3,0.8844963000010466,104,FULL_CLEAR,13,A,4091.950758,0.8849707000044873
True,13,13,13,coverage_exhausted,cpu,7,11713.00969052482,LOCAL_DEV,37,240.20014915384616,120,False,0,P3,3,0.7068954999995185,104,FULL_CLEAR,13,D,3122.601939,0.7074909999937518
True,13,13,13,coverage_exhausted,cpu,7,15469.590416542434,LOCAL_DEV,33,291.91677553846154,107,False,0,P3,3,0.7553316000121413,105,FULL_CLEAR,13,A,3794.918082,0.755822499995702
True,13,13,13,coverage_exhausted,cpu,7,11932.581166747386,LOCAL_DEV,31,239.1166333846154,110,False,0,P3,3,0.6284981000062544,105,FULL_CLEAR,13,D,3108.516234,0.6288055999903008
True,12,12,12,coverage_exhausted,cpu,7,17717.227274883815,LOCAL_DEV,33,352.12045458333336,105,False,0,P3,3,0.92163920000894,106,FULL_CLEAR,12,A,4225.445455,0.9219039000017801
True,12,12,12,coverage_exhausted,cpu,7,12943.879884555517,LOCAL_DEV,37,278.81466466666666,117,False,0,P3,3,0.8051659999910044,106,FULL_CLEAR,12,D,3345.775976,0.8056786000088323
True,13,13,13,coverage_exhausted,cpu,7,15066.167677938405,LOCAL_DEV,39,292.1718103076923,121,False,0,P3,3,1.00255279999692,107,FULL_CLEAR,13,A,3798.233534,1.0030824999994365
True,13,13,13,coverage_exhausted,cpu,7,14255.215327956155,LOCAL_DEV,40,277.92638953846154,117,False,0,P3,3,0.9667852999991737,107,FULL_CLEAR,13,D,3613.043064,0.967310499996529
True,11,11,11,coverage_exhausted,cpu,7,14497.529517533516,LOCAL_DEV,31,327.59144572727274,109,False,0,P3,3,0.7204342000040924,108,FULL_CLEAR,11,A,3603.505903,0.7209069000091404
True,11,11,11,coverage_exhausted,cpu,7,12329.208320575508,LOCAL_DEV,30,295.1674239090909,122,False,0,P3,3,0.6162249999906635,108,FULL_CLEAR,11,D,3246.841663,0.6167248000128893
True,13,13,13,coverage_exhausted,cpu,7,19365.16842193628,LOCAL_DEV,35,347.3102833846154,98,False,0,P3,3,0.9211644000024535,109,FULL_CLEAR,13,A,4515.033684,0.921689900002093
True,13,13,13,coverage_exhausted,cpu,7,14159.452584920138,LOCAL_DEV,38,275.76080907692307,116,False,0,P3,3,0.9535038999893004,109,FULL_CLEAR,13,D,3584.890518,0.9541381000017282
True,16,16,16,coverage_exhausted,cpu,7,18564.744431798248,LOCAL_DEV,41,270.7468054375,91,False,0,P3,3,1.0295445000083419,110,FULL_CLEAR,16,A,4331.948887,1.0298309000063455
True,16,16,16,coverage_exhausted,cpu,7,15235.458948426462,LOCAL_DEV,46,234.44323675,105,False,0,P3,3,0.9294153000082588,110,FULL_CLEAR,16,D,3751.091788,0.9299354999966454
True,12,12,12,coverage_exhausted,cpu,7,17226.249688259482,LOCAL_DEV,32,346.27082825,110,False,0,P3,3,0.9010232000000542,111,FULL_CLEAR,12,A,4155.249939,0.9015084999991814
True,12,12,12,coverage_exhausted,cpu,7,13432.869720218228,LOCAL_DEV,32,288.9644954166667,121,False,0,P3,3,0.8056236999982502,111,FULL_CLEAR,12,D,3467.573945,0.8061012999969535
True,14,14,14,coverage_exhausted,cpu,7,20641.657256630566,LOCAL_DEV,35,339.9522466428571,95,False,0,P3,3,0.9758202000084566,112,FULL_CLEAR,14,A,4759.331453,0.9762398999882862
True,14,14,14,coverage_exhausted,cpu,7,14469.529796627005,LOCAL_DEV,37,259.7789971428571,113,False,0,P3,3,0.8404509999963921,112,FULL_CLEAR,14,D,3636.90596,0.8409176999994088
True,15,15,15,coverage_exhausted,cpu,7,17995.446033118224,LOCAL_DEV,40,283.87261366666667,99,False,0,P3,3,0.9554615000088234,113,FULL_CLEAR,15,A,4258.089205,0.9558910999912769
True,15,15,15,coverage_exhausted,cpu,7,13903.521662324867,LOCAL_DEV,42,237.18028886666667,118,False,0,P3,3,0.9929005000012694,113,FULL_CLEAR,15,D,3557.704333,0.9934702000027755
True,13,13,13,coverage_exhausted,cpu,7,17712.104946571457,LOCAL_DEV,33,327.2631529230769,109,False,0,P3,3,0.8630548999935854,114,FULL_CLEAR,13,A,4254.420988,0.8633639000036055
True,13,13,13,coverage_exhausted,cpu,7,14956.091725288712,LOCAL_DEV,34,282.17064176923077,103,False,0,P3,3,0.8452846999862231,114,FULL_CLEAR,13,D,3668.218343,0.845766200000071
True,10,10,10,coverage_exhausted,cpu,7,15064.416270821233,LOCAL_DEV,30,380.1883257,124,False,0,P3,3,0.6733767999976408,115,FULL_CLEAR,10,A,3801.883257,0.6738952000014251
True,10,10,10,coverage_exhausted,cpu,7,12008.065088653606,LOCAL_DEV,30,316.5613017,120,False,0,P3,3,0.6819465000007767,115,FULL_CLEAR,10,D,3165.613017,0.6824613999924622
True,12,12,12,coverage_exhausted,cpu,7,19364.150810673294,LOCAL_DEV,30,381.0691801666667,108,False,0,P3,3,0.7975825000030454,116,FULL_CLEAR,12,A,4572.830162,0.7978808999905596
True,12,12,12,coverage_exhausted,cpu,7,16377.586330679362,LOCAL_DEV,36,339.79310541666666,125,False,0,P3,3,0.8981178999965778,116,FULL_CLEAR,12,D,4077.517265,0.8986337000096682
True,11,11,11,coverage_exhausted,cpu,7,14015.392590125768,LOCAL_DEV,31,321.64350181818185,114,False,0,P3,3,0.716733600012958,117,FULL_CLEAR,11,A,3538.07852,0.7172245999972802
True,11,11,11,coverage_exhausted,cpu,7,11636.828263558038,LOCAL_DEV,32,280.0332410909091,117,False,0,P3,3,0.7472834999935003,117,FULL_CLEAR,11,D,3080.365652,0.7477905999985524
True,11,11,11,coverage_exhausted,cpu,7,16682.344800734612,LOCAL_DEV,29,365.04263272727275,105,False,0,P3,3,0.7312711999984458,118,FULL_CLEAR,11,A,4015.46896,0.7317420000035781
True,11,11,11,coverage_exhausted,cpu,7,12974.944880061694,LOCAL_DEV,31,309.63536154545454,127,False,0,P3,3,0.78127819999645,118,FULL_CLEAR,11,D,3405.988977,0.7818009000038728
True,14,14,14,coverage_exhausted,cpu,7,18528.264860519455,LOCAL_DEV,35,314.76092657142857,106,False,0,P3,3,0.7540009999938775,119,FULL_CLEAR,14,A,4406.652972,0.7544889999990119
True,14,14,14,coverage_exhausted,cpu,7,16710.315435772,LOCAL_DEV,40,295.0759349285714,121,False,0,P3,3,1.0398178000032203,119,FULL_CLEAR,14,D,4131.063089,1.0403557999961777
True,12,12,12,coverage_exhausted,cpu,7,16821.253011549565,LOCAL_DEV,29,335.2708835,101,False,0,P3,3,0.8385302999959094,120,FULL_CLEAR,12,A,4023.250602,0.8390360000048531
True,12,12,12,coverage_exhausted,cpu,7,13260.060591685475,LOCAL_DEV,32,289.5843434166667,128,False,0,P3,3,0.761227000009967,120,FULL_CLEAR,12,D,3475.012121,0.7617915000009816
True,14,17,15,coverage_exhausted,cpu,7,15356.214210580012,LOCAL_DEV,38,252.61618959999998,107,False,1,P3,3,0.9096473999961745,121,FULL_CLEAR,15,A,3789.242844,0.9101845999975922
True,15,15,15,coverage_exhausted,cpu,7,15336.278068791928,LOCAL_DEV,39,252.28370766666666,108,False,0,P3,3,0.9455802000011317,121,FULL_CLEAR,15,D,3784.255615,0.9460767999989912
True,15,114,16,coverage_exhausted,cpu,7,30101.8814208665,LOCAL_DEV,43,431.7110178125,87,False,1,P3,3,1.0203045999951428,122,FULL_CLEAR,16,A,6907.376285,1.0210040000092704
True,16,16,16,coverage_exhausted,cpu,7,15667.8403606508,LOCAL_DEV,47,241.2855045,109,False,0,P3,3,1.1091248000011547,122,FULL_CLEAR,16,D,3860.568072,1.1096078000118723
True,10,170,12,coverage_exhausted,cpu,7,22906.916296355434,LOCAL_DEV,29,485.1152725,118,False,2,P3,3,0.6699937999946997,123,FULL_CLEAR,12,A,5821.38327,0.6707816000125604
True,12,12,12,coverage_exhausted,cpu,7,14493.275411222257,LOCAL_DEV,29,306.8045900833333,121,False,0,P3,3,0.6349330000084592,123,FULL_CLEAR,12,D,3681.655081,0.6352465000090888
True,15,15,15,coverage_exhausted,cpu,7,17793.316666161427,LOCAL_DEV,41,284.84422206666665,108,False,0,P3,3,1.1038665999949444,124,FULL_CLEAR,15,A,4272.663331,1.1043242000014288
True,15,15,15,coverage_exhausted,cpu,7,15124.467430337085,LOCAL_DEV,42,252.92623253333335,117,False,0,P3,3,1.0426270000025397,124,FULL_CLEAR,15,D,3793.893488,1.0429518000019016
True,13,13,13,coverage_exhausted,cpu,7,15548.329815759664,LOCAL_DEV,35,297.3589203076923,116,False,0,P3,3,0.7462989000050584,125,FULL_CLEAR,13,A,3865.665964,0.7467987999989418
True,13,13,13,coverage_exhausted,cpu,7,15641.53737648722,LOCAL_DEV,39,297.71595961538463,114,False,0,P3,3,0.8698562000063248,125,FULL_CLEAR,13,D,3870.307475,0.870123100001365
True,13,13,13,coverage_exhausted,cpu,7,15531.399725964095,LOCAL_DEV,36,296.02153423076925,114,False,0,P3,3,0.9434459000040079,126,FULL_CLEAR,13,A,3848.279945,0.9439574999996694
True,13,13,13,coverage_exhausted,cpu,7,15316.410096905083,LOCAL_DEV,34,292.3293860769231,113,False,0,P3,3,0.7873479000118095,126,FULL_CLEAR,13,D,3800.282019,0.7878460000065388
True,15,15,15,coverage_exhausted,cpu,7,18824.76870566912,LOCAL_DEV,42,298.5969159333333,108,False,0,P3,3,1.0329959000082454,127,FULL_CLEAR,15,A,4478.953739,1.0334881000017049
True,15,15,15,coverage_exhausted,cpu,7,16396.841643113483,LOCAL_DEV,41,268.22455513333335,113,False,0,P3,3,0.9045540999941295,127,FULL_CLEAR,15,D,4023.368327,0.9050694000034127
True,15,15,15,coverage_exhausted,cpu,7,19181.594712135953,LOCAL_DEV,43,308.1545961333333,120,False,0,P3,3,1.1214786000055028,128,FULL_CLEAR,15,A,4622.318942,1.1220314999955008
