id,variant,channel,adopted,saving_us,planning_wall_s
171,A,19,True,398052,0.035722300002817065
171,A,14,True,6293246,0.030722899973625317
171,A,12,True,4000251,0.03188999998383224
171,A,7,True,975354,0.11738520002108999
171,A,10,True,1852737,0.03888909998931922
171,A,6,True,2634193,0.03242339999997057
171,A,3,True,1479733,0.03695459998562001
171,A,11,True,2489776,0.15719669999089092
171,A,18,True,4155122,0.03508270002203062
171,B,19,True,4437585,0.039743199973599985
171,B,14,True,1999836,0.030762999987928197
171,B,8,True,1717300,0.10065360000589862
171,B,1,False,0,0.04880839999532327
171,B,12,True,4368038,0.033168000023579225
171,B,10,True,2587028,0.022270799992838874
171,B,7,True,617471,0.030940699973143637
171,B,16,True,1472822,0.11226170000736602
171,B,11,True,1716162,0.11249759997008368
171,B,18,True,4074,0.025075699988519773
171,B,6,True,597134,0.026961699972162023
172,A,16,True,5857617,0.12534490000689402
172,A,1,True,4637691,0.036535399965941906
172,A,11,True,382634,0.1103667999850586
172,A,20,True,1240036,0.11381370000890456
172,A,3,True,2547436,0.042471099994145334
172,A,7,True,1180393,0.12472610000986606
172,A,13,True,374611,0.11362389998976141
172,A,8,True,5370539,0.03723260000697337
172,A,17,True,1852024,0.0391020999813918
172,A,18,True,455796,0.1148541999864392
172,A,9,True,4813004,0.034308699978282675
172,A,12,True,783279,0.09476829998311587
172,A,19,True,2708293,0.024873999966075644
172,A,4,True,2704065,0.10236659998190589
172,A,14,True,3427579,0.021319199993740767
172,B,11,True,1464537,0.04172450001351535
172,B,3,True,701490,0.11021210000035353
172,B,7,True,136873,0.03223779998370446
172,B,14,True,104231,0.03442619999987073
172,B,13,True,526877,0.10320929999579675
172,B,8,True,1824411,0.03345419999095611
172,B,17,True,2029475,0.03376680001383647
172,B,18,True,1240168,0.11895130001357757
172,B,9,True,3132820,0.03475120000075549
172,B,16,True,1700489,0.03185920001124032
172,B,1,True,3164197,0.026529199996730313
172,B,12,True,3513127,0.08932489997823723
172,B,19,True,892259,0.08336619997862726
172,B,4,True,5174213,0.12383089997456409
172,B,2,True,1916395,0.01875419999123551
173,A,4,True,2765241,0.09321229998022318
173,A,17,True,5791175,0.022984399984125048
173,A,5,True,1289038,0.025850099977105856
173,A,8,True,617585,0.026244699984090403
173,A,11,True,1266951,0.024323100020410493
173,A,10,True,2280296,0.03487390000373125
173,A,9,True,59949,0.12389250000705943
173,A,3,False,0,0.07577389999642037
173,A,12,True,18967,0.10407579998718575
173,A,14,True,434253,0.030116899986751378
173,A,6,True,507742,0.09091890000854619
173,A,2,True,1771089,0.026914499991107732
173,B,9,True,1826451,0.024019999982556328
173,B,10,True,6017816,0.023704799998085946
173,B,3,True,2069758,0.028859300015028566
173,B,12,True,2762511,0.03345359998638742
173,B,14,True,705568,0.05994429998099804
173,B,6,True,882718,0.030954800022300333
173,B,2,True,2768937,0.08516499999677762
173,B,17,True,1476482,0.03046169999288395
173,B,5,True,1483900,0.09800779999932274
173,B,8,True,4751890,0.0265965000144206
173,B,11,True,539907,0.024011500005144626
174,A,5,True,4474786,0.11479230000986718
174,A,12,True,389574,0.06690239999443293
174,A,4,True,3278398,0.03341169998748228
174,A,7,True,3791801,0.030501200002618134
174,A,17,True,3193531,0.03554670000448823
174,A,6,True,431668,0.03773339997860603
174,A,15,True,6639678,0.09821739999460988
174,A,16,True,4367934,0.039832200011005625
174,A,19,True,422847,0.03732120001222938
174,A,13,True,1853528,0.10425479998230003
174,A,1,True,935746,0.030434400017838925
174,B,15,True,1991272,0.029334999970160425
174,B,16,True,3910470,0.03378249998786487
174,B,19,True,865006,0.036393499991390854
174,B,2,True,268626,0.054345899960026145
174,B,4,True,1582249,0.027728899993235245
174,B,14,True,937260,0.030549999995855615
174,B,12,True,471653,0.13778410002123564
174,B,5,True,298443,0.019400899996981025
174,B,1,True,1669018,0.1207742000115104
174,B,7,True,2779019,0.029994800017448142
174,B,13,True,7039413,0.02414739999221638
174,B,6,True,157422,0.02262270002393052
175,A,1,True,4188576,0.09858160000294447
175,A,12,True,5433248,0.1088051000260748
175,A,4,True,1764665,0.02662280001095496
175,A,15,True,1367194,0.03242979999049567
175,A,16,True,3781371,0.032071499997982755
175,A,13,True,3410460,0.024940899980720133
175,A,10,True,1433960,0.11644630003138445
175,A,19,True,5154718,0.1293191000004299
175,A,11,True,3222423,0.030412299995077774
175,A,6,True,981732,0.0823820999939926
175,A,3,True,4291319,0.03306790001806803
175,A,14,True,88410,0.1484908000275027
175,A,2,True,1724513,0.10630809998838231
175,A,5,True,6077600,0.02623650000896305
175,A,8,True,2002136,0.026366100035374984
175,B,16,True,5194157,0.020549300010316074
175,B,13,True,2429121,0.025362599990330637
175,B,8,True,684652,0.024568900000303984
175,B,1,True,2740273,0.024606099992524832
175,B,15,True,2756972,0.028111399995395914
175,B,12,True,2581800,0.04081520001636818
175,B,2,True,2139615,0.23348779999651015
175,B,5,True,864813,0.028769099997589365
175,B,14,True,2768555,0.02968229999532923
175,B,6,True,4517080,0.03415890003088862
175,B,19,True,32434,0.028113699983805418
175,B,10,True,950726,0.0275950999930501
176,A,15,True,3490274,0.0406879999791272
176,A,18,True,586261,0.04237419998389669
176,A,7,True,1022499,0.031734999996842816
176,A,2,True,1927235,0.14425650000339374
176,A,14,True,156169,0.036925299995345995
176,A,16,True,4071475,0.04864399999496527
176,A,8,True,1573218,0.04303460000664927
176,A,11,True,1977407,0.0994871000002604
176,A,13,True,3123634,0.04172019998077303
176,A,9,True,572434,0.0388606000051368
176,A,19,True,1118001,0.10436279998975806
176,A,10,True,444,0.030295199976535514
176,A,12,True,1371798,0.02964670001529157
176,B,5,True,4452861,0.023061800020514056
176,B,9,True,4095685,0.10306140000466257
176,B,19,True,2862982,0.03118939997511916
176,B,10,True,3074753,0.10196669999277219
176,B,15,True,1503923,0.023472400003811345
176,B,18,True,371490,0.02558720001252368
176,B,7,True,362000,0.0885056999977678
176,B,14,True,2025779,0.02511009998852387
176,B,16,True,1148440,0.032465399970533326
176,B,8,True,1186730,0.02869300000020303
176,B,11,True,14593,0.0941608999564778
176,B,13,True,3373730,0.021947600005660206
176,B,12,True,3852476,0.02223309999681078
176,B,2,True,840715,0.02208599998266436
177,A,20,True,1081705,0.09465169996838085
177,A,13,True,2507021,0.03643540001939982
177,A,5,True,4538865,0.1416527999972459
177,A,1,True,1527476,0.036280899978009984
177,A,14,True,1631815,0.033113199984654784
177,A,6,True,3601111,0.030039799981750548
177,A,8,True,4795291,0.03019530000165105
177,A,15,True,3628025,0.02609699999447912
177,A,17,True,2415277,0.028750900004524738
177,A,10,True,1354428,0.029512800014344975
177,A,2,True,944797,0.028006000007735565
177,B,15,True,4897681,0.098925500002224
177,B,17,True,2089305,0.03650409998954274
177,B,20,True,1675893,0.03232899997965433
177,B,13,True,1992095,0.10468109999783337
177,B,10,True,2448282,0.031696599995484576
177,B,5,True,155912,0.13347930001327768
177,B,1,True,1224907,0.026167600008193403
177,B,14,True,1605788,0.027676799974869937
177,B,6,True,2818825,0.02407020001555793
177,B,2,True,1383799,0.10263730000588112
177,B,8,True,4046642,0.020828699984122068
178,A,6,True,2144952,0.10018559999298304
178,A,20,True,4519962,0.03592190000927076
178,A,7,True,9693,0.03703320000204258
178,A,2,True,3636186,0.030316099990159273
178,A,18,True,1747952,0.10314310001558624
178,A,14,True,3645276,0.0334558000031393
178,A,13,True,373992,0.10730550001608208
178,A,16,True,4161826,0.0258081000065431
178,A,3,True,142758,0.026451799960341305
178,A,11,True,1184392,0.036376899981405586
178,B,7,True,202940,0.03976449999026954
178,B,11,True,3144051,0.03866990000824444
178,B,13,True,2477149,0.039430500008165836
178,B,3,True,654737,0.029321399983018637
178,B,6,True,290443,0.03115199998137541
178,B,16,True,1398114,0.09370540000963956
178,B,20,True,4581282,0.030396000016480684
178,B,2,True,799589,0.031201599980704486
178,B,18,True,1032787,0.10672729997895658
178,B,14,True,2697096,0.027641699998639524
179,A,9,True,1286481,0.038386100000934675
179,A,13,True,408519,0.03834709999500774
179,A,11,True,443113,0.04125430004205555
179,A,4,True,940764,0.0485562999965623
179,A,1,True,1413453,0.04181960003916174
179,A,14,True,7503,0.109318999981042
179,A,6,True,2939442,0.0850788000097964
179,A,17,True,1605357,0.03246159999980591
179,A,5,True,3155064,0.03610069997375831
179,A,19,True,1536345,0.03368610003963113
179,B,1,True,3945433,0.03651569999055937
179,B,4,True,685971,0.10959090001415461
179,B,8,True,2557919,0.024447600037092343
179,B,14,True,1911632,0.13977289997274056
179,B,6,True,3375686,0.024342399992747232
179,B,17,True,2602566,0.027306299976771697
179,B,9,True,1160189,0.02519790001679212
179,B,13,True,848477,0.02655060001416132
179,B,5,True,1981674,0.02917699998943135
179,B,19,True,61379,0.020659200003137812
180,A,17,True,4603009,0.023319800005992875
180,A,8,True,253171,0.026290700014214963
180,A,7,True,3332806,0.11635200001182966
180,A,1,True,5057930,0.03606330000911839
180,A,18,True,639898,0.034267200011527166
180,A,3,True,532809,0.10583190000033937
180,A,10,True,1491006,0.036368400033097714
180,A,19,True,4229051,0.0341539999935776
180,A,13,True,2515841,0.08511670000734739
180,A,15,True,5141767,0.027489100000821054
180,A,11,True,1627800,0.031607999990228564
180,A,2,True,4997166,0.02952959996764548
180,A,20,True,2249197,0.058943500014720485
180,B,13,True,496073,0.02557249998790212
180,B,15,True,22609,0.08717649997561239
180,B,20,True,1442032,0.02549850000650622
180,B,19,True,2039804,0.11195540000335313
180,B,10,True,2592641,0.02524359998642467
180,B,12,True,118513,0.03073890000814572
180,B,3,True,5174357,0.03468040004372597
180,B,7,True,1087614,0.10546639998210594
180,B,18,True,2601526,0.023140700010117143
180,B,8,True,5359806,0.02600929996697232
180,B,17,True,16056,0.024309200001880527
180,B,2,True,4899651,0.02525700000114739
180,B,11,True,2186355,0.1035635000152979
180,B,1,True,2680901,0.024935899971751496
181,A,2,True,119713,0.11707450001267716
181,A,17,True,2370987,0.03069859999231994
181,A,20,True,309422,0.10138020000886172
181,A,6,True,5267649,0.03217880000011064
181,A,18,True,3418430,0.029370300006121397
181,A,19,True,1519790,0.029572400002507493
181,A,13,True,3362782,0.030277499987278134
181,A,5,True,1511637,0.03198780000093393
181,A,7,True,578884,0.02680360001977533
181,A,16,True,3011889,0.1025931999902241
181,A,11,True,3058950,0.025870000012218952
181,A,14,True,680175,0.027502700017066672
181,B,20,True,690696,0.029184899991378188
181,B,6,True,3900740,0.09401550001348369
181,B,18,True,3585792,0.024837100005242974
181,B,13,True,782457,0.026366300007794052
181,B,19,True,5273961,0.03265430001192726
181,B,5,True,308427,0.029473199974745512
181,B,17,True,5463826,0.0210670999949798
181,B,11,True,2163926,0.028384300007019192
181,B,7,True,4030527,0.019838300009723753
181,B,16,True,2230981,0.02855319998343475
182,A,7,True,4688835,0.024584899976616725
182,A,3,True,2854445,0.02507490001153201
182,A,10,True,5157847,0.031064400012837723
182,A,1,True,4268994,0.09151850000489503
182,A,13,True,1304170,0.03447660003439523
182,A,19,True,2512419,0.10453249997226521
182,A,2,True,2890816,0.03347130003385246
182,A,18,True,2118896,0.03543799999170005
182,A,20,True,1746278,0.02591480000410229
182,A,4,True,2146177,0.025319900014437735
182,B,18,True,2368145,0.02217679997556843
182,B,13,True,2994,0.023512300016591325
182,B,1,True,205142,0.09946840000338852
182,B,7,True,2421507,0.10364630000549369
182,B,2,True,1075616,0.021994099981384352
182,B,20,True,8280,0.019602800020948052
182,B,4,True,1826370,0.022927500016521662
182,B,19,True,1256649,0.02207569996244274
182,B,3,True,3771642,0.10065220002434216
182,B,10,True,1781408,0.02345829998375848
183,A,12,True,1567936,0.10319610001170076
183,A,17,True,1926362,0.11415649999980815
183,A,18,True,964413,0.03538929999922402
183,A,5,True,280195,0.034316400007810444
183,A,8,True,4777464,0.03947849999531172
183,A,3,True,283228,0.03346310000051744
183,A,4,True,1588679,0.11122930000419728
183,A,14,True,5494592,0.10860919998958707
183,A,10,True,1268467,0.03458210002281703
183,A,15,True,3874892,0.11180910002440214
183,A,20,True,1266278,0.10251459997380152
183,A,9,True,4821492,0.02510160001111217
183,B,3,True,3095834,0.1338306000106968
183,B,9,True,432727,0.037846699968213215
183,B,14,True,946728,0.04542999999830499
183,B,15,True,2580908,0.08711720001883805
183,B,19,True,1185803,0.07705170000554062
183,B,20,True,2499106,0.032095100003061816
183,B,5,True,2210943,0.10087809999822639
183,B,2,True,840428,0.03379069999209605
183,B,17,True,2341577,0.026216500002192333
183,B,18,True,2095238,0.025752699992153794
183,B,4,True,2106819,0.024557199998525903
183,B,8,True,2006068,0.023555599967949092
184,A,12,True,531922,0.03210229997057468
184,A,19,True,3312779,0.028149899997515604
184,A,20,True,3016862,0.02829849999397993
184,A,13,True,1064689,0.02243320000707172
184,A,10,True,209470,0.024777999991783872
184,A,16,True,2801390,0.03262620000168681
184,A,3,True,4830881,0.03041420000954531
184,A,7,True,3155617,0.03732629999285564
184,A,9,True,3750364,0.03134030001820065
184,B,19,True,6478387,0.11013070002081804
184,B,2,True,3441321,0.02613250000285916
184,B,13,True,2555202,0.02067599998554215
184,B,10,True,770607,0.019831999990856275
184,B,12,True,4681440,0.020731000025989488
184,B,16,True,3145672,0.027816699963295832
184,B,3,True,710876,0.023303799971472472
184,B,9,True,3284076,0.024811799987219274
184,B,7,True,376988,0.028366499987896532
184,B,20,True,2162761,0.02711329999146983
185,A,10,True,3079971,0.1068490999750793
185,A,4,True,250723,0.095936299971072
185,A,15,True,4623524,0.023229700018418953
185,A,18,True,775585,0.02216469997074455
185,A,9,True,3064652,0.024237300007371232
185,A,3,True,2418668,0.027603299997281283
185,A,2,True,808131,0.022909100021934137
185,A,19,True,1204522,0.02867799997329712
185,A,1,True,404313,0.030894099996658042
185,A,17,True,531461,0.03801960000419058
185,A,6,True,2015123,0.033031399972969666
185,B,8,True,230487,0.08829559999867342
185,B,17,True,4457187,0.025225000019418076
185,B,19,True,2722381,0.09291929999017157
185,B,16,True,1307782,0.022245600033784285
185,B,1,True,1120187,0.019110499997623265
185,B,2,True,2350712,0.10857649997342378
185,B,10,True,2578531,0.03090189999784343
185,B,15,True,595180,0.09246200002962723
185,B,4,True,3364431,0.02882179999141954
185,B,18,True,273681,0.021063499996671453
185,B,9,True,621872,0.1205041000212077
185,B,3,True,3410333,0.04249200000776909
185,B,11,True,1221548,0.023149700020439923
185,B,6,True,2316249,0.02126989999669604
186,A,16,True,4462433,0.03162679998786189
186,A,11,True,1755277,0.10943970002699643
186,A,6,True,2581374,0.035981399996671826
186,A,14,True,4443759,0.031690600008005276
186,A,8,True,1831134,0.030109599989373237
186,A,2,True,1056375,0.02695179998409003
186,A,19,True,256823,0.08907190000172704
186,A,3,True,2733719,0.02200900000752881
186,B,3,True,1523396,0.026231000025290996
186,B,19,True,17904,0.08450190001167357
186,B,2,True,3393144,0.0997884999960661
186,B,11,True,535229,0.01829760000691749
186,B,8,True,696554,0.03159239998785779
186,B,9,True,123452,0.08895170001778752
186,B,14,True,2655273,0.028158200002508238
186,B,6,True,5052085,0.10871489997953176
186,B,5,True,1414566,0.029333299986319616
186,B,16,True,923983,0.02553230000194162
187,A,8,True,3340195,0.022346599987940863
187,A,7,True,1441847,0.026945700024953112
187,A,11,True,1242,0.015630199981387705
187,A,3,True,2616684,0.03221120001398958
187,A,2,True,3508147,0.024940200033597648
187,A,17,True,3099399,0.0256095000077039
187,A,6,True,1532877,0.03390669997315854
187,A,10,True,1346920,0.11126239999430254
187,A,14,True,237223,0.03256279998458922
187,B,11,True,3241562,0.022030599997378886
187,B,3,True,755557,0.02257370002917014
187,B,6,True,5575898,0.027515199995832518
187,B,10,True,2493221,0.028479000000515953
187,B,7,True,200678,0.1122165999840945
187,B,8,True,1673446,0.02172060002340004
187,B,19,True,2127802,0.02321369998389855
187,B,2,True,1206661,0.031109899980947375
187,B,17,True,3233153,0.030810900003416464
187,B,14,True,1672500,0.028757399995811284
188,A,1,True,80770,0.0327357999922242
188,A,7,True,18347,0.03444119996856898
188,A,11,True,5547916,0.03373349999310449
188,A,19,True,1079574,0.0389207000262104
188,A,17,True,1741899,0.02678010001545772
188,A,18,True,2030413,0.03200119998655282
188,A,5,True,340056,0.033797399984905496
188,A,6,True,3319797,0.03622370000812225
188,A,15,True,2264846,0.035599299997556955
188,A,3,True,2133523,0.03259220000472851
188,A,16,True,1413713,0.03217300001415424
188,A,2,True,2786899,0.03325000000768341
188,B,18,True,2007701,0.024102500028675422
188,B,15,True,4517106,0.10212350002257153
188,B,16,True,2150053,0.0865178000240121
188,B,3,True,233176,0.02157059998717159
188,B,1,True,447650,0.10757100000046194
188,B,7,True,1962392,0.06397909999941476
188,B,4,True,1304191,0.11929559998679906
188,B,11,True,265037,0.10777430000598542
188,B,19,True,186442,0.028533900011098012
188,B,17,True,3675013,0.02572090001194738
188,B,6,True,3373171,0.09417140000732616
188,B,5,True,111634,0.02607149997493252
189,A,12,True,987404,0.09769070000038482
189,A,8,True,4917999,0.03846999997040257
189,A,2,True,4063769,0.03505440001026727
189,A,11,True,2904777,0.10581139998976141
189,A,1,True,661184,0.036859899992123246
189,A,18,True,431805,0.09177450003335252
189,A,3,True,572564,0.02776080000330694
189,A,7,True,2152564,0.027634099998977035
189,A,14,True,2500900,0.024451699981000274
189,A,6,True,2815397,0.031087600014870986
189,A,10,True,617977,0.028136300010373816
189,A,5,True,1309191,0.026780900021549314
189,B,2,True,7145488,0.11415950002265163
189,B,9,True,1236572,0.11343599995598197
189,B,8,True,3590030,0.03135119998478331
189,B,18,True,4877985,0.08203900000080466
189,B,3,True,1914312,0.09238670000922866
189,B,1,True,81606,0.08783370000310242
189,B,11,True,826462,0.023985299980267882
189,B,5,True,2225881,0.09870620002038777
189,B,7,True,534031,0.019651599985081702
189,B,14,True,188967,0.01559530000668019
189,B,6,True,5197277,0.02097360001062043
189,B,10,True,3198870,0.02217820001533255
190,A,9,True,1807192,0.09421119999024086
190,A,1,True,3428065,0.029791599983582273
190,A,7,True,2411,0.09752999999909662
190,A,11,True,1862974,0.03079820002312772
190,A,4,True,1115692,0.09443100000498816
190,A,6,True,1578691,0.1089460999937728
190,A,20,True,4143962,0.02740089999861084
190,A,12,True,6268322,0.024448299984214827
190,A,5,True,3275659,0.0886379000148736
190,A,10,True,1766041,0.03006319998530671
190,A,13,True,858657,0.024477300001308322
190,B,13,True,1633251,0.0255475000012666
190,B,4,True,2693638,0.03713379998225719
190,B,9,True,668270,0.03462560000480153
190,B,11,True,1770991,0.03675420003128238
190,B,6,True,2392370,0.034762199997203425
190,B,20,True,323567,0.03701749999891035
190,B,12,True,3633696,0.12137529999017715
190,B,15,True,1467011,0.02781539998250082
190,B,10,True,637759,0.03552900001523085
190,B,5,True,207785,0.029651899996679276
190,B,7,True,1471387,0.027749400032917038
191,A,10,True,4238958,0.039270800014492124
191,A,19,True,2439219,0.12851329997647554
191,A,15,True,1041581,0.04093949997331947
191,A,7,True,4163707,0.03460449998965487
191,A,4,True,5236726,0.03968909999821335
191,A,20,True,747130,0.11446580002666451
191,A,6,True,2284718,0.03685020003467798
191,A,16,True,294157,0.09758359999977984
191,A,14,True,297287,0.0919607000250835
191,A,8,True,1832483,0.11201029998483136
191,A,3,True,476934,0.02545130002545193
191,B,20,True,646650,0.11140680001699366
191,B,6,True,1905386,0.03299820001120679
191,B,8,True,6058577,0.10213459999067709
191,B,14,True,69195,0.022983599978033453
191,B,19,True,2219197,0.030999299982795492
191,B,7,True,2836207,0.027449100045487285
191,B,15,True,1610837,0.027271400002064183
191,B,4,True,1923818,0.027402599982451648
191,B,10,True,1934705,0.025713499984703958
191,B,3,True,2437743,0.1383491000160575
191,B,16,True,744355,0.029121700004907325
192,A,7,True,2479725,0.048610800033202395
192,A,8,True,886886,0.12514209997607395
192,A,2,True,2849776,0.043991199985612184
192,A,9,True,3959726,0.04226289995131083
192,A,5,True,1622860,0.12396739999530837
192,A,12,True,1473179,0.04243319999659434
192,A,11,True,1990063,0.0924319000041578
192,A,18,True,2132252,0.030775400024140254
192,A,13,True,3102479,0.031897999986540526
192,A,20,True,755704,0.04529459998593666
192,A,14,True,1009310,0.10079409999889322
192,A,16,True,1531794,0.03121910002664663
192,A,6,True,2819647,0.026885600003879517
192,B,9,True,4026332,0.029330599994864315
192,B,7,True,1936666,0.025242500007152557
192,B,2,True,785228,0.03919460001634434
192,B,20,True,1579516,0.03392249997705221
192,B,14,True,2469758,0.03997210002853535
192,B,16,True,2663253,0.0408739999984391
192,B,6,True,2686346,0.03732639999361709
192,B,13,True,620069,0.03768000000854954
192,B,18,True,1324162,0.10901600000215694
192,B,4,True,1518379,0.11629189999075606
192,B,12,True,1682586,0.02935919997980818
192,B,11,True,4337443,0.089693999994779
192,B,5,True,3207198,0.020913900021696463
193,A,10,True,1469542,0.0450258000055328
193,A,19,True,232802,0.11432210000930354
193,A,5,True,4339035,0.04985119999037124
193,A,14,True,2088047,0.12121129996376112
193,A,11,True,4984614,0.12705909999203868
193,A,2,True,2845636,0.12224369999603368
193,A,9,True,6916542,0.09976099999039434
193,A,16,True,4057991,0.03884649998508394
193,A,15,True,1131626,0.038049799972213805
193,A,13,True,1746911,0.14288120000855997
193,A,8,True,1069713,0.03268010003375821
193,A,17,True,252357,0.034570899966638535
193,A,12,True,1817286,0.09237380002741702
193,A,20,True,3415039,0.029324200004339218
193,A,4,True,3027429,0.03159369999775663
193,B,15,True,474889,0.03608789999270812
193,B,2,True,394623,0.037011200009146705
193,B,11,True,4071865,0.09080539998831227
193,B,9,True,3531047,0.11349930003052577
193,B,16,True,2727682,0.038545999996131286
193,B,19,True,18384,0.10643500002333894
193,B,5,True,3571698,0.035103100002743304
193,B,14,True,2788729,0.10689429999911226
193,B,13,True,367596,0.20994319999590516
193,B,8,True,18503,0.11280180001631379
193,B,12,True,5221085,0.028421900002285838
193,B,17,True,342617,0.026869800029089674
193,B,20,True,1386232,0.077827500004787
193,B,4,True,3914608,0.02365380001720041
193,B,10,True,667708,0.024149399978341535
194,A,2,True,3721734,0.12505199998850003
194,A,10,True,1904187,0.025435599993215874
194,A,14,True,4356566,0.038740399992093444
194,A,6,True,1311327,0.027544099983060732
194,A,7,True,3204697,0.1488584000035189
194,A,19,True,442150,0.03511510000680573
194,A,1,True,3006772,0.039558099990244955
194,A,3,True,1020513,0.1065070999902673
194,A,16,True,5648929,0.03588790001231246
194,A,5,True,699994,0.0271608000039123
194,A,9,True,1321397,0.026329300017096102
194,B,7,True,1455196,0.028654900001129135
194,B,19,True,3108578,0.027660799998557195
194,B,1,True,1475537,0.11768909997772425
194,B,10,True,117,0.029718500009039417
194,B,2,True,5892981,0.032767699973192066
194,B,6,True,843759,0.03437780000967905
194,B,14,True,648222,0.11061619999236427
194,B,3,True,3443410,0.024432300037005916
194,B,16,True,2055872,0.08702100001391955
194,B,5,True,5522506,0.02679620002163574
194,B,9,True,898144,0.023152100038714707
195,A,1,True,4338860,0.028685700002824888
195,A,2,True,4763628,0.03442159999394789
195,A,4,True,862535,0.11318530002608895
195,A,10,True,4325356,0.035836200026096776
195,A,5,True,1854911,0.04204050000407733
195,A,15,True,3769367,0.02978330000769347
195,A,13,True,4338930,0.04298830000334419
195,A,8,True,759973,0.032013899995945394
195,A,6,True,338191,0.03562770001008175
195,A,16,True,289309,0.11358279996784404
195,A,12,True,3976096,0.03601740000885911
195,A,20,True,1087506,0.0308274999842979
195,B,12,True,2792067,0.03895439999178052
195,B,11,True,231856,0.04098110002814792
195,B,8,True,64329,0.15143189998343587
195,B,13,True,4093450,0.04042879998451099
195,B,6,True,368878,0.038837799977045506
195,B,16,True,2002344,0.12270300000091083
195,B,7,True,324576,0.03741930000251159
195,B,15,True,5075954,0.0327980000001844
195,B,5,True,66247,0.09498080002958886
195,B,10,True,907857,0.02960980002535507
195,B,4,True,1771738,0.09764749999158084
195,B,2,True,2031952,0.026627999992342666
195,B,20,True,2862584,0.022621399984927848
196,A,14,True,38098,0.11202760000014678
196,A,13,True,383388,0.030146599980071187
196,A,19,True,984527,0.1272206999710761
196,A,12,True,4223043,0.027333000005455688
196,A,15,True,2120670,0.02567200001794845
196,A,3,True,868282,0.034346000029472634
196,A,5,True,4731053,0.10812680001254193
196,A,10,True,2915451,0.029577800014521927
196,A,20,True,4134107,0.027728799963369966
196,A,1,True,697696,0.030979800008935854
196,A,11,True,215385,0.02837129999534227
196,B,3,True,901997,0.03269029999501072
196,B,10,True,121148,0.024744899972574785
196,B,5,True,2098953,0.08916239996324293
196,B,6,True,49261,0.022064999997382984
196,B,20,True,1517606,0.019576799997594208
196,B,11,True,3735038,0.032852300006197765
196,B,1,True,1026422,0.02288649999536574
196,B,14,True,478618,0.09656730000278912
196,B,19,True,2976488,0.02272330000414513
196,B,12,True,3831242,0.028310099994996563
196,B,13,True,3330618,0.0277224000019487
196,B,15,True,2694212,0.026552899973466992
197,A,1,True,1693330,0.12429229999543168
197,A,14,True,2629268,0.054851900000358
197,A,20,True,1307219,0.04452820000005886
197,A,11,True,5244637,0.03657530000782572
197,A,6,True,622562,0.09736249997513369
197,A,2,True,2684630,0.0346840999845881
197,A,12,True,3922994,0.035061400005361065
197,A,19,True,1292104,0.03793210000731051
197,A,17,True,970364,0.10205759998643771
197,A,13,True,4521708,0.032500000030267984
197,A,8,True,1111238,0.026364400022430345
197,A,10,True,1997623,0.024103599978843704
197,A,9,True,1320009,0.02493099999264814
197,B,18,True,348402,0.12346959998831153
197,B,20,True,6264305,0.11474160000216216
197,B,11,True,3169827,0.03229609999107197
197,B,6,True,2563011,0.032489299977896735
197,B,2,True,1961062,0.11236680002184585
197,B,12,True,2326065,0.031177800003206357
197,B,19,True,271870,0.026791299984324723
197,B,5,True,972315,0.03428620001068339
197,B,1,True,2240348,0.030204499955289066
197,B,17,True,3572491,0.10269629998947494
197,B,13,True,515738,0.028976100002182648
197,B,8,True,945825,0.026678500027628615
197,B,10,True,120171,0.021661500009940937
197,B,9,True,3439103,0.020595100009813905
198,A,14,True,4902611,0.04045379997114651
198,A,19,True,312065,0.10840779999853112
198,A,13,True,2189361,0.040038099978119135
198,A,12,True,2682954,0.04573529999470338
198,A,2,True,4715903,0.044039699976565316
198,A,9,True,2705855,0.04339349997462705
198,A,18,True,4426609,0.04188790000625886
198,A,20,True,2173820,0.04166230003465898
198,A,6,True,3360711,0.033950100012589246
198,A,4,True,2017712,0.07410660001914948
198,A,16,True,609963,0.03390040001249872
198,A,1,True,1011402,0.034316299977945164
198,A,3,True,1266056,0.03298039999208413
198,B,12,True,353632,0.04017100000055507
198,B,9,True,4034846,0.036500000016530976
198,B,18,True,4247301,0.03302760003134608
198,B,20,True,2994892,0.04230390000157058
198,B,4,True,1739747,0.03479090001201257
198,B,16,True,4194884,0.12806359998648986
198,B,14,True,202,0.040313900040928274
198,B,1,True,1338334,0.10857350000878796
198,B,15,True,1311994,0.10170020000077784
198,B,3,True,2055298,0.028417900000931695
198,B,17,True,1560157,0.03683850000379607
198,B,13,True,298852,0.13287519998266362
198,B,19,True,3518587,0.02756049996241927
198,B,6,True,1433129,0.026899200020125136
198,B,2,True,1443553,0.02516489999834448
199,A,9,True,744632,0.03296680000494234
199,A,3,True,1771044,0.11143639998044819
199,A,4,True,3055614,0.10869140000431798
199,A,2,True,5975823,0.032352999987779185
199,A,8,True,201317,0.03020830001332797
199,A,13,True,558159,0.03633329999865964
199,A,12,True,441711,0.03983459997107275
199,A,5,True,1232835,0.12412600000970997
199,A,11,True,2773850,0.03827140002977103
199,A,17,True,3941504,0.035966499999631196
199,A,10,True,397048,0.03535730001749471
199,A,14,True,1111013,0.0289016000169795
199,A,16,True,387858,0.028353999980026856
199,B,5,True,2886330,0.031530699983704835
199,B,11,True,253181,0.03481620000093244
199,B,13,True,4401279,0.02910590000101365
