cohort,seed,seed_hex,source_seed,derivation_index,contrast,reference,candidate,valid_pair,reference_status,candidate_status,mean_time_per_source_delta,virtual_time_s_delta,last_source_first_seen_s_delta,last_source_first_seen_per_source_s_delta,detect_count_delta,switch_count_delta,discovery_measures_delta,discovery_travel_s_delta,discovery_measure_s_delta,discovery_switch_s_delta,final_discovery_measure_s_delta,post_last_seen_discovery_s_delta,post_all_cleared_discovery_s_delta,distance_delta,stage_discovery_s_delta,stage_active_localization_s_delta,stage_diagnostic_s_delta,stage_optical_fallback_s_delta,stage_certified_clear_s_delta,comparison,last_discovery_comparison
holdout128,0,464e9fba4135b8d314eff5f1370676e3b6277061f30860592f07efd3ae42b500,,32,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-124.09356127272724,-1365.0291739999993,-2454.510709,-223.13733718181822,-20,-15,-13,-934.3859270000003,-65.0,-13.0,-1365.0291739999993,1076.6476190000021,1468.6476190000012,-6250.1458658204065,-1012.3859269999994,-469.4403430000002,-63.395048000000315,0.0,180.19214400000055,win,win
holdout128,0,464e9fba4135b8d314eff5f1370676e3b6277061f30860592f07efd3ae42b500,,32,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,1,25412ee3600b749716c4e0a390e931ca83acf42462735b873be50d18af2ddc85,,33,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-79.00556018181817,-869.061162,870.6662150000002,79.15147409090912,17,22,19,-973.4638080000022,95.0,23.0,-869.061162,-1773.0201370000013,-2268.894771000001,-4880.305825761621,-855.4638080000022,-199.90665500000227,0.0,0.0,186.3093010000041,win,loss
holdout128,1,25412ee3600b749716c4e0a390e931ca83acf42462735b873be50d18af2ddc85,,33,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,2,6d7729976ac50c4c6bdede53678857974fa7d3b0cc4a5483707d2ce175635020,,34,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-47.04110076923075,-611.5343099999991,-328.4457160000002,-25.26505507692309,0,4,7,-391.1569279999976,35.0,6.0,-611.5343099999991,-215.20648099999744,464.3342620000021,-3077.671554087923,-350.1569279999967,-330.56780499999957,-222.90348200000017,0.0,292.0939049999986,win,win
holdout128,2,6d7729976ac50c4c6bdede53678857974fa7d3b0cc4a5483707d2ce175635020,,34,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-22.11860815384614,-287.5419060000004,-120.29114500000105,-9.253165000000081,-39,-41,-38,197.22273499999665,-190.0,-40.0,-287.5419060000004,-138.9467080000013,48.05329199999869,-257.7095233315922,-32.77726500000426,-320.29762700000106,0.0,0.0,65.5329860000038,win,win
holdout128,3,08f3a2bb3c0b1cdfb73c336d83cff7ae731a541cb5089ecad65c9b5885e39678,,35,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-116.92350499999998,-1286.158555,1307.3144789999997,118.84677081818177,-3,-5,-2,-1062.7108299999963,-10.0,-4.0,-1286.158555,-2447.5853309999984,-2529.766701999999,-6330.79280018057,-1076.7108299999963,-276.8553420000019,-176.28364500000043,0.0,243.6912619999996,win,loss
holdout128,3,08f3a2bb3c0b1cdfb73c336d83cff7ae731a541cb5089ecad65c9b5885e39678,,35,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,4,d1cb42e7787adafb4df29a5ed47a6d808225aa5a103824a528db185b7601e9af,,36,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-85.18963721428577,-1192.6549210000012,-2261.191587,-161.51368478571425,-55,-52,-51,-781.8321330000017,-255.0,-50.0,-1192.6549210000012,1068.858960999998,684.8033699999987,-4328.2746061224825,-1086.8321330000026,-282.9013480000002,0.0,0.0,177.07855999999992,win,win
holdout128,4,d1cb42e7787adafb4df29a5ed47a6d808225aa5a103824a528db185b7601e9af,,36,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,23.088520714285778,323.23929000000135,-327.572952,-23.398068000000023,36,35,37,100.25982700000168,185.0,36.0,323.23929000000135,403.3403470000021,-1802.0926659999986,541.1964674174669,321.25982700000077,-1.2885019999991982,0.0,0.0,3.267964999998867,loss,win
holdout128,5,391fdbdbbbcfcf5345872aa339383898c42ddc0423f8bb3230edbdcc457764e0,,37,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-100.07895464285707,-1401.1053649999994,-4681.643411,-334.4031007857143,-45,-44,-38,-822.9978899999996,-190.0,-39.0,-1401.1053649999994,2715.121519000001,3828.103271000001,-5660.526812257529,-1051.9978899999987,-855.1796160000009,-70.0,0.0,576.0721410000004,win,win
holdout128,5,391fdbdbbbcfcf5345872aa339383898c42ddc0423f8bb3230edbdcc457764e0,,37,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,6,446c439f98be09f5f5c7752da3ebc915ab7de0467aad1880aec8ba462fcd16f6,,38,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-44.152089857142755,-618.129257999999,-4517.773915,-322.69813678571427,-13,-7,-12,-468.5726859999995,-60.0,-10.0,-618.129257999999,3419.786553000001,-971.313635999999,-2730.6462787309356,-538.5726859999995,373.3523809999991,-190.1511620000001,0.0,-262.7577909999982,win,win
holdout128,6,446c439f98be09f5f5c7752da3ebc915ab7de0467aad1880aec8ba462fcd16f6,,38,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-19.6618209285715,-275.2654930000008,4929.910008999999,352.1364292142857,-25,-25,-23,360.804317000001,-115.0,-22.0,-275.2654930000008,-4672.848383999999,-82.74819500000012,-626.3274649965097,223.80431700000008,-387.3149899999996,-93.0059339999998,0.0,-18.748886000001903,win,loss
holdout128,7,d0a40227a03548ddce731ae84a4faa6a60a70363e9d0534fb06abdaebeb5ea5d,,39,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-98.00609499999985,-1078.0670449999998,-3322.75022,-302.0682018181818,-111,-113,-117,-278.88777400000254,-585.0,-114.0,-1078.0670449999998,2239.5300769999994,2215.5300769999994,-2050.3352235624334,-977.8877740000025,142.18124100000136,0.0,0.0,-242.36051199999906,win,win
holdout128,7,d0a40227a03548ddce731ae84a4faa6a60a70363e9d0534fb06abdaebeb5ea5d,,39,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,31.12326699999994,342.35593700000027,-3415.934233,-310.5394757272727,-28,-27,-27,175.9414190000016,-135.0,-27.0,342.35593700000027,3475.400982000001,-1042.0279149999988,2546.779692551725,13.941419000002497,195.55053199999907,194.64588200000003,0.0,-61.78189600000019,loss,win
holdout128,8,8f63e20cadea69f0854fa0ca777046eed4f0b21179fc7bbc7a800d1b39c861a3,,40,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-110.39329184615394,-1435.1127940000006,-5249.04796,-403.77292000000006,13,18,20,-1025.6493850000015,100.0,21.0,-1435.1127940000006,3458.6116869999996,-871.522745000002,-7590.563978604601,-904.6493850000006,-1085.9488510000015,179.0865819999999,0.0,376.3988600000019,win,win
holdout128,8,8f63e20cadea69f0854fa0ca777046eed4f0b21179fc7bbc7a800d1b39c861a3,,40,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,35.383817923077004,459.98963300000105,4643.4060389999995,357.1850799230769,-19,-26,-28,622.1942910000016,-140.0,-28.0,459.98963300000105,-3706.7012239999995,1791.4231070000023,2904.9481585324756,454.1942909999998,447.42528900000104,6.162076000000525,0.0,-447.7920230000013,loss,loss
holdout128,9,3a49d5573d0b1c9489a16e0f2882fd0ca53290bd50d88334d47ad10ac87558d3,,41,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-58.64854458333332,-703.7825350000003,-5611.840748,-467.65339566666665,-27,-21,-17,-106.62594699999863,-85.0,-17.0,-703.7825350000003,4558.976302,3072.784935999999,-2738.9126726710456,-208.6259469999968,-841.307036000001,-147.61348199999998,0.0,493.7639299999996,win,win
holdout128,9,3a49d5573d0b1c9489a16e0f2882fd0ca53290bd50d88334d47ad10ac87558d3,,41,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,22.880150666666623,274.5618080000004,0.0,0.0,9,10,8,208.83420100000058,40.0,9.0,274.5618080000004,257.8342010000006,-1073.880154999999,1097.809048396106,257.83420099999967,65.48900400000002,0.0,0.0,-48.761397000000215,loss,tie
holdout128,10,6cd2e68c7ddb6e8fa17c0a48600ea345fd63d359354240eb615c4efa82de2670,,42,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-79.7570443333334,-957.0845320000008,-2177.5559890000004,-181.46299908333344,7,13,14,-955.9839040000024,70.0,16.0,-957.0845320000008,1034.4646119999989,1012.8948959999989,-5025.422645632832,-869.9839040000006,93.91935899999862,-426.28416000000016,0.0,245.2641730000028,win,win
holdout128,10,6cd2e68c7ddb6e8fa17c0a48600ea345fd63d359354240eb615c4efa82de2670,,42,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,11,7830392f7b254da2d00184efbb9ef0d04aecc448b4153c96d3743f66d28cce50,,43,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-76.20621918181803,-838.2684109999991,134.32730700000047,12.21157336363649,-16,-13,-12,-624.5830299999998,-60.0,-12.0,-838.2684109999991,-1052.1871529999999,-789.1172509999979,-3726.3420631224944,-696.5830299999998,-447.66218199999605,0.0,0.0,305.9768009999966,win,loss
holdout128,11,7830392f7b254da2d00184efbb9ef0d04aecc448b4153c96d3743f66d28cce50,,43,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-22.26655654545459,-244.93212200000016,-4246.599684000001,-386.0545167272728,-74,-75,-70,365.51895499999955,-350.0,-72.0,-244.93212200000016,4034.248082,3970.1903549999997,1000.3393957901135,-56.48104500000045,-339.7886220000014,0.0,0.0,151.33754500000168,win,win
holdout128,12,b5fec4610c0adb13bf57937cc9c913543b793829086db1f12bbff1544b3a55c3,,44,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-82.20422363636362,-904.2464599999985,1344.054599000001,122.18678172727289,-6,-7,-5,-663.0623299999988,-25.0,-4.0,-904.2464599999985,-1941.2651509999996,-1807.2444639999994,-4336.232294329806,-692.0623300000007,15.460165999998026,-312.715521000001,0.0,85.07122500000327,win,loss
holdout128,12,b5fec4610c0adb13bf57937cc9c913543b793829086db1f12bbff1544b3a55c3,,44,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-24.611773818181746,-270.7295119999999,-3311.065283000001,-301.0059348181819,-125,-122,-123,249.96676699999898,-615.0,-123.0,-270.7295119999999,2997.5219860000007,2346.5219860000007,2381.352445322089,-488.0332329999983,63.67268500000182,298.2028320000004,0.0,-144.57179600000205,win,win
holdout128,13,5f813b3fe218e5beb4e99b2c2b513f818e9920c7503d9bbfb31f250282906bfb,,45,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-142.46488046153843,-1852.0434459999997,-1112.9048810000004,-85.60806776923073,-87,-81,-84,-1102.9407740000024,-420.0,-81.0,-1852.0434459999997,-739.1385650000011,-739.1385650000011,-6680.217236799304,-1603.9407740000024,7.54888700000015,0.0,0.0,-255.65155899999775,win,win
holdout128,13,5f813b3fe218e5beb4e99b2c2b513f818e9920c7503d9bbfb31f250282906bfb,,45,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,14,0b402473bc773e967a8bfad8a265b8f2d86068062072368b7379905a5b1823f8,,46,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-49.24859720000018,-492.4859720000004,-2098.748259,-209.87482590000013,8,7,9,-302.209275000002,45.0,8.0,-492.4859720000004,1624.6660289999982,1851.6559279999983,-2697.429861412784,-249.20927499999925,-297.15617299999826,0.0,0.0,53.87947599999927,win,win
holdout128,14,0b402473bc773e967a8bfad8a265b8f2d86068062072368b7379905a5b1823f8,,46,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,15,ee173e5bf643b7c83144a76fc66ca46955dbbcb4c0338a970bad4ea29cf1385d,,47,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-142.88139910000007,-1428.813991000001,-4491.920014,-449.1920014,-1,5,4,-1098.584318000001,20.0,6.0,-1428.813991000001,2851.4088269999993,2091.8341059999993,-7144.0699564848765,-1072.584318000001,-241.21382899999935,-216.13433600000008,0.0,101.1184919999996,win,win
holdout128,15,ee173e5bf643b7c83144a76fc66ca46955dbbcb4c0338a970bad4ea29cf1385d,,47,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,16,dec3ad5ef7e9803d64b634fbb911509d7deac55776c9b34a01f87dd7d5424c93,,48,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-121.97427391666679,-1463.6912870000015,568.9435519999988,47.41196266666657,-9,-3,-5,-1024.0584080000053,-25.0,-2.0,-1463.6912870000015,-1988.9399540000013,-908.9848720000009,-7078.4564357152485,-1051.0584080000044,-529.2618629999961,0.0,0.0,116.62898399999904,win,loss
holdout128,16,dec3ad5ef7e9803d64b634fbb911509d7deac55776c9b34a01f87dd7d5424c93,,48,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-56.770770250000055,-681.2492430000002,-5713.566406999999,-476.1305339166666,-120,-122,-119,125.98387100000218,-595.0,-120.0,-681.2492430000002,4832.115548,4719.139775999999,203.75377943943022,-589.016128999996,-210.4912160000025,174.62492599999996,0.0,-56.366823999998815,win,win
holdout128,17,487045392bb7b232fdb7089b83fc9d7b3ba98ab030b9259156a4b169462e1656,,49,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-94.0526106000001,-1410.789159,1845.334468,123.02229786666663,-6,-1,-1,-722.7665420000003,-5.0,0.0,-1410.789159,-2550.633871,-2143.4587919999994,-6898.945796998298,-727.7665420000012,-359.58233100000007,-268.5273189999998,0.0,-54.91296699999975,win,loss
holdout128,17,487045392bb7b232fdb7089b83fc9d7b3ba98ab030b9259156a4b169462e1656,,49,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,35.625120800000104,534.3768120000004,-1091.0114910000002,-72.73409939999999,17,14,13,326.3855500000027,65.0,13.0,534.3768120000004,1619.429008000001,1619.429008000001,2176.8840597772287,404.3855500000045,200.44711999999868,0.0,0.0,-70.45585800000117,loss,win
holdout128,18,aad0e39d67116ffb3f2addaf6565d6ce639c0371639995cec1c0c19325be9161,,50,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,42.13386440000011,632.007966000001,-1045.6866549999995,-69.71244366666662,105,108,110,-444.10458599999856,550.0,112.0,632.007966000001,1455.7654660000007,-2271.2700609999993,-4.960159725451376,217.89541400000235,-575.0495859999992,850.4224350000013,0.0,138.7397029999977,loss,win
holdout128,18,aad0e39d67116ffb3f2addaf6565d6ce639c0371639995cec1c0c19325be9161,,50,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-42.06252180000013,-630.9378270000016,-2095.0150940000003,-139.66767293333334,-44,-38,-43,-41.50560200000291,-215.0,-41.0,-630.9378270000016,856.8285249999981,-214.4185230000021,-1864.689143761847,-297.5056020000029,540.6826159999991,-640.0616100000016,0.0,-234.05323099999669,win,win
holdout128,19,30a1602b85dd1973cc4b5b4e9447c2a4274f3658ca1a94c9b984fd16c4168ebd,,51,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-180.27679174999992,-2163.3215009999985,-5546.913986000001,-462.24283216666674,-64,-60,-60,-1526.0640970000004,-300.0,-58.0,-2163.3215009999985,3186.810714,-525.711393999999,-8916.607528581277,-1884.0640969999986,6.210871999999881,-513.205504,0.0,227.73722800000178,win,win
holdout128,19,30a1602b85dd1973cc4b5b4e9447c2a4274f3658ca1a94c9b984fd16c4168ebd,,51,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,20,704783111f0a86d0f3328b53f1ee70e38c17d29ac2d33bf842a24895bf8ee44b,,52,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-20.47102463636361,-225.18127099999947,610.5165820000002,55.50150745454539,20,20,21,-329.9965090000014,105.0,22.0,-225.18127099999947,-995.5059910000018,-994.5183390000002,-1725.9063487472595,-202.99650900000233,-111.78653099999974,-13.912446000000273,0.0,103.51421500000197,win,loss
holdout128,20,704783111f0a86d0f3328b53f1ee70e38c17d29ac2d33bf842a24895bf8ee44b,,52,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,21,12c7a448897f0a60ce2851dd3bb7d63226e1f55cd0c1afa6272fd62b9d60aefd,,53,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-75.56193761538464,-982.3051890000006,-3159.955763,-243.07352023076925,-18,-8,-8,-432.411959,-40.0,-5.0,-982.3051890000006,2075.3754169999993,2117.3754169999993,-4421.525961813335,-477.4119589999991,-750.6044969999991,143.97121299999958,0.0,101.74005399999885,win,win
holdout128,21,12c7a448897f0a60ce2851dd3bb7d63226e1f55cd0c1afa6272fd62b9d60aefd,,53,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,22,a68886ebd91c54120731154f207e0c5d3d5e5cf281713c395f283056817c6746,,54,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-69.1185448181817,-760.3039929999995,-4100.286486,-372.75331690909087,-39,-39,-42,-380.39652099999876,-210.0,-40.0,-760.3039929999995,3227.059387000001,-824.2083849999981,-2631.5199664716274,-630.3965209999988,-193.06298399999832,72.07989799999996,0.0,-8.924386000002642,win,win
holdout128,22,a68886ebd91c54120731154f207e0c5d3d5e5cf281713c395f283056817c6746,,54,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,5.6999303636363265,62.699233999999706,0.0,0.0,7,6,7,-138.54717300000084,35.0,7.0,62.699233999999706,-96.54717300000084,-520.954063000001,108.49616918421088,-96.54717299999902,245.31518099999994,-72.07989799999996,0.0,-13.98887599999938,loss,tie
holdout128,23,9571f60d46bb174fa07fb4de88541fd24f8ca9bb5156b2b845c49ed8dae3bcae,,55,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-127.06992556249998,-2033.1188089999996,-3715.89083,-232.243176875,-130,-131,-126,-984.5835629999983,-630.0,-128.0,-2033.1188089999996,1827.101332000001,1236.6118450000013,-6260.594032359222,-1742.5835629999983,-246.8563780000004,-292.8283849999998,0.0,249.14951699999847,win,win
holdout128,23,9571f60d46bb174fa07fb4de88541fd24f8ca9bb5156b2b845c49ed8dae3bcae,,55,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,24,b5d55405f0d8156040e6301e88b2f26587ab40275ff4a53c75fd66cd619a1d89,,56,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-123.62894706249995,-1978.0631529999991,-4625.222383,-289.0763989375,-39,-31,-30,-1489.411763000001,-150.0,-28.0,-1978.0631529999991,2143.541986,589.2361100000007,-8760.31575792082,-1667.411763,-388.5505110000013,-77.11390999999992,0.0,155.01303100000268,win,win
holdout128,24,b5d55405f0d8156040e6301e88b2f26587ab40275ff4a53c75fd66cd619a1d89,,56,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,-30.259908562500073,-484.15853700000116,124.61179600000014,7.788237250000009,-25,-25,-21,-161.94083799999953,-105.0,-23.0,-484.15853700000116,-471.1297309999991,419.9960349999992,-1670.7926874663535,-289.94083799999953,-295.456157000001,0.0,0.0,101.23845799999913,win,loss
holdout128,25,b740ddafdee5ab0f775fe6eacf74f2ba827cfc2854994c6a2666bdd0de43c0a4,,57,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-28.20811113333332,-423.12166699999943,-5156.648615,-343.7765743333334,49,60,59,-757.5091030000003,295.0,61.0,-423.12166699999943,3683.6815629999983,444.6678150000007,-3640.6083504369817,-401.5091030000003,-176.123987999998,-71.81639799999994,0.0,226.32782199999906,win,win
holdout128,25,b740ddafdee5ab0f775fe6eacf74f2ba827cfc2854994c6a2666bdd0de43c0a4,,57,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,16.916386066666632,253.74579099999937,572.8690819999997,38.191272133333314,-12,-15,-15,150.29697000000306,-75.0,-14.0,253.74579099999937,-209.43919699999606,0.0,1643.7289605188562,61.29697000000306,87.17950899999596,125.16212599999994,0.0,-19.892813999999362,loss,loss
holdout128,26,6aad850fbd2e74f8f122338fa7eae0bd7d41df27f3ac79c82db5cb18642d044f,,58,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-106.8539619375,-1709.663391,-944.1243039999999,-59.007768999999996,-1,10,3,-871.6466420000033,15.0,8.0,-1709.663391,-741.9242500000028,234.70836899999995,-8573.316981350144,-848.6466420000033,162.82018000000153,-803.5035700000003,0.0,-220.33335899999838,win,win
holdout128,26,6aad850fbd2e74f8f122338fa7eae0bd7d41df27f3ac79c82db5cb18642d044f,,58,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,48.095173875,769.522782,-2618.3199430000004,-163.64499643750003,-91,-94,-90,279.94500300000345,-450.0,-93.0,196.59552299999996,2970.911538000003,-1349.456995999999,6592.6139259634,-263.05499699999746,-38.15784400000166,304.6647579999999,0.0,766.0708649999984,loss,win
holdout128,27,b6427add6e4601c223fafd65641cc0cb1df6f37d63864c21db7d463c84797bf6,,59,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-78.9574087333333,-1184.3611309999997,-4766.498702000001,-317.76658013333343,-88,-86,-83,-373.98683600000095,-415.0,-82.0,-1184.3611309999997,3408.572761999999,3128.817502,-3291.805650821472,-870.986836000001,-415.90305399999977,-156.45340599999963,0.0,258.98216500000103,win,win
holdout128,27,b6427add6e4601c223fafd65641cc0cb1df6f37d63864c21db7d463c84797bf6,,59,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,28,72bb8c475b2429ca91edde578f81c620c169dd294766c972191ed824c0ed3876,,60,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-55.496974454545466,-610.466719,2365.384722,215.0349747272727,-48,-47,-46,-343.14697199999955,-230.0,-47.0,-610.466719,-2752.55876,-2746.55876,-1617.3336016659086,-620.1469720000023,-119.99110399999995,0.0,0.0,129.6713570000004,win,loss
holdout128,28,72bb8c475b2429ca91edde578f81c620c169dd294766c972191ed824c0ed3876,,60,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,8.535510545454486,93.89061599999877,-2604.2090909999997,-236.74628099999995,-21,-21,-21,277.34077199999774,-105.0,-21.0,93.89061599999877,2614.985736999998,1730.0394339999984,1099.4530723159332,151.34077199999956,-82.42127499999924,0.0,0.0,24.971118999999817,loss,win
holdout128,29,40fc8968fe18d0892afb616e1a579764672f7665da68aa43cf0204bc0a4fae89,,61,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-87.08283600000004,-1044.9940320000005,-961.9940320000005,-80.16616933333341,-30,-25,-25,-421.23937300000034,-125.0,-26.0,-1044.9940320000005,-84.00000000000182,1366.9898990000002,-4349.970151163048,-572.2393730000022,-233.86173099999883,-312.4225789999999,0.0,73.52965099999915,win,win
holdout128,29,40fc8968fe18d0892afb616e1a579764672f7665da68aa43cf0204bc0a4fae89,,61,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,30,585d706d34333ef9c77a4ab781c47b4b3ef38212203b2a4e686010b47e46e17d,,62,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-31.85428633333322,-382.25143599999865,-162.62258999999995,-13.551882500000033,8,10,13,-402.91397399999914,65.0,11.0,-382.25143599999865,-427.96341500000017,-2092.3369079999993,-2161.257180922621,-326.91397400000096,-388.97473699999966,176.2775190000002,0.0,157.35975600000074,win,win
holdout128,30,585d706d34333ef9c77a4ab781c47b4b3ef38212203b2a4e686010b47e46e17d,,62,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie
holdout128,31,f8ae58775591483eed1186b0518a51b16c23bf1bb7196df087af2495b7aa3d2d,,63,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-84.50508600000012,-1098.5661180000006,-4313.337794,-331.79521492307697,-37,-33,-34,-850.023604,-170.0,-33.0,-1098.5661180000006,2961.97195,1670.136904,-4402.830585827724,-1053.023604,73.61560100000133,-78.88771799999995,0.0,-40.270397000001594,win,win
holdout128,31,f8ae58775591483eed1186b0518a51b16c23bf1bb7196df087af2495b7aa3d2d,,63,D2-D1,D1,D2,True,FULL_CLEAR,FULL_CLEAR,0.6419293846154233,8.34508199999982,1640.118093,126.16293023076923,-26,-31,-30,54.161442000000534,-150.0,-30.0,8.34508199999982,-1430.8584600000004,-181.02341400000023,846.7254030361873,-125.83855799999947,-37.349177000001646,70.41316000000006,0.0,101.11965700000064,loss,loss
holdout128,32,482babaff6f8ab0617e89425e50a0743046dd46a0ac24c8622753b96530231e8,,64,D1-D0,D0,D1,True,FULL_CLEAR,FULL_CLEAR,-57.061067384615285,-741.7938759999997,-3.733098999999129,-0.2871614615384033,33,32,31,-953.4419819999976,155.0,33.0,-741.7938759999997,-782.3667210000003,-969.3667210000003,-4693.969378125003,-765.4419819999966,167.29200999999853,-158.27631099999962,0.0,14.632406999998352,win,win
