cohort,problem,seed,seed_hex,baseline,candidate,baseline_s_per_source,candidate_s_per_source,delta_s_per_source,comparison,total_time_delta_s,distance_delta_m,certificate_travel_delta_m,discovery_delta_s,active_localization_delta_s,diagnostic_delta_s,optical_fallback_delta_s,certified_clear_delta_s
holdout256,4,103,c9659305a2874ab01d672e4b86a3d1f306aaaf71520af3b5087c91814048f8e0,nccp,segment_entry,747.1191997857143,744.1421278571428,-2.9770719285714904,win,-41.67900700000064,-263.3950446693343,511.32292124737387,-111.26637699999992,-32.67721600000084,0.0,0.0,102.2645860000016
holdout256,4,104,837176148adf115f69182990604d87b899fbf3fd94568c3ffbe032b357bb5d33,mec_center,nccp,1210.2723521,1208.9756501,-1.2967020000000957,win,-12.967020000000048,-64.8350925846753,-83.59044618537382,3.75310399999762,-0.7855259999982991,0.7834910000010495,0.0,-16.718089000001328
holdout256,4,104,837176148adf115f69182990604d87b899fbf3fd94568c3ffbe032b357bb5d33,mec_center,segment_entry,1210.2723521,1208.828267,-1.4440850999999384,win,-14.440850999999384,-72.20424928580906,-81.57034050084349,2.7620669999978418,-0.7720100000015009,-0.11683999999968364,0.0,-16.31406799999695
holdout256,4,104,837176148adf115f69182990604d87b899fbf3fd94568c3ffbe032b357bb5d33,nccp,segment_entry,1208.9756501,1208.828267,-0.14738309999984267,win,-1.4738309999993362,-7.369156701133761,2.0201056845303356,-0.9910369999997783,0.0135159999967982,-0.9003310000007332,0.0,0.40402100000437713
holdout256,4,105,84f810af3a51535c11599be056009d3c616b9035efc940991d9f2c226bfb726f,mec_center,nccp,846.3544255714286,845.1574674285714,-1.19695814285717,win,-16.7574139999997,-83.78706232779223,-119.7426965213674,4.055467999998655,2.781981000001906,0.35367800000130956,0.0,-23.948541000001967
holdout256,4,105,84f810af3a51535c11599be056009d3c616b9035efc940991d9f2c226bfb726f,mec_center,segment_entry,846.3544255714286,845.2399306428571,-1.114494928571503,win,-15.602929000000586,-78.0146498668255,-117.70058662834549,4.789394999997967,2.8926200000014433,0.25517299999955867,0.0,-23.54011699999944
holdout256,4,105,84f810af3a51535c11599be056009d3c616b9035efc940991d9f2c226bfb726f,nccp,segment_entry,845.1574674285714,845.2399306428571,0.08246321428566716,loss,1.154484999999113,5.772412460966734,2.042109893021916,0.7339269999993121,0.11063899999953719,-0.09850500000175089,0.0,0.4084240000025261
holdout256,4,106,e14de40b382c3075127e2f64fc80abd5c138eab081f61f4bfe5c5077c7715181,mec_center,nccp,680.1234164375,678.692660125,-1.4307563125000797,win,-22.892101000001276,-114.46052479177888,-97.19643759243081,-2.3852500000011787,-1.0675650000007408,0.0,0.0,-19.439285999998674
holdout256,4,106,e14de40b382c3075127e2f64fc80abd5c138eab081f61f4bfe5c5077c7715181,mec_center,segment_entry,680.1234164375,678.5803630625,-1.5430533749999995,win,-24.688853999999992,-123.4442969905067,-97.0209258907239,-3.1659029999991617,-2.1187680000000455,0.0,0.0,-19.40418299999976
holdout256,4,106,e14de40b382c3075127e2f64fc80abd5c138eab081f61f4bfe5c5077c7715181,nccp,segment_entry,678.692660125,678.5803630625,-0.11229706249991978,win,-1.7967529999987164,-8.98377219872782,0.17551170170690966,-0.780652999997983,-1.0512029999993047,0.0,0.0,0.03510299999891231
holdout256,4,107,0294f34809c062cdb4daf2518dc588e2d15e42cc433fb93169c462849f23d7c1,mec_center,nccp,903.4579016666667,901.10197175,-2.355929916666696,win,-28.271158999999898,-141.3557968762252,-128.7230995162638,-0.9552789999979723,-1.5712620000008428,0.0,0.0,-25.744617999998525
holdout256,4,107,0294f34809c062cdb4daf2518dc588e2d15e42cc433fb93169c462849f23d7c1,mec_center,segment_entry,903.4579016666667,901.1144106666667,-2.343490999999972,win,-28.121891999999207,-140.60945630641072,-126.57845540246285,-1.2938709999980347,-1.5123310000003585,0.0,0.0,-25.315689999999847
holdout256,4,107,0294f34809c062cdb4daf2518dc588e2d15e42cc433fb93169c462849f23d7c1,nccp,segment_entry,901.10197175,901.1144106666667,0.012438916666724253,loss,0.14926700000069104,0.7463405698144925,2.1446441138009504,-0.3385920000000624,0.058931000000484346,0.0,0.0,0.4289279999986775
holdout256,4,108,f1ab6f1d1e393cfe9af2e94a77b6a8923aec0fe9fa04645f61959e3db07360eb,mec_center,nccp,907.6472576153847,905.3655480769231,-2.2817095384615413,win,-29.662223999999696,-148.31112246726116,-112.335988209388,-3.0788309999988996,-4.116196000001764,0.0,0.0,-22.46719699999869
holdout256,4,108,f1ab6f1d1e393cfe9af2e94a77b6a8923aec0fe9fa04645f61959e3db07360eb,mec_center,segment_entry,907.6472576153847,905.3727412307692,-2.274516384615481,win,-29.56871300000057,-147.84357199957594,-109.14781246266921,-4.583684000001085,-3.1554700000008324,0.0,0.0,-21.829558999997175
holdout256,4,108,f1ab6f1d1e393cfe9af2e94a77b6a8923aec0fe9fa04645f61959e3db07360eb,nccp,segment_entry,905.3655480769231,905.3727412307692,0.007193153846060341,loss,0.09351099999912549,0.46755046768521424,3.188175746718798,-1.5048530000021856,0.9607260000009319,0.0,0.0,0.637638000001516
holdout256,4,109,bfd0b3d392eccc9f1087dfe47833ddf46f6000c60f0f46161f2ae59cf7bca08c,mec_center,nccp,1035.5914531818182,1034.2352026363637,-1.3562505454544862,win,-14.91875599999912,-74.59377569820208,-100.87844459124767,4.719124999999622,0.5378059999998186,0.0,0.0,-20.175686999999357
holdout256,4,109,bfd0b3d392eccc9f1087dfe47833ddf46f6000c60f0f46161f2ae59cf7bca08c,mec_center,segment_entry,1035.5914531818182,1034.3231495454545,-1.2683036363637257,win,-13.951339999999618,-69.75669453659793,-92.94422075638568,4.762816999998904,-0.12531299999977819,0.0,0.0,-18.588843999999654
holdout256,4,109,bfd0b3d392eccc9f1087dfe47833ddf46f6000c60f0f46161f2ae59cf7bca08c,nccp,segment_entry,1034.2352026363637,1034.3231495454545,0.08794690909076053,loss,0.9674159999995027,4.8370811616041465,7.934223834861996,0.043691999999282416,-0.6631189999995968,0.0,0.0,1.5868429999997034
holdout256,4,110,d9cef4f9abda84fce0159f0e01b47ff3a56d526a5c2877aaba4168e50bf955e1,mec_center,nccp,1169.3143605,1164.7191668,-4.595193699999982,win,-45.951936999999816,-224.75968044458568,-160.86168138271773,-2.068531000002622,-4.827234999999746,-125.23681699999963,123.3529840000001,-37.17233799999917
holdout256,4,110,d9cef4f9abda84fce0159f0e01b47ff3a56d526a5c2877aaba4168e50bf955e1,mec_center,segment_entry,1169.3143605,1164.8766074,-4.437753100000009,win,-44.37753100000009,-216.88764955103397,-160.42320957771403,-2.5985470000014175,-2.8105079999991176,-125.23681699999952,123.3529840000001,-37.084643000000824
holdout256,4,110,d9cef4f9abda84fce0159f0e01b47ff3a56d526a5c2877aaba4168e50bf955e1,nccp,segment_entry,1164.7191668,1164.8766074,0.15744059999997262,loss,1.5744059999997262,7.87203089355171,0.43847180500370087,-0.5300159999987955,2.0167270000006283,1.1368683772161603e-13,0.0,0.08769499999834807
holdout256,4,111,ed00039e9d4429c36435e7f35e35346686f0de05a1126d3bfaedd42beef18633,mec_center,nccp,692.0489891875,689.9429144375,-2.106074749999948,win,-33.69719599999917,-168.48596360025113,-132.36117350031782,-1.3065200000000914,-5.918439999998782,0.0,0.0,-26.472236000000862
holdout256,4,111,ed00039e9d4429c36435e7f35e35346686f0de05a1126d3bfaedd42beef18633,mec_center,segment_entry,692.0489891875,689.942165875,-2.106823312499955,win,-33.70917299999928,-168.54583770019235,-127.52378183267365,-1.3570749999980762,-6.847340000000486,0.0,0.0,-25.504758000000038
holdout256,4,111,ed00039e9d4429c36435e7f35e35346686f0de05a1126d3bfaedd42beef18633,nccp,segment_entry,689.9429144375,689.942165875,-0.0007485625000072105,win,-0.011977000000115368,-0.05987409994122572,4.8373916676441695,-0.05055499999798485,-0.928900000001704,0.0,0.0,0.9674780000008241
holdout256,4,112,c741e8a8a62b39dbe28ef08f068cca846d708b5900c24d6f16883e5272adf7f9,mec_center,nccp,861.0549299285714,858.8927677142857,-2.1621622142856722,win,-30.27027099999941,-151.3513366424886,-118.4960405281804,-4.221025999999256,-3.3382679999983793,0.988231999999698,0.0,-23.699209000001588
holdout256,4,112,c741e8a8a62b39dbe28ef08f068cca846d708b5900c24d6f16883e5272adf7f9,mec_center,segment_entry,861.0549299285714,859.1883003571429,-1.8666295714284615,win,-26.13281399999869,-130.66406832345092,-111.89013029959142,-1.4035750000002736,-3.18208100000129,0.8308669999987615,0.0,-22.378024999997137
holdout256,4,112,c741e8a8a62b39dbe28ef08f068cca846d708b5900c24d6f16883e5272adf7f9,nccp,segment_entry,858.8927677142857,859.1883003571429,0.2955326428572107,loss,4.1374570000007225,20.687268319037685,6.605910228588982,2.8174509999989823,0.15618699999708952,-0.15736500000093656,0.0,1.3211840000044504
holdout256,4,113,45a219bff7685af1147507b386ec1b751cdce7cec3d605cb7dd365fd8d1c1a87,mec_center,nccp,1186.3772614,1184.0941966,-2.28306479999992,win,-22.8306479999992,-114.15323114376952,-79.13154742787401,-3.9714289999974426,-3.0329089999986536,0.0,0.0,-15.826310000001968
holdout256,4,113,45a219bff7685af1147507b386ec1b751cdce7cec3d605cb7dd365fd8d1c1a87,mec_center,segment_entry,1186.3772614,1184.310755,-2.06650639999998,win,-20.665063999998893,-103.32532140024705,-73.70129386165127,-3.600498999996489,-2.324307000000772,0.0,0.0,-14.740258000000154
holdout256,4,113,45a219bff7685af1147507b386ec1b751cdce7cec3d605cb7dd365fd8d1c1a87,nccp,segment_entry,1184.0941966,1184.310755,0.21655839999993987,loss,2.165584000000308,10.827909743522468,5.430253566222746,0.37093000000095344,0.7086019999978816,0.0,0.0,1.0860520000018141
holdout256,4,114,673b97ca91f0e2d33d188eae886fe8c13487609a796212b559b647ad08472d02,mec_center,nccp,776.3652096000001,774.5663557333334,-1.7988538666667182,win,-26.98280800000066,-134.9140485566386,-131.517462854315,-6.904486000003089,5.112568999999212,1.1126029999995808,0.0,-26.30349399999818
holdout256,4,114,673b97ca91f0e2d33d188eae886fe8c13487609a796212b559b647ad08472d02,mec_center,segment_entry,776.3652096000001,774.8874371999999,-1.4777724000001626,win,-22.16658600000119,-110.83291972736333,-125.41924971430535,-4.150954000000638,6.021855000000414,1.0463659999986703,0.0,-25.08385299999975
holdout256,4,114,673b97ca91f0e2d33d188eae886fe8c13487609a796212b559b647ad08472d02,nccp,segment_entry,774.5663557333334,774.8874371999999,0.32108146666655557,loss,4.81622199999947,24.081128829275258,6.098213140009648,2.7535320000024512,0.9092860000012024,-0.06623700000091048,0.0,1.2196409999984326
holdout256,4,115,df86cc1d84ad0f292ec4e61708ec446aea02b0a563139f922f971b6a640de9a1,mec_center,nccp,890.49807475,888.2500293333333,-2.2480454166667414,win,-26.97654500000135,-134.8827343048033,-100.95389550009213,-5.500662000002194,-1.285103999999933,0.0,0.0,-20.190778999999907
holdout256,4,115,df86cc1d84ad0f292ec4e61708ec446aea02b0a563139f922f971b6a640de9a1,mec_center,segment_entry,890.49807475,888.4990269166666,-1.9990478333334067,win,-23.98857400000088,-119.94287095264008,-94.61241491189185,-3.1679390000026615,-1.8981509999989044,0.0,0.0,-18.922483999999145
holdout256,4,115,df86cc1d84ad0f292ec4e61708ec446aea02b0a563139f922f971b6a640de9a1,nccp,segment_entry,888.2500293333333,888.4990269166666,0.24899758333333466,loss,2.9879710000004707,14.93986335216323,6.341480588200284,2.3327229999995325,-0.6130469999989714,0.0,0.0,1.2682950000007622
holdout256,4,116,b4f30f38049f18db7f5a586ff6cf21dac8375359621197b78bf7d96fb80cfba3,mec_center,nccp,760.1206028,758.0698423333334,-2.0507604666665884,win,-30.761406999999963,-153.80703067457944,-117.33846891827898,-5.837803000002168,-1.4559120000001258,9.094947017729282e-13,0.0,-23.467691999997896
holdout256,4,116,b4f30f38049f18db7f5a586ff6cf21dac8375359621197b78bf7d96fb80cfba3,mec_center,segment_entry,760.1206028,758.1852898666667,-1.9353129333333072,win,-29.029694000000745,-145.14846237251913,-111.6008665978361,-5.558865000002697,-1.1506549999987783,0.0,0.0,-22.320173999999497
holdout256,4,116,b4f30f38049f18db7f5a586ff6cf21dac8375359621197b78bf7d96fb80cfba3,nccp,segment_entry,758.0698423333334,758.1852898666667,0.11544753333328117,loss,1.7317129999992176,8.658568302060303,5.737602320442875,0.2789379999994708,0.3052570000013475,-9.094947017729282e-13,0.0,1.1475179999983993
holdout256,4,117,a4ebff74eb3c21fcd08c60d239017748dc6b0082f00fee84e2aa8d70204a3b83,mec_center,nccp,867.2289044615385,865.7969986153846,-1.4319058461538816,win,-18.614776000000347,-93.07387833153189,-108.92027003056,3.9821539999993547,-0.8128760000004149,0.0,0.0,-21.784054000000538
holdout256,4,117,a4ebff74eb3c21fcd08c60d239017748dc6b0082f00fee84e2aa8d70204a3b83,mec_center,segment_entry,867.2289044615385,865.7921554615385,-1.4367489999999634,win,-18.67773699999998,-93.38868313653074,-101.56151153003975,2.946406000000934,-1.3118400000000747,9.094947017729282e-13,0.0,-20.31230300000186
holdout256,4,117,a4ebff74eb3c21fcd08c60d239017748dc6b0082f00fee84e2aa8d70204a3b83,nccp,segment_entry,865.7969986153846,865.7921554615385,-0.004843153846081805,win,-0.0629609999996319,-0.31480480499885743,7.358758500520253,-1.0357479999984207,-0.4989639999996598,9.094947017729282e-13,0.0,1.471750999998676
holdout256,4,118,1d0667a7bb3241fecedb1c987ff6c72fa4efd859378aac16fdfe3e9540b8821f,mec_center,nccp,1214.7982469,1216.7769328,1.9786858999998458,loss,19.786858999999822,123.93430455031921,102.51994267327632,0.6628129999990051,9.094947017729282e-13,-1.3799439999997958,0.0,20.50398999999902
holdout256,4,118,1d0667a7bb3241fecedb1c987ff6c72fa4efd859378aac16fdfe3e9540b8821f,mec_center,segment_entry,1214.7982469,1217.4976643,2.699417399999902,loss,26.994173999999475,159.9708693632274,102.99201565338922,-1.8544350000029226,1.8189894035458565e-12,8.25020399999903,0.0,20.59840500000041
holdout256,4,118,1d0667a7bb3241fecedb1c987ff6c72fa4efd859378aac16fdfe3e9540b8821f,nccp,segment_entry,1216.7769328,1217.4976643,0.7207315000000563,loss,7.207314999999653,36.03656481290818,0.4720729801128982,-2.5172480000019277,9.094947017729282e-13,9.630147999998826,0.0,0.09441500000139058
holdout256,4,119,6becd0d257920d554fe09dca81e30e204a21aa2d5ab338142a9043067e6d23ae,mec_center,nccp,1110.1924337,1107.4536885,-2.7387452000000394,win,-27.38745200000085,-136.93726686624723,-95.65250158192907,-6.316802000001189,-1.9401499999983116,0.0,0.0,-19.13050000000112
holdout256,4,119,6becd0d257920d554fe09dca81e30e204a21aa2d5ab338142a9043067e6d23ae,mec_center,segment_entry,1110.1924337,1107.4602346,-2.7321991000001162,win,-27.321991000000708,-136.60995695016754,-95.04210004059246,-6.364100999999209,-1.9494689999987713,0.0,0.0,-19.008421000002045
holdout256,4,119,6becd0d257920d554fe09dca81e30e204a21aa2d5ab338142a9043067e6d23ae,nccp,segment_entry,1107.4536885,1107.4602346,0.006546099999923172,loss,0.06546100000014121,0.3273099160796846,0.6104015413366142,-0.04729899999802001,-0.00931900000045971,0.0,0.0,0.12207899999907568
holdout256,4,120,4211c685e99ff39d13a8f0fdc4f4f7aa62e7a41c01cdeae65b7498a91bde99d7,mec_center,nccp,720.8240631875,716.865017375,-3.959045812499994,win,-63.344732999999906,-341.7236614757785,-106.17544952993876,-2.6357499999994616,-39.82286400000294,0.34897300000011455,0.0,-21.23509199999944
holdout256,4,120,4211c685e99ff39d13a8f0fdc4f4f7aa62e7a41c01cdeae65b7498a91bde99d7,mec_center,segment_entry,720.8240631875,717.0104936875,-3.8135694999999714,win,-61.01711199999954,-330.08555494197935,-97.7552032809117,-1.2036219999990863,-40.56294200000207,0.30049400000007154,0.0,-19.55104199999846
holdout256,4,120,4211c685e99ff39d13a8f0fdc4f4f7aa62e7a41c01cdeae65b7498a91bde99d7,nccp,segment_entry,716.865017375,717.0104936875,0.1454763125000227,loss,2.327621000000363,11.638106533799146,8.420246249027059,1.4321280000003753,-0.74007799999913,-0.048479000000043015,0.0,1.6840500000009797
holdout256,4,121,636a395b917c877d579605489a2eca06f662ec0fd0c1132580a49a227244db22,mec_center,nccp,1077.5042002,1076.7792673,-0.7249329000001126,win,-7.249329000000216,-36.24664443502843,-47.10038410874972,1.5584530000014638,0.6122940000002473,0.0,0.0,-9.420075999999767
holdout256,4,121,636a395b917c877d579605489a2eca06f662ec0fd0c1132580a49a227244db22,mec_center,segment_entry,1077.5042002,1076.8425627000001,-0.6616374999998698,win,-6.616374999999607,-33.081878761571716,-45.76948974737502,2.5058270000008633,0.031694999999899665,0.0,0.0,-9.153897000000256
holdout256,4,121,636a395b917c877d579605489a2eca06f662ec0fd0c1132580a49a227244db22,nccp,segment_entry,1076.7792673,1076.8425627000001,0.06329540000024281,loss,0.6329540000006091,3.1647656734567136,1.3308943613747033,0.9473739999993995,-0.5805990000003476,0.0,0.0,0.2661789999995108
holdout256,4,122,e7ad67d707f5ef92653fddeddb22c42b1cd0136f6a027d11c376af00ee5c312d,mec_center,nccp,934.0162746666666,931.2911079166666,-2.725166749999971,win,-32.702000999999655,-163.51000859605847,-131.1314925647266,-4.110574000002089,-2.365127999999004,0.0,0.0,-26.22629900000095
holdout256,4,122,e7ad67d707f5ef92653fddeddb22c42b1cd0136f6a027d11c376af00ee5c312d,mec_center,segment_entry,934.0162746666666,931.3571681666667,-2.6591064999998935,win,-31.909277999999176,-159.54639256934024,-129.11356295354267,-3.7266100000015285,-2.359954000000016,0.0,0.0,-25.822714000000417
holdout256,4,122,e7ad67d707f5ef92653fddeddb22c42b1cd0136f6a027d11c376af00ee5c312d,nccp,segment_entry,931.2911079166666,931.3571681666667,0.06606025000007776,loss,0.7927230000004784,3.9636160267182277,2.017929611183945,0.3839640000005602,0.005173999998987711,0.0,0.0,0.40358500000053255
holdout256,4,123,83cf164e6d6edb7e9e37c94e94541eb0850370f310c4da7007dd082eabd48ec9,mec_center,nccp,1089.7907474545455,1090.0502379090908,0.25949045454535735,loss,2.854394999998476,14.271965134670609,30.00266536515528,-4.744259000000966,0.13544600000000173,1.4626730000018142,0.0,6.000534999996489
holdout256,4,123,83cf164e6d6edb7e9e37c94e94541eb0850370f310c4da7007dd082eabd48ec9,mec_center,segment_entry,1089.7907474545455,1090.4942624545454,0.7035149999999248,loss,7.738664999998946,38.69331179453002,39.714803222772844,-1.8404890000037994,0.18989400000168644,1.446299000000181,0.0,7.9429610000003095
holdout256,4,123,83cf164e6d6edb7e9e37c94e94541eb0850370f310c4da7007dd082eabd48ec9,nccp,segment_entry,1090.0502379090908,1090.4942624545454,0.4440245454545675,loss,4.88427000000047,24.42134665985941,9.712137857617563,2.9037699999971665,0.054448000001684704,-0.01637400000163325,0.0,1.9424260000038203
holdout256,4,124,015b9fd02fa38aa30c214648713c1d2696efa51639943ca80558d4ad8b6cacd3,mec_center,nccp,684.5682733125,681.8342218125,-2.734051499999964,win,-43.744823999999426,-218.72410279387987,-156.50977253650717,-2.376262999998289,-10.066604999998845,0.0,0.0,-31.301956000001837
holdout256,4,124,015b9fd02fa38aa30c214648713c1d2696efa51639943ca80558d4ad8b6cacd3,mec_center,segment_entry,684.5682733125,682.122049125,-2.446224187499979,win,-39.139586999999665,-195.69791010714107,-143.54862254380714,-2.5127119999997376,-7.917148999999199,0.0,0.0,-28.70972600000175
holdout256,4,124,015b9fd02fa38aa30c214648713c1d2696efa51639943ca80558d4ad8b6cacd3,nccp,segment_entry,681.8342218125,682.122049125,0.28782731249998506,loss,4.605236999999761,23.026192686738796,12.96114999270003,-0.13644900000144844,2.1494559999996454,0.0,0.0,2.592230000000086
holdout256,4,125,63c4782e3510e3a5f10e02aa372a03132cce19db8086f648a4ef48503f2e2bd8,mec_center,nccp,865.8588582307692,863.5478265384615,-2.3110316923076653,win,-30.04341199999908,-150.21706126534264,-123.0955515021983,-2.0453859999979613,-3.3789150000018253,0.0,0.0,-24.619110999997474
