time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
1.320000000000000000e+03,1.901371365695792709e-02,2.450413128298163379e+00,9.246667439947721112e-01,3.168637127280415217e-02
1.380000000000000000e+03,1.897573035598705202e-02,2.446982793040045401e+00,9.217335761480315304e-01,3.320995886050152890e-02
1.440000000000000000e+03,1.893844194174757259e-02,2.443542021477139503e+00,9.188734237930771265e-01,3.471682990273292774e-02
1.500000000000000000e+03,1.890186084142394737e-02,2.440087084439628295e+00,9.160883696287928091e-01,3.620581482144647617e-02
1.560000000000000000e+03,1.886599948220064882e-02,2.436615888567857269e+00,9.133797925930245976e-01,3.767602127308770227e-02
1.620000000000000000e+03,1.883087029126213549e-02,2.433123556832828882e+00,9.107494386708239187e-01,3.912584001374377202e-02
1.680000000000000000e+03,1.879648569579287984e-02,2.429607295844962600e+00,9.081991905967989887e-01,4.055432516323778658e-02
1.740000000000000000e+03,1.876285812297734737e-02,2.426062805886374907e+00,9.057303737105305563e-01,4.196010538395602424e-02
1.800000000000000000e+03,1.873000000000000012e-02,2.422484973663182828e+00,9.033449499859875775e-01,4.334161361265533724e-02
1.860000000000000000e+03,1.869799288355860137e-02,2.418862861681126297e+00,9.010534370002275528e-01,4.469480946798627674e-02
1.920000000000000000e+03,1.866687451335744680e-02,2.415191740275418386e+00,8.988606751411640783e-01,4.601750066805723738e-02
1.980000000000000000e+03,1.863659159109080574e-02,2.411478448748328951e+00,8.967600358575928965e-01,4.731189877953172890e-02
2.040000000000000000e+03,1.860709081845294405e-02,2.407726447094636235e+00,8.947447437840549966e-01,4.857957904206918615e-02
2.100000000000000000e+03,1.857831889713814494e-02,2.403939577042613962e+00,8.928086059068065516e-01,4.982221925045689920e-02
2.160000000000000000e+03,1.855022252884066039e-02,2.400123387458182656e+00,8.909451764285789555e-01,5.104180435063757071e-02
2.220000000000000000e+03,1.852274841525477361e-02,2.396282356031622207e+00,8.891476793134052148e-01,5.224015455900063443e-02
2.280000000000000000e+03,1.849584325807475393e-02,2.392419568990274747e+00,8.874100411450330794e-01,5.341888774748391328e-02
2.340000000000000000e+03,1.846945375899486028e-02,2.388538550563252372e+00,8.857264467483855208e-01,5.458004849708909118e-02
2.400000000000000000e+03,1.844352661970937585e-02,2.384643029136685133e+00,8.840904254487768066e-01,5.572534055148581356e-02
2.460000000000000000e+03,1.841800854191255957e-02,2.380738651910402126e+00,8.824956069909183354e-01,5.685700974132215646e-02
2.520000000000000000e+03,1.839284622729868771e-02,2.376828675941525582e+00,8.809357387944005691e-01,5.797677067146300711e-02
2.580000000000000000e+03,1.836798637756202959e-02,2.372918485915663567e+00,8.794049209075749385e-01,5.908684173462096234e-02
