time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
1.200000000000000000e+03,2.000000000000000042e-02,2.405522221453427534e+00,1.035759222819920389e+00,1.449118529769976096e-04
1.260000000000000000e+03,2.000000000000000042e-02,2.399793266909963307e+00,1.037311288807481358e+00,1.451295895614354505e-04
1.320000000000000000e+03,2.000000000000000042e-02,2.394131349947401066e+00,1.038850725573067901e+00,1.453987581072102065e-04
1.380000000000000000e+03,2.000000000000000042e-02,2.388532748896361912e+00,1.040376991201893198e+00,1.456357565877131315e-04
1.440000000000000000e+03,2.000000000000000042e-02,2.382993216643388923e+00,1.041891747983488159e+00,1.458212816107589077e-04
1.500000000000000000e+03,2.000000000000000042e-02,2.377509722714852280e+00,1.043396050786319140e+00,1.459466036033462485e-04
1.560000000000000000e+03,2.000000000000000042e-02,2.372080707157778079e+00,1.044890101911290836e+00,1.461612653847466341e-04
1.620000000000000000e+03,2.000000000000000042e-02,2.366702990279877739e+00,1.046373889106174015e+00,1.462908560699011486e-04
1.680000000000000000e+03,2.000000000000000042e-02,2.361374567774729094e+00,1.047848226425460938e+00,1.464592827471684943e-04
1.740000000000000000e+03,2.000000000000000042e-02,2.356092800853084146e+00,1.049312593173838071e+00,1.466459919349413202e-04
1.800000000000000000e+03,2.000000000000000042e-02,2.350854649958243670e+00,1.050767129050636850e+00,1.467812601084336689e-04
1.860000000000000000e+03,2.000000000000000042e-02,2.345657698934081381e+00,1.052212671772199348e+00,1.469177328256457231e-04
1.920000000000000000e+03,2.000000000000000042e-02,2.340500462071673393e+00,1.053649963562635072e+00,1.469809661868943856e-04
1.980000000000000000e+03,2.000000000000000042e-02,2.335382540703593079e+00,1.055079888789227871e+00,1.471277816406538024e-04
2.040000000000000000e+03,2.000000000000000042e-02,2.330301620602629242e+00,1.056502185405848282e+00,1.472463172369378292e-04
2.100000000000000000e+03,2.000000000000000042e-02,2.325255943237402256e+00,1.057917283237937545e+00,1.473135252303240674e-04
2.160000000000000000e+03,2.000000000000000042e-02,2.320245007260528958e+00,1.059325556445103622e+00,1.474004456261722798e-04
